id,mall_code,name,original_name,province_code,city_code,district_code,province_name,city_name,district_name,address,lat,lng,business_area,amap_poi_id,mall_category,mall_level,developer,is_outlet,is_airport_mall,source,store_count,brand_count,brand_score_luxury,brand_score_light_luxury,brand_score_outdoor,brand_score_ev,brand_score_total,data_quality_score,created_at,updated_at,name_norm,admin_match_method,mall_category_method,mall_level_method,location_wkt,developer_group,developer_group_type,developer_confidence,opened_year,mall_lux_segment,mall_price_segment,mall_main_audience,mall_business_mix_type,revenue_bucket_value,revenue_bucket_confidence,revenue_bucket_source_type,evidence,search_snippets,business_area_id
20582,MALL_7BB059F8,朗悦公园茂2号馆,朗悦公园茂2号馆,410000,410100,410102,河南省,郑州市,中原区,迎春街雪松路52号,34.82002,113.55632,科学大道,B0FFK17KG9,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,朗悦公园茂2号馆,district_code,typecode_0601,brand_store_rule,POINT(113.55632 34.82002),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,2302
20583,MALL_40A4BBFB,朗悦公园茂家庭茂,朗悦公园茂家庭茂,410000,410100,410102,河南省,郑州市,中原区,迎春街52号,34.821274,113.556323,科学大道,B0FFH1F3EF,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,朗悦公园茂家庭茂,district_code,typecode_0601,brand_store_rule,POINT(113.556323 34.821274),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,2302
20584,MALL_AB48C606,朗悦新悦荟,朗悦新悦荟,410000,410100,410102,河南省,郑州市,中原区,高新区长椿路与红桦街交叉口西北角,34.830852,113.541172,,B0HGN5N7XK,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,朗悦新悦荟,district_code,typecode_0601,brand_store_rule,POINT(113.541172 34.830852),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20585,MALL_4BB0FA3B,正弘生活广场,正弘生活广场,410000,410100,410102,河南省,郑州市,中原区,高新区科学大道与瑞达路交叉口西南角,34.806652,113.566643,瑞达路沿线,B0FFHK9EZ6,lifestyle_center,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,正弘生活,district_code,keyword_lifestyle,brand_store_rule,POINT(113.566643 34.806652),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,2185
20586,MALL_C2ED8AAE,王府井城市奥莱,王府井城市奥莱,410000,410100,410102,河南省,郑州市,中原区,棉纺西路4号,34.761702,113.612587,棉纺路,B017316L0V,outlet,D,王府井集团,True,False,amap,0,0,0,0,0,0,0,70,2025-12-06 03:18:06,2025-12-06 03:18:06,王府井城市,district_code,keyword_outlet,brand_store_rule,POINT(113.612587 34.761702),王府井集团,央国企,high,UNKNOWN,奥莱,中高端,青年潮流,零售主导,UNKNOWN,low,unknown,项目为王府井集团开发的奥莱业态，定位中高端，以青年潮流客群为主，商业以零售为主。无公开营收数据,,1751
20587,MALL_CAE7648B,翰林商业广场,翰林商业广场,410000,410100,410102,河南省,郑州市,中原区,金菊街与紫藤路交叉口东260米,34.823542,113.548864,科学大道,B0FFKYJD08,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,翰林,district_code,keyword_shopping,brand_store_rule,POINT(113.548864 34.823542),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,2302
20588,MALL_E99C8111,荣运生活广场,荣运生活广场,410000,410100,410102,河南省,郑州市,中原区,陇海西路98号(陇海西路地铁站C口步行310米),34.73705,113.609261,,B0L3ZAZRHJ,lifestyle_center,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,荣运生活,district_code,keyword_lifestyle,brand_store_rule,POINT(113.609261 34.73705),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20589,MALL_66ABDEC8,郑州华强广场,郑州华强广场,410000,410100,410102,河南省,郑州市,中原区,电厂路70号(大学科技园地铁站C口步行120米),34.792034,113.603443,,B01731DST2,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,郑州华强,district_code,keyword_shopping,brand_store_rule,POINT(113.603443 34.792034),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20590,MALL_EE6A9D9F,郑州锦艺城购物中心,郑州锦艺城购物中心,410000,410100,410102,河南省,郑州市,中原区,棉纺西路36号,34.763225,113.605936,棉纺路,B0FFG7QGEZ,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,郑州锦艺城,district_code,keyword_shopping,brand_store_rule,POINT(113.605936 34.763225),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1751
20591,MALL_56B16673,锦艺城C区,锦艺城C区,410000,410100,410102,河南省,郑州市,中原区,棉纺西路与秦岭路交汇处东50米路北,34.763224,113.605931,棉纺路,B0FFGGZJTY,shopping_mall,D,,False,False,amap,1,1,0,0,0,1,1,75,2025-12-06 03:18:06,2025-12-06 03:18:06,锦艺城c区,district_code,keyword_shopping,brand_store_rule,POINT(113.605931 34.763224),UNKNOWN,UNKNOWN,low,UNKNOWN,快消,大众,UNKNOWN,零售主导,UNKNOWN,low,unknown,根据现有信息，商场为小型购物场所，品牌数量少，且包含电动车品牌，判断以快消和大众消费为主，无明确证据支持其他分类。,,1751
20592,MALL_1D1D2EC7,锦艺城购物中心A区,锦艺城购物中心A区,410000,410100,410102,河南省,郑州市,中原区,棉纺西路4号附3号,34.761703,113.612587,棉纺路,B0FFGH2XOY,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,锦艺城购物中心a区,district_code,keyword_shopping,brand_store_rule,POINT(113.612587 34.761703),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1751
20594,MALL_4C571C67,高新万科广场,高新万科广场,410000,410100,410102,河南省,郑州市,中原区,高新区科学大道西四环西南角,34.80599,113.525084,科学大道,B0HBY7JB6R,shopping_mall,D,万科商业,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,高新万科,district_code,keyword_shopping,brand_store_rule,POINT(113.525084 34.80599),万科商业,民企头部,medium,UNKNOWN,快消,大众,家庭亲子,零售主导,UNKNOWN,low,unknown,根据开发商信息及项目定位判断，无公开营收数据,,2302
20595,MALL_70DE82BE,SHANSHAN OUTLET PLAZA·ZHENGZHOU,SHANSHAN OUTLET PLAZA·ZHENGZHOU(杉杉奥特莱斯广场店),410000,410100,410122,河南省,郑州市,中牟县,郑州杉杉奥莱·中牟店,34.782151,114.028523,,B0I6HS55NJ,outlet,D,杉杉集团,True,False,amap,0,0,0,0,0,0,0,70,2025-12-06 03:18:06,2025-12-06 03:18:06,shanshanoutletplazazhengzhou,district_code,keyword_outlet,brand_store_rule,POINT(114.028523 34.782151),杉杉集团,民企头部,high,UNKNOWN,奥莱,大众,家庭亲子,零售主导,UNKNOWN,low,unknown,杉杉集团为知名民企，郑州杉杉奥莱为奥莱定位，主要服务本地家庭客群，以零售为主。,,1
20596,MALL_2CCB638D,万隆商城,万隆商城,410000,410100,410122,河南省,郑州市,中牟县,青年西路18号,34.725276,114.022165,中牟新区,B01730J5UP,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,万隆,district_code,keyword_shopping,brand_store_rule,POINT(114.022165 34.725276),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20597,MALL_2E5AE30D,世纪城时代广场,世纪城时代广场,410000,410100,410122,河南省,郑州市,中牟县,建设路与青年路交叉口南100米东侧,34.723456,114.01829,中牟新区,B0FFGLGQNN,shopping_mall,D,九龙仓,False,False,amap,0,0,0,0,0,0,0,65,2025-12-06 03:18:06,2025-12-06 03:18:06,世纪城时代,district_code,keyword_shopping,brand_store_rule,POINT(114.01829 34.723456),九龙仓集团,港澳外资,medium,UNKNOWN,快消,大众,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,项目开发商为九龙仓，属港澳外资背景；无公开开业年份信息；业态以零售为主，未见奢侈品或奥特莱斯特征；暂无营收数据来源,,243
20598,MALL_097AE4B4,中红生鲜购物中心,中红生鲜购物中心(豫兴家苑5号院店),410000,410100,410122,河南省,郑州市,中牟县,豫兴家苑五号院,34.797867,113.913481,中牟新区,B0I2FHO95I,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,中红生鲜,district_code,keyword_shopping,brand_store_rule,POINT(113.913481 34.797867),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20599,MALL_70233F8A,八房井生活广场,八房井生活广场,410000,410100,410122,河南省,郑州市,中牟县,青年路与解放路交叉口,34.722882,114.02971,中牟新区,B0G259YCU4,lifestyle_center,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,八房井生活,district_code,keyword_lifestyle,brand_store_rule,POINT(114.02971 34.722882),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20600,MALL_C0C03240,大一广场销售中心,大一广场销售中心,410000,410100,410122,河南省,郑州市,中牟县,宝峰街金恒基金帝城,34.717087,113.964912,中牟新区,B0FFGKP6ZL,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,大一广场销售,district_code,keyword_shopping,brand_store_rule,POINT(113.964912 34.717087),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20601,MALL_EBAFF9A1,天泽城,天泽城,410000,410100,410122,河南省,郑州市,中牟县,宝峰街7号,34.716953,113.961553,广惠街,B0HGXZYC9C,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,天泽城,district_code,keyword_shopping,brand_store_rule,POINT(113.961553 34.716953),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1266
20602,MALL_397CE429,官渡购物中心,官渡购物中心,410000,410100,410122,河南省,郑州市,中牟县,解放南路16号,34.719564,114.030014,中牟新区,B017307D7H,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,官渡,district_code,keyword_shopping,brand_store_rule,POINT(114.030014 34.719564),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20603,MALL_D719F0CA,家家欣购物中心,家家欣购物中心(锦荣店),410000,410100,410122,河南省,郑州市,中牟县,航空港区郑港七路与郑港四街交叉口,34.563565,113.860461,中牟新区,B017316OEY,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,家家欣,district_code,keyword_shopping,brand_store_rule,POINT(113.860461 34.563565),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20604,MALL_4B398CD9,新生活广场,新生活广场,410000,410100,410122,河南省,郑州市,中牟县,牟州街与学苑路交叉口新生活小区5号楼,34.715554,113.969221,中牟新区,B0FFJ3X10F,lifestyle_center,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,新生活,district_code,keyword_lifestyle,brand_store_rule,POINT(113.969221 34.715554),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20605,MALL_3C00130E,沃金商业广场,沃金商业广场,410000,410100,410122,河南省,郑州市,中牟县,航空港区郑港七路,34.560863,113.857909,中牟新区,B0173187Y6,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,沃金,district_code,keyword_shopping,brand_store_rule,POINT(113.857909 34.560863),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20606,MALL_6D143BC1,煌上煌酱鸭,煌上煌酱鸭(天泽城店),410000,410100,410122,河南省,郑州市,中牟县,宝峰街7号天泽城B1层,34.716885,113.961374,中牟新区,B0G2AH63Z3,shopping_mall,D,,False,False,amap,1,1,0,0,0,0,1,75,2025-12-06 03:18:06,2025-12-06 03:18:06,煌上煌酱鸭,district_code,typecode_0601,brand_store_rule,POINT(113.961374 34.716885),UNKNOWN,UNKNOWN,low,UNKNOWN,快消,大众,UNKNOWN,零售主导,UNKNOWN,low,unknown,根据品牌数量和类型判断为小型社区型商业，以快消为主，无官方数据支持收入水平,,243
20607,MALL_D3B14F6C,生活广场,生活广场(恒一雅居店),410000,410100,410122,河南省,郑州市,中牟县,河南省郑州市中牟县白沙街道生活广场(恒一雅居店)金鑫宾馆(永顺路店),34.768585,113.85632,中牟新区,B0FFJYAKF0,lifestyle_center,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,生活,district_code,keyword_lifestyle,brand_store_rule,POINT(113.85632 34.768585),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20608,MALL_99D38B2B,白沙八房井购物中心,白沙八房井购物中心,410000,410100,410122,河南省,郑州市,中牟县,敬业路与复兴路交叉口往北120米路东,34.735552,113.897498,中牟新区,B0FFH0TLFL,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,白沙八房井,district_code,keyword_shopping,brand_store_rule,POINT(113.897498 34.735552),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20610,MALL_E9CABAD9,百乐汇购物中心,百乐汇购物中心,410000,410100,410122,河南省,郑州市,中牟县,建安路与拥军路交叉口东260米,34.733671,114.015083,中牟新区,B0FFJ3XJQK,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,百乐汇,district_code,keyword_shopping,brand_store_rule,POINT(114.015083 34.733671),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20611,MALL_9DF70E99,百利百货,百利百货,410000,410100,410122,河南省,郑州市,中牟县,西城巷与青年西路交叉口中牟大厦1楼,34.724831,114.024605,中牟新区,B0FFG0ZORP,department_store,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,百利,district_code,keyword_department,brand_store_rule,POINT(114.024605 34.724831),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20612,MALL_78B79810,荣城百货,荣城百货,410000,410100,410122,河南省,郑州市,中牟县,白沙镇亿佰佳购物广场三楼,34.740375,113.89524,,B0FFIG82FC,department_store,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,荣城,district_code,keyword_department,brand_store_rule,POINT(113.89524 34.740375),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20613,MALL_268DD25E,郑州杉杉奥特莱斯Mixmax专柜,郑州杉杉奥特莱斯Mixmax专柜(杉杉奥特莱斯广场·郑州店),410000,410100,410122,河南省,郑州市,中牟县,郑州杉杉奥莱·中牟店,34.782035,114.02926,中牟新区,B0JRC56JYG,outlet,D,杉杉集团,True,False,amap,0,0,0,0,0,0,0,70,2025-12-06 03:18:06,2025-12-06 03:18:06,郑州杉杉奥特莱斯mixmax专柜,district_code,keyword_outlet,brand_store_rule,POINT(114.02926 34.782035),杉杉集团,民企头部,medium,UNKNOWN,奥莱,大众,游客,零售主导,UNKNOWN,low,unknown,项目为杉杉集团旗下奥特莱斯，定位奥莱业态，主要吸引游客及家庭消费，无公开营收数据,,243
20614,MALL_398E662D,郑州杉杉奥莱·中牟店,郑州杉杉奥莱·中牟店,410000,410100,410122,河南省,郑州市,中牟县,郑开大道与223省道交叉路路口东北角a14600,34.782086,114.029211,中牟新区,B0FFGCBRRP,outlet,D,奥特莱斯运营商（待核实）,True,False,amap,1,1,0,0,1,0,1,80,2025-12-06 03:18:06,2025-12-06 03:18:06,郑州杉杉奥莱中牟店,district_code,keyword_outlet,brand_store_rule,POINT(114.029211 34.782086),UNKNOWN,UNKNOWN,low,UNKNOWN,奥莱,大众,UNKNOWN,零售主导,UNKNOWN,low,unknown,根据名称‘杉杉奥莱’及业态‘outlet’判断为奥特莱斯，无公开信息佐证开发商、开业年份、收入水平及客群等信息,,243
20615,MALL_42560139,鑫天地商场,鑫天地商场,410000,410100,410122,河南省,郑州市,中牟县,青年西路10-附47号附近,34.724067,114.024608,中牟新区,B01731DW5X,lifestyle_center,D,瑞安房地产,False,False,amap,0,0,0,0,0,0,0,70,2025-12-06 03:18:06,2025-12-06 03:18:06,鑫天地商场,district_code,keyword_lifestyle,brand_store_rule,POINT(114.024608 34.724067),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20616,MALL_3298B566,锦荣悦汇城,锦荣悦汇城,410000,410100,410122,河南省,郑州市,中牟县,航空港区雍州路与巡航路交汇处东北角,34.564947,113.861713,中牟新区,B0FFGJPC94,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,锦荣悦汇城,district_code,keyword_shopping,brand_store_rule,POINT(113.861713 34.564947),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20617,MALL_CC11B61A,锦荣橙柿生活,锦荣橙柿生活,410000,410100,410122,河南省,郑州市,中牟县,航空港区巡航路与相州街交叉口西140米,34.563574,113.862197,中牟新区,B0FFH255MX,lifestyle_center,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,锦荣橙柿生活,district_code,keyword_lifestyle,brand_store_rule,POINT(113.862197 34.563574),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,243
20618,MALL_11DC4D5B,隆发广场,隆发广场,410000,410100,410122,河南省,郑州市,中牟县,正中大道与德方街交叉口向南150米,34.683101,114.018045,,B0FFKZTTON,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,隆发,district_code,keyword_shopping,brand_store_rule,POINT(114.018045 34.683101),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20620,MALL_59AD8A7F,万博商城,万博商城,410000,410100,410103,河南省,郑州市,二七区,苑陵街16号(二七广场地铁站F口步行350米),34.749661,113.663878,,B0FFG4ZOD5,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,万博,district_code,keyword_shopping,brand_store_rule,POINT(113.663878 34.749661),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20621,MALL_AB2F2C0D,万博商城2期,万博商城2期,410000,410100,410103,河南省,郑州市,二七区,福寿街16号(二七广场地铁站F口步行190米),34.750138,113.663664,,B0FFGAI6LL,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,万博商城2期,district_code,keyword_shopping,brand_store_rule,POINT(113.663664 34.750138),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20622,MALL_7E454EA6,世贸购物中心,世贸购物中心,410000,410100,410103,河南省,郑州市,二七区,一马路,34.740748,113.665916,,B0173042C6,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,世贸,district_code,keyword_shopping,brand_store_rule,POINT(113.665916 34.740748),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20623,MALL_501D7584,中州商场,中州商场,410000,410100,410103,河南省,郑州市,二七区,福寿街167号,34.748278,113.663259,,B01730102D,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,中州商场,district_code,typecode_0601,brand_store_rule,POINT(113.663259 34.748278),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20624,MALL_3FA013A1,丹尼斯百货,丹尼斯百货(嵩山店),410000,410100,410103,河南省,郑州市,二七区,嵩山路与航海路交叉口西北角50米,34.722387,113.62719,,B0173198GF,department_store,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,丹尼斯,district_code,keyword_department,brand_store_rule,POINT(113.62719 34.722387),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20626,MALL_CFC4B011,亚细亚卓悦城,亚细亚卓悦城,410000,410100,410103,河南省,郑州市,二七区,二七广场旁(二七广场地铁站B口步行80米),34.751581,113.667408,西大街,B01730423B,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,亚细亚卓悦城,district_code,keyword_shopping,brand_store_rule,POINT(113.667408 34.751581),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,2586
20629,MALL_0AC0C250,升龙商业广场活力1街,升龙商业广场活力1街,410000,410100,410103,河南省,郑州市,二七区,政通路66-7号升龙商业广场F1,34.725293,113.643545,淮河路,B01731B2P4,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,升龙商业广场活力1街,district_code,keyword_shopping,brand_store_rule,POINT(113.643545 34.725293),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,2012
20630,MALL_3CC65707,华城国际中心,华城国际中心,410000,410100,410103,河南省,郑州市,二七区,大学路80号,34.738695,113.64328,,B01730IMDU,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,华城国际,district_code,keyword_shopping,brand_store_rule,POINT(113.64328 34.738695),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20631,MALL_9544AC05,名门天隆城,名门天隆城,410000,410100,410103,河南省,郑州市,二七区,敦睦路48号,34.745256,113.664509,,B0FFF5TU89,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,名门天隆城,district_code,keyword_shopping,brand_store_rule,POINT(113.664509 34.745256),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20632,MALL_D81E967C,新象城,新象城,410000,410100,410103,河南省,郑州市,二七区,大学中路9号(市第二人民医院地铁站D口步行470米),34.724224,113.644967,京广路,B0FFHOD8IK,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,55,2025-12-06 03:18:06,2025-12-06 03:18:06,新象城,district_code,keyword_shopping,brand_store_rule,POINT(113.644967 34.724224),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,386
20634,MALL_6F318D71,梦想茂,梦想茂(齐礼阎二号院店),410000,410100,410103,河南省,郑州市,二七区,沁河路齐礼阎-2号院(齐礼阎地铁站C口步行310米),34.723421,113.627191,,B0H0OZYR90,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,梦想茂,district_code,typecode_0601,brand_store_rule,POINT(113.627191 34.723421),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20635,MALL_D4B4A42B,橄榄城乐享茂,橄榄城乐享茂,410000,410100,410103,河南省,郑州市,二七区,南三环连云路交叉口东南角橄榄城乐享茂A座1层,34.69811,113.671779,,B0GK7U0EG8,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,橄榄城乐享茂,district_code,keyword_shopping,brand_store_rule,POINT(113.671779 34.69811),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,1
20636,MALL_D52E25C2,童年时光购物中心,童年时光购物中心,410000,410100,410103,河南省,郑州市,二七区,大学中路122号,34.723303,113.643146,航海中路/航海西路,B0FFJT1GA3,shopping_mall,D,,False,False,amap,0,0,0,0,0,0,0,60,2025-12-06 03:18:06,2025-12-06 03:18:06,童年时光,district_code,keyword_shopping,brand_store_rule,POINT(113.643146 34.723303),UNKNOWN,UNKNOWN,low,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,unknown,,,2443
