business_area_id,key,name_raw,amap_id,adcode,province_code,city_code,district_code,province_name,city_name,district_name,center_lat,center_lng,mall_count,store_count,name
417,450422,河西,450422,450422,450000,450400,450422,广西壮族自治区,梧州市,藤县,23.373995142857147,110.92097885714286,11,3,河西商圈
418,450406,苍梧大道,450406,450406,450000,450400,450406,广西壮族自治区,梧州市,龙圩区,23.417417,111.24938399999998,4,7,苍梧大道商圈
419,451221,民行中路,451221,451221,450000,451200,451221,广西壮族自治区,河池市,南丹县,24.983082,107.54726000000002,3,5,民行中路商圈
420,451226,桥东路,451226,451226,450000,451200,451226,广西壮族自治区,河池市,环江毛南族自治县,24.828776,108.25839299999998,2,7,桥东路商圈
421,451202,河池,451202,451202,450000,451200,451202,广西壮族自治区,河池市,金城江区,24.691965999999997,108.06122299999998,6,10,河池商圈
422,450902,江南,450902,450902,450000,450900,450902,广西壮族自治区,玉林市,玉州区,22.613009714285713,110.16698671428568,7,7,江南商圈
423,451028,百色乐业,451028,451028,450000,451000,451028,广西壮族自治区,百色市,乐业县,24.778883,106.560363,1,3,百色乐业商圈
424,451027,河东路,451027,451027,450000,451000,451027,广西壮族自治区,百色市,凌云县,24.344571,106.569594,1,1,河东路商圈
425,451082,平新街,451082,451082,450000,451000,451082,广西壮族自治区,百色市,平果市,23.317949,107.584875,8,7,平新街商圈
426,451024,德盛路,451024,451024,450000,451000,451024,广西壮族自治区,百色市,德保县,23.32174,106.620993,3,1,德盛路商圈
427,451022,东宁,451022,451022,450000,451000,451022,广西壮族自治区,百色市,田东县,23.600889999999996,107.12768700000001,3,6,东宁商圈
428,451031,民权路,451031,451031,450000,451000,451031,广西壮族自治区,百色市,隆林各族自治县,24.770891,105.343639,2,2,民权路商圈
429,451081,城中路,451081,451081,450000,451000,451081,广西壮族自治区,百色市,靖西市,23.136846799999997,106.41715520000001,6,9,城中路商圈
430,450821,朝阳路,450821,450821,450000,450800,450821,广西壮族自治区,贵港市,平南县,23.541726,110.39712299999998,4,9,朝阳路商圈
431,450802,建设路,450802,450802,450000,450800,450802,广西壮族自治区,贵港市,港北区,23.091711418604635,109.59764490697667,14,29,建设路商圈
432,451121,东宁南路,451121,451121,450000,451100,451121,广西壮族自治区,贺州市,昭平县,24.170647,110.811842,3,2,东宁南路商圈
433,451122,广场中路,451122,451122,450000,451100,451122,广西壮族自治区,贺州市,钟山县,24.52692,111.303367,3,3,广场中路商圈
434,450703,永福西大街,450703,450703,450000,450700,450703,广西壮族自治区,钦州市,钦北区,21.977825999999997,108.62604,3,4,永福西大街商圈
435,450702,新兴,450702,450702,450000,450700,450702,广西壮族自治区,钦州市,钦南区,21.913448600000002,108.62024419999997,6,4,新兴商圈
436,450621,朝阳,450621,450621,450000,450600,450621,广西壮族自治区,防城港市,上思县,22.150782000000003,107.98199,2,1,朝阳商圈
437,450681,兴东路,450681,450681,450000,450600,450681,广西壮族自治区,防城港市,东兴市,21.547797,107.972876,1,1,兴东路商圈
438,650102,延安路,650102,650102,650000,650100,650102,新疆维吾尔自治区,乌鲁木齐市,天山区,43.802788527523084,87.62397499082535,40,178,延安路商圈
439,650104,鲤鱼山路,650104,650104,650000,650100,650104,新疆维吾尔自治区,乌鲁木齐市,新市区,43.858766999999986,87.58840999999997,3,51,鲤鱼山路商圈
440,653001,克州,653001,653001,650000,653000,653001,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,39.71396599999999,76.17679599999998,4,3,克州商圈
441,652701,新华路,652701,652701,650000,652700,652701,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市,44.888111999999985,82.066595,9,4,新华路商圈
442,650422,友好中路,650422,650422,650000,650400,650422,新疆维吾尔自治区,吐鲁番市,托克逊县,42.79246899999999,88.64758900000001,5,3,友好中路商圈
443,650402,高昌中路,650402,650402,650000,650400,650402,新疆维吾尔自治区,吐鲁番市,高昌区,42.947169749999986,89.17987549999998,10,6,高昌中路商圈
444,653201,和田,653201,653201,650000,653200,653201,新疆维吾尔自治区,和田地区,和田市,37.111757000000004,79.93087800000005,9,9,和田商圈
445,650502,建国北路,650502,650502,650000,650500,650502,新疆维吾尔自治区,哈密市,伊州区,42.829096,93.527242,3,6,建国北路商圈
446,653126,解放南路,653126,653126,650000,653100,653126,新疆维吾尔自治区,喀什地区,叶城县,37.87907,77.414892,1,1,解放南路商圈
447,653101,人民西路,653101,653101,650000,653100,653101,新疆维吾尔自治区,喀什地区,喀什市,39.46630200000002,75.98146799999996,16,18,人民西路商圈
448,653130,文化东路,653130,653130,650000,653100,653130,新疆维吾尔自治区,喀什地区,巴楚县,39.787378,78.557699,3,0,文化东路商圈
449,654202,北京东路,654202,654202,650000,654200,654202,新疆维吾尔自治区,塔城地区,乌苏市,44.43224800000001,84.68242299999999,7,5,北京东路商圈
450,654203,世纪大道,654203,654203,650000,654200,654203,新疆维吾尔自治区,塔城地区,沙湾市,44.327095,85.620457,1,0,世纪大道商圈
451,652801,延安路,652801,652801,650000,652800,652801,新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市,41.724197,86.177768,1,2,延安路商圈
452,652826,新华路,652826,652826,650000,652800,652826,新疆维吾尔自治区,巴音郭楞蒙古自治州,焉耆回族自治县,42.062725,86.570765,5,3,新华路商圈
453,652327,五彩湾新城,652327,652327,650000,652300,652327,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,44.782804,88.896267,2,0,五彩湾新城商圈
454,652325,解放东街,652325,652325,650000,652300,652325,新疆维吾尔自治区,昌吉回族自治州,奇台县,44.021784,89.589969,4,1,解放东街商圈
455,652301,延安北路,652301,652301,650000,652300,652301,新疆维吾尔自治区,昌吉回族自治州,昌吉市,44.01638699999995,87.30818899999994,13,33,延安北路商圈
456,652324,文化路,652324,652324,650000,652300,652324,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县,44.303899,86.216542,3,1,文化路商圈
457,652924,萨依巴格北路,652924,652924,650000,652900,652924,新疆维吾尔自治区,阿克苏地区,沙雅县,41.226157,82.783189,1,3,萨依巴格北路商圈
458,652901,西大街,652901,652901,650000,652900,652901,新疆维吾尔自治区,阿克苏地区,阿克苏市,41.168001055555536,80.26464555555553,17,19,西大街商圈
459,654322,光明南路,654322,654322,650000,654300,654322,新疆维吾尔自治区,阿勒泰地区,富蕴县,46.99126,89.523563,1,0,光明南路商圈
460,654301,解放路,654301,654301,650000,654300,654301,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,47.845588000000006,88.138695,4,3,解放路商圈
461,320116,龙池,320116,320116,320000,320100,320116,江苏省,南京市,六合区,32.26970114285714,118.78130085714285,4,3,龙池商圈
462,320111,江北新区直管区,320111,320116,320000,320100,320116,江苏省,南京市,六合区,32.1004736918239,118.67861300000007,28,131,江北新区直管区商圈
463,320105,元通,320105,320105,320000,320100,320105,江苏省,南京市,建邺区,32.014139903225775,118.72944049032256,26,129,元通商圈
464,320114,西善桥,320114,320105,320000,320100,320105,江苏省,南京市,建邺区,31.962664212765954,118.74877782978717,13,34,西善桥商圈
465,320113,万寿村,320113,320113,320000,320100,320113,江苏省,南京市,栖霞区,32.10614222352943,118.89166862352943,17,68,万寿村商圈
466,320102,红山,320102,320113,320000,320100,320113,江苏省,南京市,栖霞区,32.09132999999998,118.80688800000004,9,30,红山商圈
467,320115,双龙大道,320115,320115,320000,320100,320115,江苏省,南京市,江宁区,31.932595547619048,118.82453429761892,9,75,双龙大道商圈
468,320104,新街口,320104,320102,320000,320100,320102,江苏省,南京市,玄武区,32.040691673267375,118.78993467326788,29,173,新街口商圈
469,320118,淳溪,320118,320118,320000,320100,320118,江苏省,南京市,高淳区,31.329168,118.88380400000003,3,7,淳溪商圈
470,320682,如城,320682,320682,320000,320600,320682,江苏省,南通市,如皋市,32.380603,120.56181300000001,4,11,如城商圈
471,320614,海门高新区,320614,320614,320000,320600,320614,江苏省,南通市,海门区,31.894068,121.17032599999999,4,7,海门高新区商圈
472,320402,局前街,320402,320402,320000,320400,320402,江苏省,常州市,天宁区,31.775570313432812,119.96882880597012,44,90,局前街商圈
473,320411,孟河,320411,320411,320000,320400,320411,江苏省,常州市,新北区,31.866700333333355,119.93686466666665,8,31,孟河商圈
474,320412,常武中路,320412,320412,320000,320400,320412,江苏省,常州市,武进区,31.714159469387745,119.96893304081635,12,37,常武中路商圈
475,320381,新安,320381,320381,320000,320300,320381,江苏省,徐州市,新沂市,34.367288,118.35020600000004,12,25,新安商圈
476,320311,建国西路,320311,320311,320000,320300,320311,江苏省,徐州市,泉山区,34.258432999999975,117.17009400000005,10,15,建国西路商圈
477,320382,东湖,320382,320382,320000,320300,320382,江苏省,徐州市,邳州市,34.33055000000001,117.97673199999998,2,6,东湖商圈
478,321002,杭集,321002,321002,320000,321000,321002,江苏省,扬州市,广陵区,32.376095,119.540412,2,1,杭集商圈
479,321003,京华城中城(国展路),321003,321003,320000,321000,321003,江苏省,扬州市,邗江区,32.38562100000001,119.37598200000001,2,6,京华城中城(国展路)商圈
480,320282,宜城,320282,320282,320000,320200,320282,江苏省,无锡市,宜兴市,31.367400000000025,119.82980399999998,14,40,宜城商圈
481,320206,钱桥,320206,320206,320000,320200,320206,江苏省,无锡市,惠山区,31.62938926829269,120.23079739024398,16,25,钱桥商圈
482,320213,江海,320213,320214,320000,320200,320214,江苏省,无锡市,新吴区,31.584366818181856,120.31562457575767,29,70,江海商圈
483,320214,坊前,320214,320214,320000,320200,320214,江苏省,无锡市,新吴区,31.558008500000007,120.36155646875011,10,54,坊前商圈
484,320281,澄江,320281,320281,320000,320200,320281,江苏省,无锡市,江阴市,31.904651999999974,120.28039900000009,4,24,澄江商圈
485,320211,华庄,320211,320211,320000,320200,320211,江苏省,无锡市,滨湖区,31.485781,120.339592,1,0,华庄商圈
486,320205,厚桥,320205,320205,320000,320200,320205,江苏省,无锡市,锡山区,31.64116623076923,120.47562638461537,3,10,厚桥商圈
487,321281,英武中路,321281,321281,320000,321200,321281,江苏省,泰州市,兴化市,32.93248499999999,119.83968600000001,4,7,英武中路商圈
488,321283,济川,321283,321283,320000,321200,321283,江苏省,泰州市,泰兴市,32.169531,120.034903,7,6,济川商圈
489,321282,靖城,321282,321282,320000,321200,321282,江苏省,泰州市,靖江市,32.019830000000006,120.26403299999997,9,8,靖城商圈
490,321203,永安,321203,321203,320000,321200,321203,江苏省,泰州市,高港区,32.29182688888889,119.89114266666667,5,4,永安商圈
491,320813,东风路,320813,320813,320000,320800,320813,江苏省,淮安市,洪泽区,33.288503,118.854349,2,4,东风路商圈
492,320804,承德北路,320804,320804,320000,320800,320804,江苏省,淮安市,淮阴区,33.61626294117643,119.03537435294113,18,50,承德北路商圈
493,320812,富士康,320812,320812,320000,320800,320812,江苏省,淮安市,清江浦区,33.599759,119.14804,2,4,富士康商圈
494,320902,南城河路,320902,320902,320000,320900,320902,江苏省,盐城市,亭湖区,33.380194,120.1415109999999,11,29,南城河路商圈
495,320506,越溪,320506,320506,320000,320500,320506,江苏省,苏州市,吴中区,31.268510112195067,120.6238100682928,27,178,越溪商圈
496,320509,松陵,320509,320509,320000,320500,320509,江苏省,苏州市,吴江区,31.09258501694915,120.6632217288135,12,47,松陵商圈
497,320585,太仓,320585,320585,320000,320500,320585,江苏省,苏州市,太仓市,31.45960799999999,121.11811799999997,14,22,太仓商圈
498,320505,枫桥,320505,320508,320000,320500,320508,江苏省,苏州市,姑苏区,31.31341399999998,120.55847199999994,14,38,枫桥商圈
499,320583,玉山,320583,320583,320000,320500,320583,江苏省,苏州市,昆山市,31.365836051948033,120.98690725974032,13,64,玉山商圈
500,320507,元和,320507,320507,320000,320500,320507,江苏省,苏州市,相城区,31.396387649350647,120.61521393506494,17,60,元和商圈
501,320724,新兴北路,320724,320724,320000,320700,320724,江苏省,连云港市,灌南县,34.098543,119.34665100000002,10,7,新兴北路商圈
502,320703,墟沟,320703,320703,320000,320700,320703,江苏省,连云港市,连云区,34.73620064705882,119.36074194117649,12,5,墟沟商圈
503,321102,大市口,321102,321102,320000,321100,321102,江苏省,镇江市,京口区,32.2071,119.454308,13,27,大市口商圈
504,321182,三茅,321182,321182,320000,321100,321182,江苏省,镇江市,扬中市,32.234551,119.82665799999998,14,4,三茅商圈
505,361127,东山大街,361127,361127,360000,361100,361127,江西省,上饶市,余干县,28.69127100000001,116.68756400000002,6,8,东山大街商圈
506,361102,中山路,361102,361102,360000,361100,361102,江西省,上饶市,信州区,28.443798462962945,117.97404666666674,23,31,中山路商圈
507,361103,永丰,361103,361103,360000,361100,361103,江西省,上饶市,广丰区,28.437709999999996,118.19288899999997,4,15,永丰商圈
508,361125,兴安,361125,361125,360000,361100,361125,江西省,上饶市,横峰县,28.415563999999996,117.60492400000001,5,4,兴安商圈
509,361124,狮江大道,361124,361124,360000,361100,361124,江西省,上饶市,铅山县,28.311076000000007,117.714469,4,3,狮江大道商圈
510,360403,大中路步行街,360403,360403,360000,360400,360403,江西省,九江市,浔阳区,29.724536,115.987439,4,16,大中路商圈
511,360481,湓城,360481,360481,360000,360400,360481,江西省,九江市,瑞昌市,29.677810999999995,115.66851799999998,3,5,湓城商圈
512,360121,莲塘镇,360121,360121,360000,360100,360121,江西省,南昌市,南昌县,28.535801432432443,115.93333054054054,7,30,莲塘商圈
513,360111,南昌高新区,360111,360121,360000,360100,360121,江西省,南昌市,南昌县,28.674894425287356,115.9539055057471,18,69,南昌高新区商圈
514,360113,会展路,360113,360113,360000,360100,360113,江西省,南昌市,红谷滩区,28.68794050793653,115.85186011111105,13,50,会展路商圈
515,360103,金盘路,360103,360103,360000,360100,360103,江西省,南昌市,西湖区,28.67186500000002,115.91341099999984,16,39,金盘路商圈
516,360124,民和,360124,360124,360000,360100,360124,江西省,南昌市,进贤县,28.357468666666673,116.22150500000002,5,7,民和商圈
517,360830,湘赣大道,360830,360830,360000,360800,360830,江西省,吉安市,永新县,26.947418,114.244231,4,5,湘赣大道商圈
518,360922,阳乐大道,360922,360922,360000,360900,360922,江西省,宜春市,万载县,28.098227000000005,114.452953,4,7,阳乐大道商圈
519,360923,敖山大道,360923,360923,360000,360900,360923,江西省,宜春市,上高县,28.234541,114.934069,3,7,敖山大道商圈
520,360981,尚庄,360981,360981,360000,360900,360981,江西省,宜春市,丰城市,28.24909,115.693238,1,0,尚庄商圈
521,360982,淦阳,360982,360982,360000,360900,360982,江西省,宜春市,樟树市,28.047950615384615,115.54703784615384,10,16,淦阳商圈
522,360902,学府路,360902,360902,360000,360900,360902,江西省,宜春市,袁州区,27.792163,114.36330000000001,2,3,学府路商圈
523,361003,孝岗镇,361003,361003,360000,361000,361003,江西省,抚州市,东乡区,28.233449000000004,116.60678099999997,9,8,孝岗商圈
524,361002,赣东大道沿线,361002,361002,360000,361000,361002,江西省,抚州市,临川区,27.96495205263157,116.3448307105263,13,25,赣东大道商圈
525,361021,盱江大道,361021,361021,360000,361000,361021,江西省,抚州市,南城县,27.553431999999994,116.63865499999999,4,4,盱江大道商圈
526,360521,府前路,360521,360521,360000,360500,360521,江西省,新余市,分宜县,27.80803,114.675345,2,4,府前路商圈
527,360203,珠山中路,360203,360203,360000,360200,360203,江西省,景德镇市,珠山区,29.293538391304335,117.21637178260869,10,36,珠山中路商圈
528,360322,平安北路,360322,360322,360000,360300,360322,江西省,萍乡市,上栗县,27.878805,113.79709100000001,3,3,平安北路商圈
529,360302,跃进南路,360302,360302,360000,360300,360302,江西省,萍乡市,安源区,27.623811,113.848841,5,1,跃进南路商圈
530,360722,阳明中路,360722,360722,360000,360700,360722,江西省,赣州市,信丰县,25.381295000000005,114.93345700000003,7,8,阳明中路商圈
531,360732,凤凰大道,360732,360732,360000,360700,360732,江西省,赣州市,兴国县,26.331384000000007,115.35938899999998,5,3,凤凰大道商圈
532,360703,东山,360703,360703,360000,360700,360703,江西省,赣州市,南康区,25.668228,114.77490900000005,8,15,东山商圈
533,360726,龙泉西路,360726,360726,360000,360700,360726,江西省,赣州市,安远县,25.133253,115.395399,2,3,龙泉西路商圈
534,360781,红都大道,360781,360781,360000,360700,360781,江西省,赣州市,瑞金市,25.876047,116.03645400000003,7,5,红都大道商圈
535,360735,东华北路,360735,360735,360000,360700,360735,江西省,赣州市,石城县,26.3265,116.342343,1,1,东华北路商圈
536,360603,果喜大道,360603,360603,360000,360600,360603,江西省,鹰潭市,余江区,28.208693,116.82274600000001,3,3,果喜大道商圈
537,360681,站前路,360681,360681,360000,360600,360681,江西省,鹰潭市,贵溪市,28.288757125000007,117.22032899999998,9,7,站前路商圈
538,130629,雄安新区,130629,130632,130000,130600,130632,河北省,保定市,安新县,38.98945200000002,115.98873000000002,22,26,雄安新区商圈
539,130681,东大街,130681,130681,130000,130600,130681,河北省,保定市,涿州市,39.483353432432445,115.98003918918921,12,25,东大街商圈
540,130607,玉川东路,130607,130607,130000,130600,130607,河北省,保定市,满城区,38.949207,115.34257399999997,5,14,玉川东路商圈
541,130602,百花东路,130602,130602,130000,130600,130602,河北省,保定市,竞秀区,38.86996499999999,115.469429,5,10,百花东路商圈
542,130606,西关,130606,130606,130000,130600,130606,河北省,保定市,莲池区,38.864606999999985,115.49230900000015,16,45,西关商圈
543,130684,迎宾路,130684,130684,130000,130600,130684,河北省,保定市,高碑店市,39.32780300000001,115.87971100000001,6,14,迎宾路商圈
544,130628,三利大街,130628,130628,130000,130600,130628,河北省,保定市,高阳县,38.68602299999999,115.77693500000004,9,7,三利大街商圈
545,130203,八方,130203,130203,130000,130200,130203,河北省,唐山市,路北区,39.636551117647066,118.16218229411763,17,34,八方商圈
546,131082,鼎盛东大街,131082,131082,130000,131000,131082,河北省,廊坊市,三河市,39.982993,117.08234900000001,1,6,鼎盛东大街商圈
547,131002,银河南路,131002,131002,130000,131000,131002,河北省,廊坊市,安次区,39.49602100000001,116.69776899999992,6,16,银河南路商圈
548,131003,新开路,131003,131003,130000,131000,131003,河北省,廊坊市,广阳区,39.52837,116.72094200000001,3,5,新开路商圈
549,131081,兴华中路,131081,131081,130000,131000,131081,河北省,廊坊市,霸州市,39.122887999999996,116.40212299999999,13,10,兴华中路商圈
550,131024,淑阳大街,131024,131024,130000,131000,131024,河北省,廊坊市,香河县,39.75970600000001,117.00772200000004,1,16,淑阳大街商圈
551,130705,南大街,130705,130705,130000,130700,130705,河北省,张家口市,宣化区,40.60727036363637,115.06349518181815,13,31,南大街商圈
552,130709,长青路,130709,130709,130000,130700,130709,河北省,张家口市,崇礼区,40.97131257142856,115.28071271428571,3,4,长青路商圈
553,130722,永春南大街,130722,130722,130000,130700,130722,河北省,张家口市,张北县,41.15261499999998,114.71722300000006,9,10,永春南大街商圈
554,130730,长城中路,130730,130730,130000,130700,130730,河北省,张家口市,怀来县,40.404072000000006,115.51884500000003,10,8,长城中路商圈
555,130702,胜利中路,130702,130702,130000,130700,130702,河北省,张家口市,桥东区,40.768988,114.902932,3,1,胜利中路商圈
556,130703,新华街,130703,130703,130000,130700,130703,河北省,张家口市,桥西区,40.82345025,114.87336800000003,6,2,新华街商圈
557,130724,桥西路,130724,130724,130000,130700,130724,河北省,张家口市,沽源县,41.668462,115.683765,7,2,桥西路商圈
558,130731,人民北街,130731,130731,130000,130700,130731,河北省,张家口市,涿鹿县,40.383807,115.21471100000001,4,9,人民北街商圈
559,130802,西大街,130802,130802,130000,130800,130802,河北省,承德市,双桥区,40.98534700000001,117.92639700000001,6,15,西大街商圈
560,130828,木兰中路,130828,130828,130000,130800,130828,河北省,承德市,围场满族蒙古族自治县,41.942811,117.76012399999995,9,10,木兰中路商圈
561,130827,民族街,130827,130827,130000,130800,130827,河北省,承德市,宽城满族自治县,40.60288500000001,118.48560599999998,10,7,民族街商圈
562,130821,板城大街,130821,130821,130000,130800,130821,河北省,承德市,承德县,40.771254,118.178118,3,1,板城大街商圈
563,130824,北大街,130824,130824,130000,130800,130824,河北省,承德市,滦平县,40.933784,117.334711,3,7,北大街商圈
564,130982,新华路,130982,130982,130000,130900,130982,河北省,沧州市,任丘市,38.705357000000035,116.10901800000009,14,32,新华路商圈
565,130984,城垣中路,130984,130984,130000,130900,130984,河北省,沧州市,河间市,38.44142,116.098602,5,14,城垣中路商圈
566,130981,泊头,130981,130981,130000,130900,130981,河北省,沧州市,泊头市,38.07390199999999,116.594292,6,10,泊头商圈
567,130929,平安大街,130929,130929,130000,130900,130929,河北省,沧州市,献县,38.187173,116.127761,1,0,平安大街商圈
568,130922,新华中路,130922,130922,130000,130900,130922,河北省,沧州市,青县,38.578363,116.822956,3,1,新华中路商圈
569,130983,南大港,130983,130983,130000,130900,130983,河北省,沧州市,黄骅市,38.472879,117.380332,3,0,南大港商圈
570,130104,中山,130104,130105,130000,130100,130105,河北省,石家庄市,新华区,38.038272849056575,114.49462876729578,39,120,中山商圈
571,130105,高柱,130105,130105,130000,130100,130105,河北省,石家庄市,新华区,38.08041412121215,114.47308515151522,13,20,高柱商圈
572,130102,建华,130102,130108,130000,130100,130108,河北省,石家庄市,裕华区,38.04385599999999,114.54773500000009,15,40,建华商圈
573,130108,长江大道,130108,130108,130000,130100,130108,河北省,石家庄市,裕华区,38.037144000000005,114.615822,2,11,长江大道商圈
574,130133,柏林,130133,130133,130000,130100,130133,河北省,石家庄市,赵县,37.75321199999999,114.78060199999999,5,17,柏林商圈
575,130304,北戴河区,130304,130304,130000,130300,130304,河北省,秦皇岛市,北戴河区,39.826710000000006,119.48817340000001,4,1,北戴河区商圈
576,130322,碣阳大街,130322,130322,130000,130300,130322,河北省,秦皇岛市,昌黎县,39.715934,119.178929,1,1,碣阳大街商圈
577,130302,太阳城,130302,130302,130000,130300,130302,河北省,秦皇岛市,海港区,39.93250883606555,119.59875727868844,20,41,太阳城商圈
578,131103,兴华北大街,131103,131103,130000,131100,131103,河北省,衡水市,冀州区,37.5476970625,115.58057962499997,1,15,兴华北大街商圈
579,131126,广交,131126,131126,130000,131100,131126,河北省,衡水市,故城县,37.34578444444444,115.96720648148154,10,17,广交商圈
580,131102,百货大楼,131102,131102,130000,131100,131102,河北省,衡水市,桃城区,37.7317544545454,115.67942328787875,11,55,百货大楼商圈
581,131122,新华北大街,131122,131122,130000,131100,131122,河北省,衡水市,武邑县,37.807202,115.89753900000002,1,7,新华北大街商圈
582,131182,贸易城纬二路,131182,131182,130000,131100,131182,河北省,衡水市,深州市,37.99782600000002,115.54362499999999,6,12,贸易城纬二路商圈
583,131128,富强西路,131128,131128,130000,131100,131128,河北省,衡水市,阜城县,37.868534000000004,116.15359,4,4,富强西路商圈
584,131124,平安西路,131124,131124,130000,131100,131124,河北省,衡水市,饶阳县,38.230672,115.71754800000001,1,2,平安西路商圈
585,130503,中兴,130503,130503,130000,130500,130503,河北省,邢台市,信都区,37.068176,114.47243550000012,32,76,中兴商圈
586,130582,沙河,130582,130582,130000,130500,130582,河北省,邢台市,沙河市,36.86532999999998,114.50537900000002,10,13,沙河商圈
587,130403,中华北,130403,130403,130000,130400,130403,河北省,邯郸市,丛台区,36.60647097000008,114.4959076200002,24,76,中华北商圈
588,130402,中华南/中华南大街,130402,130402,130000,130400,130402,河北省,邯郸市,邯山区,36.57239,114.489013,1,3,中华南/中华南大街商圈
589,411281,珠江路,411281,411281,410000,411200,411281,河南省,三门峡市,义马市,34.745507,111.870805,3,3,珠江路商圈
590,411221,解放大街,411221,411221,410000,411200,411221,河南省,三门峡市,渑池县,34.75716799999999,111.77009100000002,2,12,解放大街商圈
591,411202,和平路,411202,411202,410000,411200,411202,河南省,三门峡市,湖滨区,34.77873528260866,111.20000043478254,20,26,和平路商圈
592,411282,弘农路,411282,411282,410000,411200,411282,河南省,三门峡市,灵宝市,34.52131,110.87489799999999,3,0,弘农路商圈
593,411524,黄柏山路,411524,411524,410000,411500,411524,河南省,信阳市,商城县,31.800086000000004,115.394851,4,10,黄柏山路商圈
594,411525,蓼城大道,411525,411525,410000,411500,411525,河南省,信阳市,固始县,32.18701399999999,115.656059,6,4,蓼城大道商圈
595,411503,平西路,411503,411503,410000,411500,411503,河南省,信阳市,平桥区,32.107966692307706,114.12497289743587,11,28,平西路商圈
596,411502,体彩广场,411502,411502,410000,411500,411502,河南省,信阳市,浉河区,32.126216571428564,114.07370704761905,6,15,体彩广场商圈
597,411526,春申,411526,411526,410000,411500,411526,河南省,信阳市,潢川县,32.13972999999999,115.04288199999998,5,11,春申商圈
598,411521,行政大道,411521,411521,410000,411500,411521,河南省,信阳市,罗山县,32.201693,114.511001,1,0,行政大道商圈
599,411325,菊潭大街,411325,411325,410000,411300,411325,河南省,南阳市,内乡县,33.055147,111.84277100000004,12,8,菊潭大街商圈
600,411302,独山大道,411302,411303,410000,411300,411303,河南省,南阳市,卧龙区,33.00587622352944,112.56481043529399,18,67,独山大道商圈
601,411303,永安路,411303,411303,410000,411300,411303,河南省,南阳市,卧龙区,32.99275799999999,112.51635799999998,5,21,永安路商圈
602,411326,九重,411326,411326,410000,411300,411326,河南省,南阳市,淅川县,32.698754,111.795908,1,0,九重商圈
603,411602,五一路,411602,411602,410000,411600,411602,河南省,周口市,川汇区,33.605731000000034,114.64876699999995,9,37,五一路商圈
604,411621,文化东路,411621,411621,410000,411600,411621,河南省,周口市,扶沟县,34.050909,114.40436999999999,1,5,文化东路商圈
605,411624,长安中路,411624,411624,410000,411600,411624,河南省,周口市,沈丘县,33.394503,115.079048,2,0,长安中路商圈
606,411681,交通西路,411681,411681,410000,411600,411681,河南省,周口市,项城市,33.441575000000036,114.90411200000007,9,28,交通西路商圈
607,411628,真源大道,411628,411628,410000,411600,411628,河南省,周口市,鹿邑县,33.862264999999994,115.490239,3,15,真源大道商圈
608,411402,团结路商业街,411402,411402,410000,411400,411402,河南省,商丘市,梁园区,34.43559600000002,115.65081100000013,13,40,团结路商业街商圈
609,411481,永兴路,411481,411481,410000,411400,411481,河南省,商丘市,永城市,33.93174299999999,116.45670699999994,10,21,永兴路商圈
610,411422,中心大街,411422,411422,410000,411400,411422,河南省,商丘市,睢县,34.4254764,115.0771375333333,10,5,中心大街商圈
611,410527,朝阳路,410527,410527,410000,410500,410527,河南省,安阳市,内黄县,35.94707499999999,114.89790399999997,4,13,朝阳路商圈
612,410502,迎春东街,410502,410502,410000,410500,410502,河南省,安阳市,文峰区,36.08691999999999,114.38131800000006,4,23,迎春东街商圈
613,410523,政通路,410523,410523,410000,410500,410523,河南省,安阳市,汤阴县,35.92114099999999,114.365575,3,7,政通路商圈
614,410526,红旗路,410526,410526,410000,410500,410526,河南省,安阳市,滑县,35.576953,114.52036999999999,5,4,红旗路商圈
615,410403,优越路,410403,410403,410000,410400,410403,河南省,平顶山市,卫东区,33.741435999999965,113.31426900000022,23,58,优越路商圈
616,410423,琴台,410423,410423,410000,410400,410423,河南省,平顶山市,鲁山县,33.74361,112.905131,4,7,琴台商圈
617,410783,蒲东,410783,410783,410000,410700,410783,河南省,新乡市,长垣市,35.19141724999999,114.68295599999999,13,27,蒲东商圈
618,410307,槐新,410307,410307,410000,410300,410307,河南省,洛阳市,偃师区,34.71830899999999,112.78843699999999,5,10,槐新商圈
619,410302,北大街,410302,410302,410000,410300,410302,河南省,洛阳市,老城区,34.68991784615385,112.46134430769231,10,42,北大街商圈
620,411102,滨河路,411102,411102,410000,411100,411102,河南省,漯河市,源汇区,33.57574920588236,114.02527032352947,7,27,滨河路商圈
621,410902,任丘路,410902,410902,410000,410900,410902,河南省,濮阳市,华龙区,35.77231099999997,115.08124600000008,8,25,任丘路商圈
622,410928,红旗路,410928,410928,410000,410900,410928,河南省,濮阳市,濮阳县,35.712225999999994,115.02508500000002,1,9,红旗路商圈
623,410926,新区,410926,410926,410000,410900,410926,河南省,濮阳市,范县,35.85765500000001,115.50560399999998,3,7,新区商圈
624,410803,怡光路,410803,410803,410000,410800,410803,河南省,焦作市,中站区,35.240635,113.171089,1,2,怡光路商圈
