brand,poi_id,name,address,province,city,district,lat,lng,typecode,source_keyword,source_method,score,status,matched_uuid,matched_name,llm_used,llm_is_brand_store,llm_confidence,llm_reason
Gucci,B0FFIC7ADW,Gucci(重庆IFS男装店),城北大街38号重庆国金中心L232店铺,重庆市,重庆市,两江新区,29.575844,106.573298,061100,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0JAGUHEBA,Gucci(重庆IFS女装店),城北大街38号重庆国金中心L319店铺,重庆市,重庆市,两江新区,29.575842,106.573389,061100,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFHMS3Q2,GUCCI(茂业天地店),建新北路16号茂业天地2F层,重庆市,重庆市,两江新区,29.577666,106.531116,061100,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0HGZ543VJ,GUCCI(腕表珠宝精品店),民族路188号环球购物中心1层,重庆市,重庆市,渝中区,29.558929,106.577883,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFFFW96O,Gucci(重庆金鹰财富中心店),"邹容路88号重庆金鹰财富中心101,201号",重庆市,重庆市,渝中区,29.557308,106.577503,061100,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0K3CY4SNT,GUCCI,龙湖时代星空(石油路地铁站1B口步行320米),重庆市,重庆市,渝中区,29.537912,106.511113,061103,Gucci,around,10.0,new_candidate,,,False,,,
Gucci,B0J3YC17XZ,Gucci(重庆江北机场T3店),江北国际机场T3A航站楼第三层中心商业区域T3A-L308T3A-L309店铺,重庆市,重庆市,两江新区,29.708975,106.655475,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFF3KH76,Gucci(天津万象城店),乐园道9号天津万象城L1005-1006-1007号店,天津市,天津市,河西区,39.090482,117.215502,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFHQ9UQ4,Gucci(天津海信广场店),解放路188号天津海信广场一层101-102号,天津市,天津市,和平区,39.117686,117.217421,061209|061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B001618UX6,Gucci(天津佛罗伦萨小镇奥莱店),前进道北侧佛罗伦萨小镇226号店铺,天津市,天津市,武清区,39.374843,117.017815,061104|061103,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFI7WCMY,GUCCI(金元宝滨海国际购物中心),黄海路19号金元宝滨海国际购物中心F1层,天津市,天津市,滨海新区,39.033045,117.687581,061101|061203,Gucci,around,10.0,new_candidate,,,False,,,
Gucci,B0H3ZMBZXA,GUCCI(五一广场王府井百货店),黄兴中路27号王府井百货F1,湖南省,长沙市,天心区,28.192994,112.975724,061103|061400,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFJ4HPLA,Gucci(长沙国金店),解放西路188号长沙国金中心1层L128-129及2层L228-229,湖南省,长沙市,芙蓉区,28.192522,112.978313,061203|061202|061100,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0I6CZK84K,GUCCI(步步高·星城天地店),湘府东路二段398号步步高·星城天地G层,湖南省,长沙市,雨花区,28.11146,113.01642,061400|061100,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFHITFDG,GUCCI(开元商城钟楼店店),解放市场6号开元商城钟楼店1F层,陕西省,西安市,碑林区,34.258226,108.947935,061101|061400,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0LDYDXG8F,Gucci(西安SKP女装店),长安北路261号西安SKP一层A1003号,陕西省,西安市,碑林区,34.247924,108.948229,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFJVKWFK,Gucci(西安SKP男装店),长安北路261号西安SKP一层B1001号,陕西省,西安市,碑林区,34.247913,108.949539,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0HU59R1P7,Gucci(西安SKP童装店),长安北路261号西安SKP六层A6013号,陕西省,西安市,碑林区,34.247767,108.948589,061101|061207|061400,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0LDZ5TTND,GUCCI(高新路店),高新路与科技一路交叉口西南60米,陕西省,西安市,雁塔区,34.225428,108.90019,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0IDTU0BNV,GUCCI(武汉万象城店),台北街街道建设大道668号武汉万象城负一楼,湖北省,武汉市,江岸区,30.599274,114.280714,061100|061400,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0I174LTJS,Gucci(武汉恒隆广场店),京汉大道668号恒隆广场一层L136及二层L236,湖北省,武汉市,硚口区,30.57824,114.274227,061103,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0IGOAGWG3,Gucci(武汉恒隆广场店),京汉大道668号恒隆广场L1&L2层L136&L236,湖北省,武汉市,江汉区,30.58116,114.271136,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFF5YPVA,GUCCI(武汉国际广场店),解放大道690号武商MALLAB座L1层,湖北省,武汉市,江汉区,30.580958,114.271017,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0KR5ATNAK,Gucci(武汉SKP南馆店),水果湖街沙湖大道18号武汉SKPB1036号商铺,湖北省,武汉市,武昌区,30.557325,114.338437,061104,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0KDN5UHVJ,Gucci(武汉SKP主店),水果湖街沙湖大道18号中央文化旅游区J3-6栋A1036-A2036-A3036号商铺,湖北省,武汉市,武昌区,30.557836,114.339217,061100,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0KR5ALTKN,Gucci(武汉SKP女鞋店),水果湖街沙湖大道18号武汉SKPD2039号商铺,湖北省,武汉市,武昌区,30.557275,114.338975,061104,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0KULAF94N,Gucci(武汉SKP童装店),水果湖街沙湖大道18号武汉SKPD4029号商铺,湖北省,武汉市,武昌区,30.556493,114.338232,061104,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0I0AUAXM3,GUCCI(武商梦时代店),武珞路598号武商梦时代B158,湖北省,武汉市,武昌区,30.528925,114.340625,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0GKOC8HIJ,GUCCI(光谷大洋晶典店),光谷世界城光谷街3号1区101号大洋百货(武汉光谷店)F1层,湖北省,武汉市,洪山区,30.505785,114.401645,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0IA3KC9K2,GUCCI(罗马春天奥特莱斯店),江夏大道56号罗马春天奥特莱斯F1层,湖北省,武汉市,江夏区,30.386546,114.371405,061100,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B02000HTJF,Gucci(苏州美罗百货店),观前街245号苏州美罗商城南一层1001号,江苏省,苏州市,姑苏区,31.309659,120.621927,061100,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFFFSH20,Gucci(比斯特苏州购物村店),唯亭阳澄环路969号比斯特购物村J5.2号,江苏省,苏州市,吴中区,31.377819,120.761775,061103,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B017319X21,Gucci(郑州大卫城店),北二七路188号丹尼斯大卫城1F-B001,河南省,郑州市,金水区,34.756737,113.666368,061103,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFG2VP4L,GUCCI(郑州大卫城店),西太康路与二七路交汇处西北角丹尼斯·大卫城1F层,河南省,郑州市,金水区,34.756741,113.666369,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFIQBPPB,GUCCI(郑州二七万达广场店),大学南路8号郑州二七万达广场1F层,河南省,郑州市,二七区,34.718233,113.642799,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0ID710SYV,GUCCI(郑州正弘城店),花园路126号郑州正弘城L1层(东风路地铁站D口旁),河南省,郑州市,金水区,34.796179,113.680273,061103,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFHE1DV0,GUCCI(杉杉奥特莱斯店),郑开大道与雁鸣大道交叉口东北380米,河南省,郑州市,中牟县,34.781524,114.03022,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0FFGBRS8E,GUCCI(振华商厦店),新威路89号振华商厦1层,山东省,威海市,环翠区,37.500125,122.123925,061101,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B01C31ARK9,Gucci(哈尔滨卓展店),安隆街106号哈尔滨卓展购物中心一层1104号,黑龙江省,哈尔滨市,道里区,45.757829,126.605258,061103|061204,Gucci,around,11.0,new_candidate,,,False,,,
Gucci,B0KU29WW2X,GUCCI(关东古巷王府井购物中心店),景江东路899号王府井购物中心关东古巷店1F层,黑龙江省,哈尔滨市,道里区,45.733222,126.567141,061103,Gucci,around,11.0,new_candidate,,,False,,,
MichaelKors,B000AAETKE,MICHAEL KORS(汉光百货店),西单北大街176号汉光百货2层,北京市,北京市,西城区,39.909452,116.3753,061103|061203,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFJD13D4,MICHAEL KORS(燕莎奥特莱斯购物中心店),东四环南路9号北京燕莎奥特莱斯购物中心C座1F层1069、1076、1077,北京市,北京市,朝阳区,39.878372,116.486114,061103|061104,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0H6LCFDEM,MICHAEL KORS(花乡奥莱村店),南四环西路76号花乡奥莱村1F层,北京市,北京市,丰台区,39.828449,116.324013,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFHD4S51,MICHAEL KORS(首创奥特莱斯店),长阳镇悦盛路6号院首创奥特莱斯一层A区F23-F25,北京市,北京市,房山区,39.762675,116.18812,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFK6L4ZV,MICHAEL KORS(八达岭奥莱店),南口镇陈庄村八达岭奥特莱斯B区902,北京市,北京市,昌平区,40.234003,116.170036,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFH86RK9,MICHAEL KORS(新世界城店),南京西路2-68号新世界城1层,上海市,上海市,黄浦区,31.234824,121.473324,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFF54MOY,MICHAEL KORS(上海静安嘉里中心旗舰店),南京西路1551号静安嘉里中心1层N1-8、2层N2-7,上海市,上海市,静安区,31.224341,121.449629,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0HATO1F3H,MICHAEL KORS(上海港汇恒隆广场),虹桥路1号上海港汇恒隆广场F2层(徐家汇地铁站出口旁),上海市,上海市,徐汇区,31.195107,121.437257,061103,Michael Kors,around,10.0,new_candidate,,,False,,,
MichaelKors,B0HKLDQI57,MICHAEL KORS(上海久光中心久光百货店),共和新路2188号上海久光中心L1层L105,上海市,上海市,静安区,31.275626,121.450895,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFHRESBL,MICHAEL KORS(上海环球港店),中山北路3300号月星环球港L1146号,上海市,上海市,普陀区,31.232033,121.412332,061103|061101|061202,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0KR7KD2LN,MICHAEL KORS(万象城吴中路店),吴中路1599号万象城F1(紫藤路地铁站1号口步行450米),上海市,上海市,闵行区,31.170668,121.369495,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFGXQ2NT,Michael Kors(比斯特上海购物村店),浦东申迪东路88号奕欧来上海购物村K6,上海市,上海市,浦东新区,31.139684,121.680214,061101,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFHIBWRH,MICHAEL KORS(百联奥特莱斯广场B区店),沪青平公路2888号百联青浦奥特莱斯B151甲,上海市,上海市,青浦区,31.156238,121.227884,061103|061101,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFJGFPMA,MICHAEL KORS(佛罗伦萨小镇上海名品奥特莱斯店),祝桥镇卓耀路1-365号F16-F18号58弄佛罗伦萨小镇,上海市,上海市,浦东新区,31.194442,121.764791,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFKS9P6B,MICHAEL KORS(福田星河COCOPark店),福华三路268号福田星河COCO Park一期L1层L1-063,广东省,深圳市,福田区,22.53302,114.054485,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFIDMYLK,MICHAEL KORS(金光华店),嘉宾路4号金光华广场L1层L1-003,广东省,深圳市,罗湖区,22.539687,114.11997,061103|061104,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFK9EHRC,MICHAEL KORS(8号仓店),民康路1号8号仓奥特莱斯L1层L108,广东省,深圳市,龙华区,22.618325,114.055526,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFIGBLFU,MICHAEL KORS(万象天地店),科发路19号深圳万象天地LG层,广东省,深圳市,南山区,22.54141,113.95564,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFHZW7A1,MICHAEL KORS(海雅缤纷城店),建安一路99号海雅缤纷城F1层L1-008,广东省,深圳市,宝安区,22.559884,113.905916,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFJ8IHIP,MICHAEL KORS(深圳前海壹方城店),新安街道新安湖社区新湖路99号深圳前海壹方城F1,广东省,深圳市,宝安区,22.55288,113.88773,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0IUCU0ASF,MICHAEL KORS(深圳龙岗万科广场店),龙翔大道7188号深圳龙岗万科广场F1层,广东省,深圳市,龙岗区,22.714074,114.243492,061100,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0I1C5CWIX,MICHAEL KORS(满纷天地杉杉奥莱店),松岗街道沙浦社区艺展三路8号满纷天地杉杉奥莱L1层,广东省,深圳市,宝安区,22.783644,113.837211,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFIS2C05,MICHAEL KORS(天汇广场店),珠江新城兴民路222号IGC天汇广场L1层L128-L129,广东省,广州市,天河区,23.116255,113.331458,061103|061101,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFI4HEUY,MICHAEL KORS (广州海印又一城奥特莱斯广场店),番禺大道北383号海印又一城奥特莱斯广场A座1F层,广东省,广州市,番禺区,22.998975,113.348739,061103|061400,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0J01C0EDO,MICHAEL KORS(8号仓流溪河奥莱小镇店),广从南路2231号广州8号仓原8号仓流溪河奥莱小镇F1层,广东省,广州市,从化区,23.477652,113.518836,061100,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0JB2MW24T,MICHAEL KORS(成都SKP店),天府大道北段2001号成都SKP F2层,四川省,成都市,武侯区,30.56777,104.070536,061100,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFIIVHJ9,MICHAEL KORS,总府路15号成都王府井百货一楼化妆品,四川省,成都市,锦江区,30.658499,104.079543,061103,Michael Kors,around,10.0,new_candidate,,,False,,,
MichaelKors,B0FFGRAOJT,Michael Kors(时代奥特莱斯店),双楠大道中段633号成都时代奥特莱斯F1层1174A-1207,四川省,成都市,双流区,30.603299,103.944156,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0LRXC1F2K,MICHAEL KORS迈克高仕(成都杉杉奥特莱斯广场驿都西路店),驿都大道西路4388号成都杉杉奥特莱斯广场,四川省,成都市,龙泉驿区,30.571925,104.219875,061100,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFLC0RBP,MICHAEL KORS(佛罗伦萨小镇成都名品奥特莱斯),友爱镇银杏路888号佛罗伦萨小镇-成都名品奥特莱斯F1,四川省,成都市,郫都区,30.809712,103.839104,061103,Michael Kors,around,10.0,new_candidate,,,False,,,
MichaelKors,B0IUC4FENV,MICHAEL KORS(湖滨银泰IN77C1区店),延安路258号杭州湖滨银泰IN77C1区B1层,浙江省,杭州市,上城区,30.25344,120.164715,061100,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0LG3A7BNO,MICHAEL KORS(砂之船国际生活广场店),解放东路6号(市民中心地铁站L口步行60米),浙江省,杭州市,上城区,30.244934,120.212974,061104,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0JR3RD5WQ,MICHAEL KORS(南京德基广场店),中山路18号南京德基广场一期3F层,江苏省,南京市,玄武区,32.043019,118.785207,061101,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFIMWQOS,MICHAEL KORS(新街口金鹰国际广场店),汉中路89号金鹰国际购物中心B座L1层,江苏省,南京市,秦淮区,32.041615,118.779585,061100,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0KA1KN85M,Michael Kors(南京IFC国金中心商场北区),江东中路351号(元通地铁站3号口旁)南京IFC国金中心商场北区L3层L3-22,江苏省,南京市,建邺区,31.993879,118.721659,061101,Michael Kors,around,10.0,new_candidate,,,False,,,
MichaelKors,B0IKMCIS5N,Michael Kors(砂之船超级奥莱店),砂之船超级奥莱,江苏省,南京市,浦口区,32.041901,118.654409,061100,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFGMS8SU,Michael Kors(砂之船奥特莱斯店),秣周东路18号砂之船奥特莱斯艺术商业广场1层A28-30,江苏省,南京市,江宁区,31.867425,118.82933,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0GRYCVTZE,MICHAEL KORS(百联奥特莱斯折扣店),汤山街道圣大99号百联奥特莱斯广场A3-101号店铺,江苏省,南京市,江宁区,32.029253,119.052114,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0HGNCNVOT,MICHAEL KORS(万象城店),谢家湾正街53号重庆万象城L134A号,重庆市,重庆市,九龙坡区,29.515733,106.518047,061103|061101,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFG4BPXN,MICHAEL KORS(砂之船奥莱店),奥特莱斯路1号西部奥特莱斯购物广场B馆1F层B122-123,重庆市,重庆市,两江新区,29.629732,106.565011,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFFN4669,MICHAEL KORS(佛罗伦萨小镇-京津名品奥特莱斯店),前进道北侧佛罗伦萨小镇(京津名品奥特莱斯)1F层23-25,天津市,天津市,武清区,39.37544,117.015401,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFJ4HOZ4,MICHAEL KORS(长沙国金中心),解放西路188号IFS国金中心L1层,湖南省,长沙市,芙蓉区,28.192639,112.976821,061103,Michael Kors,around,10.0,new_candidate,,,False,,,
MichaelKors,B0FFKSCIMR,MICHAEL KORS(砂之船奥莱店),金星北路三段378号长沙砂之船奥特莱斯F1层,湖南省,长沙市,望城区,28.287893,112.918293,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0ID45PQ87,MICHAEL KORS(步步高星城天地店),湘府东路二段398号步步高·星城天地G层,湖南省,长沙市,雨花区,28.111167,113.016234,061100,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0L1FUXIU4,MICHAEL KORS,长沙杉杉奥特莱斯广场,湖南省,长沙市,长沙县,28.141439,113.092048,061100,Michael Kors,around,10.0,new_candidate,,,False,,,
MichaelKors,B0G25YR7NG,MICHAEL KORS(友阿奥特莱斯店),芙蓉南路三段27号友阿奥特莱斯F1,湖南省,长沙市,天心区,28.071194,112.992395,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0G29LSB2Y,MICHAEL KORS(百联奥莱店),大元东路108号百联奥特莱斯广场湖南∙长沙F1层,湖南省,长沙市,长沙县,28.196956,113.203878,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFK9239S,MICHAEL KORS(大融城),凤城七路51号大融城1F层,陕西省,西安市,未央区,34.338908,108.948779,061103,Michael Kors,around,10.0,new_candidate,,,False,,,
MichaelKors,B0FFJ3XYQL,MICHAEL KORS(砂之船奥莱店),世博大道5001号西安砂之船艺术商业广场1楼A-13/14号,陕西省,西安市,灞桥区,34.344619,109.046483,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0G1J19OWG,MICHAEL KORS(西安SKP),长安北路261号西安SKP3F层,陕西省,西安市,碑林区,34.247861,108.948444,061103,Michael Kors,around,10.0,new_candidate,,,False,,,
MichaelKors,B0FFK97QWZ,MICHAEL KORS(赛格国际购物中心店),小寨东路赛格国际购物中心F1层,陕西省,西安市,雁塔区,34.223659,108.947414,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFK9JTOZ,MICHAEL KORS(西安大悦城店),慈恩西路67号西安大悦城1F层L1-45,陕西省,西安市,雁塔区,34.216206,108.962362,061103|061104,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFHMZ9UQ,MICHAEL KORS(王府井赛特奥莱店),凤凰大道11号王府井赛特奥莱(临潼店)1F层A1-135、A1-136、A1-142、A1-143,陕西省,西安市,临潼区,34.36419,109.175468,061100,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0L1SOSF9Y,MICHAEL KORS(王府井百货西安赛特奥莱临潼店),凤凰大道西恩奥莱2号门,陕西省,西安市,临潼区,34.364212,109.175627,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0KR2ZM44N,MICHAEL KORS(武汉中央文化旅游区-楚河汉街南区),楚河汉街1号楚河汉街南区F1层,湖北省,武汉市,武昌区,30.556332,114.341956,061104,Michael Kors,around,10.0,new_candidate,,,False,,,
MichaelKors,B0I0A587PG,MICHAEL KORS(武商梦时代店),武珞路598号武商梦时代A133(宝通寺地铁站B口旁),湖北省,武汉市,武昌区,30.529174,114.341511,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFIWA6SY,MICHAEL KORS(群光百货店),珞喻路6号群光广场一层(街道口地铁站B口步行50米),湖北省,武汉市,洪山区,30.525464,114.355564,061103|061104,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFG05F8H,MICHAEL KORS迈克尔高司(比斯特苏州购物村店),苏州工业园区阳澄环路969号比斯特苏州购物村F1层,江苏省,苏州市,吴中区,31.377875,120.761275,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0ID7CG0RR,MICHAEL KORS(金鹰国际购物中心昆山店),珠江中路199号昆山金鹰国际购物中心L1层,江苏省,苏州市,昆山市,31.376161,120.97273,061100,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFGSH0WP,MICHAEL KORS(丹尼斯·大卫城店),二七路188号丹尼斯大卫城1F-B020,河南省,郑州市,金水区,34.758106,113.666134,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFK6E0CP,MICHAEL KORS(郑州正弘城),花园路126号郑州正弘城L1层(东风路地铁站C口旁),河南省,郑州市,金水区,34.795826,113.68049,061103,Michael Kors,around,10.0,new_candidate,,,False,,,
MichaelKors,B0IKF54JRJ,Michael Kors,正弘汇,河南省,郑州市,中原区,34.809475,113.566125,061100,Michael Kors,around,10.0,new_candidate,,,False,,,
MichaelKors,B0FFHE0MLC,MICHAEL KORS(杉杉奥特莱斯折扣店),郑开大道与S223省道交汇处杉杉奥特莱斯A13500-A13600-A16000号,河南省,郑州市,中牟县,34.782312,114.028981,061100,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFHQK1AW,MICHAEL KORS(杉杉奥莱店),利民大道555号杉杉奥莱1层A12400店铺,黑龙江省,哈尔滨市,呼兰区,45.875581,126.557929,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFHXYY5I,MICHAEL KORS(枫叶小镇奥特莱斯店),中源大道16999号枫叶小镇奥特莱斯1层A1068-1070号,黑龙江省,哈尔滨市,松北区,45.821214,126.464202,061103,Michael Kors,around,11.0,new_candidate,,,False,,,
MichaelKors,B0FFGY75D6,MK专柜(北京市百货大楼店),王府井大街253号北京市百货大楼1F层,北京市,北京市,东城区,39.914125,116.410425,061100,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0LRSK435Z,MK(DT51店),北苑路98号院1号楼DT51,北京市,北京市,朝阳区,39.999452,116.419662,061101,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0KUP1L0A0,MK服装店,茂名南路169弄之1-22号茂名坊,上海市,上海市,黄浦区,31.215235,121.462196,061100,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0LDV751UN,MK男装,庙前街106号,上海市,上海市,松江区,31.005953,121.23359,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0LAKXPRMS,MK,阔街与松江长桥街交叉口西20米,上海市,上海市,松江区,31.005782,121.231534,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0LGAPFK3I,R MK,东门中路2047号茂业百货,广东省,深圳市,罗湖区,22.547175,114.121261,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0FFKP35RJ,MK.(乐汇城店),吉华路999号乐汇城F2层,广东省,深圳市,龙岗区,22.633234,114.062768,061100,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0L1N9XV80,MK包包店(利金城集团购物广场店),利金城集团购物广场,广东省,深圳市,龙华区,22.652889,114.020593,061101,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0J1XUSCHU,MK-BEILA(大浪商业中心A栋店),华旺路大浪商业中心A栋F1层,广东省,深圳市,龙华区,22.675345,113.996093,061101,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0LRXC1D3D,MK,人民中路279号广州风格商厦,广东省,广州市,荔湾区,23.116786,113.252873,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0L6RKTM8I,MK服装定制工作室,钓台坊大街与后底岗东路交叉口东南180米,广东省,广州市,番禺区,23.018703,113.365471,061100|070000,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0LDCDTD69,MK圆圆,营溪营南街与营溪营西街交叉口西120米,广东省,广州市,白云区,23.293331,113.344039,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0GURCPJUX,MK轻奢女包,狮岭镇益群村胡屋河路,广东省,广州市,花都区,23.471876,113.182554,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0JG5ATYYQ,MK5广场,新华街新街大道5号之一108号铺,广东省,广州市,花都区,23.371777,113.198543,060101,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0J095TBO5,M·K衣间(303生活广场店),厚仁路313号303生活广场F2层,浙江省,杭州市,西湖区,30.333375,120.077918,061101,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0LRSA3SP2,MK&C,新大地广场c去7号,浙江省,杭州市,临平区,30.424358,120.300283,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0J6NCPIJT,MK(砂之船店),砂之船(南京江北新区)奥莱,江苏省,南京市,浦口区,32.041613,118.654542,061101,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0LGXY84D1,mk,狮山路与大马山路交叉口西20米,江苏省,南京市,浦口区,32.072583,118.611049,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0LU6LMS69,MK男品汇,惠工路与湖滨路交叉口西南40米,重庆市,重庆市,南岸区,29.525672,106.563864,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0FFHHGMWO,mk男品,鱼洞二小西南门东南50米,重庆市,重庆市,巴南区,29.381355,106.52285,061100,MK,around,10.0,new_candidate,,,False,,,
MichaelKors,B0LA4D9PI9,MKhouse自助女装店,熙街熙都会,重庆市,重庆市,沙坪坝区,29.602398,106.301787,061100,MK,around,11.0,new_candidate,,,False,,,
MichaelKors,B0LGTR0FR2,MK,,天津市,天津市,滨海新区,39.032911,117.604043,061100,MK,around,10.0,new_candidate,,,False,,,
