uuid,brand,name,city,token,candidate_mall_id,candidate_mall_name,distance_m,similarity,llm_chosen_mall_id,llm_confidence,llm_reason
e00fc1be-77c2-4fb1-b6df-aa044f955a45,Honor,盐城捷讯大丰健康路体验店,盐城市,盐城,MALL_6E1A5B25,中大商城,444.1,66.66666666666667,MALL_6E1A5B25,high,门店位于商场内或紧邻商场，距离最近仅444米，且门店定位类型为mall_store_uncertain，与商场位置高度匹配
e16c370e-4a83-4597-a040-390570e2d4b6,Honor,宿迁宿城军豪黄运路二店,宿迁市,宿迁宿城,MALL_76C413FA,苏宁广场,516.0,100.0,MALL_FDB8A7A1,high,门店地址明确位于上海城1N-7号，与苏宁广场A区距离最近（480米），且苏宁广场为知名连锁商场，匹配度高
4ff91663-c550-4782-8edb-c7065703db74,Honor,滁州天长天发广场利民手机卖场,滁州市,滁州天长天发广场,MALL_5AC6B5AF,天丰广场,478.4,75.0,none,high,门店名称中明确提到'天发广场'，但候选商场列表中无匹配名称，最近的商场距离315米但名称不匹配
4b866779-638a-4464-b81a-f28ea98f5a38,Honor,滁州天长天霖天发广场荣耀授权专卖店,滁州市,滁州天长天霖天发广场,MALL_5AC6B5AF,天丰广场,533.3,75.0,none,high,门店名称明确指向'天发广场'，但候选商场列表中无匹配的天发广场，最近的商场距离也在369米外且名称不匹配
fcffd174-455e-46e0-9477-20230398ae13,Honor,宣城求斌状元南路荣耀授权专卖店,宣城市,宣城,MALL_AB71FD0E,温州商城,372.7,66.66666666666667,none,high,门店地址明确标注在苏宁易购内，但候选商场列表中无苏宁易购，且所有候选商场距离较近但名称不符
acfefd5d-4613-4607-b79f-5bd432d4f664,Honor,莆田涵江中凯隆恒财富广场荣耀体验店,莆田市,莆田涵江中凯隆恒财富广场,MALL_1A682613,购物广场,403.5,66.66666666666667,none,high,门店名称明确提及'隆恒财富广场'，但候选商场列表中无此名称商场，最近的购物广场距离403米但名称不匹配
69b5c265-f695-4105-af55-ca3a472684d4,Honor,淄博博山同悦特信商场体验店,淄博市,淄博市博山区新建一路特信商城,MALL_F51EFC3B,银座商城,646.2,66.66666666666667,none,high,门店地址明确指向'特信商城'，但候选商场列表中无匹配名称，最近商场距离也超过350米，无法确认对应关系
45b0a6a2-cc22-403f-8c13-c4d2aebfb91b,Honor,潍坊临朐高德兴隆路万达体验店,潍坊市,潍坊市临朐县兴隆路万达广场,MALL_8D18BFA8,潍坊临朐万达广场,762.0,66.66666666666667,MALL_8D18BFA8,high,门店地址明确指向万达广场，且候选商场中潍坊临朐万达广场名称匹配度高，距离最近仅762米
fe11d205-4c89-4b21-8556-1b045bc874ba,Honor,聊城东昌府区天翔柳园南路荣耀授权专卖店,聊城市,聊城,MALL_DDBC5470,海润商城,407.6,66.66666666666667,MALL_C17A00A2,medium,门店位于柳园南路，新东方·尚街同样在柳园路，地理位置最匹配，距离591.9米在合理范围内
c446938f-56fc-4b2c-9265-cffa21bfa881,Honor,聊城茌平远洋天猫店,聊城市,聊城,MALL_1887DF5E,祥和商贸城,483.7,66.66666666666667,MALL_7B28B055,medium,门店地址明确提到'远洋手机大卖场'，候选商场中无完全匹配。选择距离较近且名称包含购物广场的京都购物广场A1座，符合手机卖场入驻购物中心的常见模式
f3d9afd5-8bf9-47d1-9993-8ec170284723,Honor,滨州滨城胜凯银座茂体验店,滨州市,滨州滨城,MALL_D5C12721,滨州IFC购物中心,368.0,66.66666666666667,MALL_D5C12721,high,门店地址明确包含'银座茂'，与滨州IFC购物中心距离最近（368米），且银座茂可能是IFC购物中心的别称或关联商场
b69aeb03-c294-470b-a0b8-334287831b8a,Honor,菏泽郓城冠芝霖银座商城体验店,菏泽市,菏泽郓城,MALL_796A80F0,郓城县新世纪商城,444.7,66.66666666666667,MALL_39FEEA0D,high,门店地址明确提到位于'银座鲁商广场'，候选商场中'鲁商银座广场'名称完全匹配
e808939f-c197-4e52-85a4-cdc5a14cb159,Honor,菏泽郓城华创金河街体验店,菏泽市,菏泽郓城,MALL_796A80F0,郓城县新世纪商城,799.7,66.66666666666667,MALL_E4B3FFC3,high,门店地址明确提到位于金河路和东门街交叉口，而东城商场位于东门街与盘沟路交叉口，位置最匹配且距离仅698米
15249711-8add-4571-8155-46e490d60b3d,Honor,平顶山中信中兴路总店,平顶山市,河南省平顶山市新华区中兴路广厦商务中心,MALL_580DF04C,平顶山商场,453.2,60.0,MALL_580DF04C,high,门店地址中的'广厦商务中心'与候选商场'平顶山商场'位置相符（中兴路与矿工路交汇处），且距离最近仅453米，匹配度高
4970f6be-ff46-41a8-983f-fea34c34adad,Honor,平顶山平声中兴路荣耀授权专卖店,平顶山市,河南省平顶山市新华区中兴路太阳城,MALL_580DF04C,平顶山商场,477.4,60.0,MALL_580DF04C,high,门店地址明确提到'中兴路太阳城北侧'，而平顶山商场位于'中兴路与矿工路交汇处'，地理位置最为匹配，距离仅477米
bf83d291-1a28-449b-a814-36ec1064efe5,Honor,襄阳枣阳新伟信万象城体验店,襄阳市,襄阳枣阳新伟信万象城,MALL_6F40A9A9,枣阳万象城A区,747.6,60.0,MALL_6F40A9A9,high,门店名称和地址均明确指向枣阳万象城，且该候选商场地址与门店地址完全匹配（光武路28号万象城）
83a14b7d-7049-4af9-92f8-d55356198bb5,Honor,黄冈红安九鼎陵园路专区店,黄冈市,湖北省黄冈市红安县陵园大道51号红安通信广场,MALL_9A8EDE26,摩尔广场,465.2,66.66666666666667,none,high,门店地址明确位于'红安通信广场'，但候选商场列表中无匹配名称，且所有商场距离门店300米以上，无法确认对应关系
c993dfd7-6e2d-422d-888d-14191428242b,Honor,广州裕讯白云万象汇体验店,广州市,广州裕讯白云万象汇,MALL_ED99FE48,白云汇广场,428.8,60.0,MALL_ED99FE48,high,门店名称明确包含'白云万象汇'，而候选商场中'白云汇广场'名称高度匹配且距离最近（428.8米），地址位置相符
d839b1ab-9c23-4349-ac04-7fafaaab35f7,Honor,防城港防城赛宏人民路荣耀授权专卖店,防城港市,防城,MALL_653E0535,防城民族商场,487.1,100.0,MALL_8E0FA61D,high,门店地址明确提到'神龙商场'，而候选商场中只有嘉乐城体验中心位于人民路且距离最近(303.7米)，位置匹配度高
576fee62-58d8-4a7f-95c0-14c1f5ef8f68,Honor,钦州钦南智通人民路荣耀授权专卖店,钦州市,广西钦州市钦南区人民路8号协盛商业广场,MALL_8A6AA702,雄泰荟商业广场,771.9,72.72727272727273,MALL_8A6AA702,medium,门店地址明确提到位于人民路，雄泰荟商业广场正好在人民路3号，地址匹配度最高，虽然距离不是最近但地理位置最符合
e562d4f1-d611-4cf9-b6d5-f3641ea87cbc,Honor,重庆万州迈航福斯德广场移动营业厅店,重庆市,重庆万州迈航福斯德广场,MALL_26F5B3B6,万达广场,361.2,66.66666666666667,MALL_4C6F209D,medium,门店名称和地址中的'迈航福斯德广场'与候选商场'摩登·星乐荟'地址太白路94号最为接近（门店地址为太白路99号），距离1074.4米，名称虽不完全匹配但地理位置最吻合
9315a41d-6f31-4280-86ff-52137069adff,Honor,重庆茂生林科技观音桥步行街赛博店,重庆市,重庆市江北区观音桥步行街5号赛博数码广场,MALL_1903C46F,星天广场,491.1,66.66666666666667,none,high,门店地址明确位于赛博数码广场，但候选商场列表中未包含赛博数码广场，所有候选商场均不匹配
cbe229b1-20f7-4ecc-9d3d-f72bdba96110,Honor,重庆迈航观音桥赛博移动营业厅店,重庆市,重庆市江北区步行街5号赛博数码广场,MALL_1903C46F,星天广场,492.3,66.66666666666667,none,high,门店地址明确位于赛博数码广场，但候选商场列表中无此商场，最近的龙湖重庆北城天街距离447米，但名称不匹配
71defd85-8c13-4356-b7cd-d82c500729ce,Honor,重庆英普大渡口新天泽体验店,重庆市,重庆市大渡口区松青路1099号新天泽国际广场,MALL_B5F71367,重庆大渡口万象汇,474.3,71.42857142857143,MALL_B5F71367,high,门店地址明确位于'新天泽国际广场LG层'，虽然候选商场中无完全匹配名称，但'重庆大渡口万象汇'与门店所在区域一致且距离最近，最可能是同一商场
971cf7fb-fd23-451a-8cfe-fdda63f409e7,Coach,佛山佛罗伦萨小镇奥特莱斯,佛山市,佛山佛罗伦萨小镇奥特莱斯,MALL_F604EE43,佛罗伦萨小镇(广佛名品奥特莱斯),578.6,66.66666666666667,MALL_F604EE43,high,门店名称与商场名称高度匹配，距离仅578米，地址信息一致，均为佛罗伦萨小镇奥特莱斯
a4086164-a031-4f55-8d87-a049352b2a2a,Coach,海口王府井,海口市,海口市龙华区海秀中路71号王府井海垦广场,MALL_C8EFA04A,王府井海垦广场,512.1,100.0,MALL_C8EFA04A,high,门店地址明确标注位于王府井海垦广场，且候选商场中王府井海垦广场的名称和地址完全匹配，距离最近仅512米
5ff6c480-cbc0-4468-91e7-9eb71122fd95,Coach,唐山振华,唐山市,河北省唐山市路北区 新华西道45号路振华诚成购物中心,MALL_B921E65E,振华诚成购物中心,560.2,100.0,MALL_B921E65E,high,门店地址中的'振华诚成购物中心'与候选商场名称完全匹配，且距离最近
f73c065a-f4a7-4d0e-9df8-5ae760026827,Coach,武汉国际广场购物中心,武汉市,武汉国际广场,MALL_13E3C07C,武汉恒隆广场东区,229.7,66.66666666666667,MALL_C456A871,high,门店地址明确位于武汉国际广场购物中心C座一楼，与候选商场'武商MALLC座'名称和位置完全匹配
bc4391d5-06e1-422c-9d18-f886ed9e062e,Coach,徐州金鹰购物中心,徐州市,徐州金鹰购物中心,MALL_E2A11EB8,金鹰国际购物中心B座,442.3,75.0,MALL_E2A11EB8,high,门店地址明确位于'徐州金鹰购物中心1层'，与候选商场'金鹰国际购物中心B座'名称高度匹配，距离仅442米
63bbfa63-4755-460f-ad85-6b08296b6608,Coach,济宁龙贵,济宁市,山东省济宁市金宇路69号龙贵购物广场,MALL_1B298CE7,贵和购物广场,475.4,90.9090909090909,MALL_1B298CE7,high,门店地址明确提及'龙贵购物广场'，候选商场中'贵和购物广场'距离最近(475米)，且'龙贵'与'贵和'名称高度相似，很可能是同一商场的不同称呼
e7b82b9a-5675-4b84-aa1e-f1db2a54ceb9,Coach,青岛百联奥莱,青岛市,青岛百联奥莱,MALL_77F65D74,百联奥特莱斯广场(青岛·即墨),482.8,72.72727272727273,MALL_77F65D74,high,门店名称'青岛百联奥莱'与候选商场'百联奥特莱斯广场(青岛·即墨)'高度匹配，且距离仅482.8米，位于同一城市和区域
173028ed-d424-4726-ae88-530f2e5fad44,Coach,宝鸡开元,宝鸡市,陕西省宝鸡市渭滨区金陵街道经二路154号开元商城,MALL_950E6D8A,开元商城宝鸡店,465.0,72.72727272727273,MALL_950E6D8A,high,门店地址明确标注位于开元商城宝鸡店内，候选商场名称完全匹配
7bea74d1-562b-46a8-95a8-2cf6dd6d9c46,Coach,西安DT51,西安市,陕西省西安市雁塔区唐延路和科技八路东南角西安DT51购物中心,MALL_D723023E,赛格国际购物中心,417.7,66.66666666666667,none,high,门店地址中明确指定位于西安DT51购物中心，但候选商场列表中无DT51购物中心，因此无法匹配
025f205a-93d3-4719-be4b-56849bea13f9,Coach,上海佛罗伦萨小镇购物中心,上海市,上海佛罗伦萨小镇购物中心,MALL_E5C72D3E,上海佛罗伦萨小镇(上海名品奥特莱斯),417.8,80.0,MALL_E5C72D3E,high,门店名称与商场名称高度匹配，距离仅417.8米，且门店地址明确位于该商场内
d7984b02-07ea-4f6c-855e-2ef8b84a7e20,Coach,上海佛罗伦萨小镇购物中心（男店）,上海市,上海佛罗伦萨小镇购物中心,MALL_E5C72D3E,上海佛罗伦萨小镇(上海名品奥特莱斯),478.5,80.0,MALL_E5C72D3E,high,门店地址明确位于上海佛罗伦萨小镇购物中心，与候选商场名称完全匹配且距离最近（仅478.5米）
a64b6c26-a1cc-457c-b910-46759df6c47e,Coach,天津武清佛罗伦萨小镇购物中心男士店,天津市,天津武清佛罗伦萨小镇购物中心,MALL_7A8CA63E,佛罗伦萨小镇(京津名品奥特莱斯),433.5,60.0,MALL_7A8CA63E,high,门店地址明确位于佛罗伦萨小镇购物中心，且候选商场中佛罗伦萨小镇(京津名品奥特莱斯)距离最近(433.5米)，名称高度匹配
90c858cf-f0f5-4ca7-bb07-273a3661ff83,Coach,天津武清佛罗伦萨小镇购物中心,天津市,天津武清佛罗伦萨小镇购物中心,MALL_7A8CA63E,佛罗伦萨小镇(京津名品奥特莱斯),410.4,60.0,MALL_7A8CA63E,high,门店地址明确指向佛罗伦萨小镇购物中心，且候选商场中佛罗伦萨小镇距离最近（410米），名称高度匹配
c3865f98-7e2c-4e2b-93cb-7ecaa6266993,Coach,昆明王府井奥特莱斯,昆明市,昆明王府井奥特莱斯,MALL_2C663AF2,王府井奥莱·滇池小镇,309.4,71.42857142857143,MALL_2C663AF2,high,门店名称'昆明王府井奥特莱斯'与商场'王府井奥莱·滇池小镇'名称高度匹配，且距离仅309米，地址信息一致
a8a57d51-9bea-46e4-b847-1c3880338bec,Coach,昆明恒隆,昆明市,云南省昆明市盘龙区东风东路21号昆明恒隆广场,MALL_431F0EC6,金俊广场,334.7,66.66666666666667,none,high,门店地址明确标注位于'昆明恒隆广场'，但候选商场列表中无恒隆广场，所有候选商场名称均不匹配
69435bbe-f249-41c1-85cb-2a7e4865f397,OPPO,OPPO官方授权体验店(南京浦口区弘阳广场店),省南京市,OPPO官方授权体验店(南京浦口区弘阳广场,MALL_72C19E4E,南京弘阳广场C馆,358.5,66.66666666666667,MALL_72C19E4E,high,门店名称明确包含'弘阳广场'，与候选商场'南京弘阳广场C馆'名称高度匹配，且距离仅358.5米
199a2611-becf-4e99-83e5-f382c21c5c94,OPPO,OPPO官方授权服务体验中心(嘉兴桐乡市时代广场店),省嘉兴市,OPPO官方授权服务体验中心,MALL_F576AB10,万嘉中心,308.4,66.66666666666667,MALL_F576AB10,high,门店地址明确提到位于时代广场，而万嘉中心距离最近仅308米，且同在庆丰中路，地理位置最匹配
abdb2f32-36ba-4363-bcf0-c1b0e8194035,OPPO,OPPO官方授权体验店(拉萨堆龙德庆区王府井店),自治区拉萨市,西藏自治区拉萨市堆龙德庆区柳梧街道北京大道10号王府井购物中心,MALL_D6852EE6,拉萨王府井购物中心,351.4,87.5,MALL_D6852EE6,high,门店地址明确包含'王府井购物中心'，与候选商场'拉萨王府井购物中心'名称完全匹配，且距离最近仅351米
596445a1-5edc-40c6-a68e-683879bde262,OPPO,OPPO官方授权体验店(深圳盐田区壹海城店),省深圳市,OPPO官方授权体验店(深圳盐田区壹海城,MALL_B92A0190,碧海城,390.1,80.0,MALL_37007321,high,门店名称明确包含'壹海城'，与候选商场'壹海道'名称高度匹配且距离最近（415.4米），地址描述一致
88e5670e-f779-482d-972d-5f21913f0e79,OPPO,OPPO官方授权体验店(连云港东海县和平路店),省连云港市,江苏省连云港市东海县和平路晶和国际广场,MALL_72ACEC8B,假日广场,457.6,66.66666666666667,none,high,门店地址明确位于晶和国际广场，但候选商场中无匹配，最近的商场距离超过300米且名称不匹配
ca051c7e-3085-4be5-a34f-90e173c4dc3b,OPPO,OPPO授权专营店(长沙宁乡市金州商贸城店),省长沙市,OPPO授权专营店(长沙宁乡市金州商贸城,MALL_F4DAE0E6,宁乡市金洲商贸广场,326.7,70.58823529411764,MALL_F4DAE0E6,high,门店地址明确位于金洲商贸城2栋201号，与候选商场'宁乡市金洲商贸广场'名称高度匹配，距离仅326.7米，地理位置完全吻合
0d65f16c-caa2-43ae-9786-d835ec1612cd,OPPO,OPPO官方授权体验店(德州德城区新河路店),省德州市,OPPO官方授权体验店(德州德城,MALL_370C318F,德州德城万达广场,322.5,66.66666666666667,MALL_370C318F,high,门店地址明确提到位于万达华府C区，距离德州德城万达广场仅322米，且品牌定位与万达广场匹配度高
3990d6a1-2389-4c58-958c-e02ee9bcabb4,OPPO,OPPO官方授权体验店(安阳滑县解放路店),省安阳市,河南省安阳市滑县道口镇 解放路149号滨北广场,MALL_022A4834,金地广场,747.2,66.66666666666667,none,high,门店地址明确位于滨北广场内，但候选商场列表中无滨北广场，且所有商场名称与滨北广场不匹配
0c61d63f-2a55-4793-9ebc-ab77d79b568e,OPPO,OPPO官方授权体验店(荆州松滋市五一路购物广场店),省荆州市,OPPO官方授权体验店(荆州松滋市五一路购物广场,MALL_CE607F99,东方购物广场,435.9,80.0,MALL_CE607F99,high,门店地址明确提到'五一路购物广场'，与'东方购物广场'名称高度匹配，且距离最近仅435.9米
a6a13724-144b-4f85-96ff-97f3124eee4c,OPPO,OPPO官方授权体验店(宿州埇桥区苏宁广场店),省宿州市,OPPO官方授权体验店(宿州埇桥区苏宁广场,MALL_28D3DB49,国购广场,469.1,66.66666666666667,none,high,门店名称明确标注为苏宁广场店，但候选商场列表中无苏宁广场，所有候选商场名称均不匹配
17801f18-4dc6-4320-8ceb-5e063a3ad195,OPPO,OPPO官方授权体验店(咸宁赤壁市宝城路店),省咸宁市,OPPO官方授权体验店(咸宁赤壁市宝城,MALL_E0D699F8,赤壁摩尔城,564.9,60.0,MALL_E6F3FA4C,high,门店地址明确提及'宝城路'，群兴购物广场位于宝成路（应为宝城路），距离仅436米，地址匹配度最高
a5806127-97b7-4768-ae3c-f3ae136ed94e,OPPO,OPPO授权专营店(石家庄长安区嘉和广场电信店),省石家庄市,OPPO授权专营店(石家庄长安区嘉和广场,MALL_2FE0ECDE,港悦广场,338.0,66.66666666666667,MALL_2FE0ECDE,high,门店地址明确提及'嘉和广场'，候选商场中'港悦广场'距离最近（338米）且位于同一中山东路，名称与地址中的广场信息高度匹配
e28be85b-37e0-4efb-bad1-191290e00382,OPPO,OPPO授权专营店(德州陵城区政府路2店),省德州市,OPPO授权专营店(德州陵城,MALL_592C4609,银座商城,465.5,62.5,MALL_D0F914EF,high,供销商厦距离最近仅371.9米，且位于同一城市区域，地理位置匹配度高
2ecc11be-8142-40ec-a008-8b69563fc7ac,OPPO,OPPO授权专营店(郑州金水区金泰购物中心店),省郑州市,OPPO授权专营店(郑州金水区金泰购物中心,MALL_0ED4AE92,大旺城购物中心,447.7,72.72727272727273,none,high,门店地址明确提到金泰购物广场，但候选商场列表中无金泰购物中心，最近的商场是大旺城购物中心，但名称不匹配且距离较远
76f52f20-88d5-4999-afe6-bbde6a76f30c,OPPO,OPPO官方授权体验店(来宾武宣县城北路店),壮族自治区来宾市,OPPO官方授权体验店(来宾武宣县城,MALL_06C91B91,武宣县大洋城,546.8,80.0,MALL_4A5B0CDD,high,门店地址为城北路94号，与高立山商业城位于城北路南段距离仅311米，地理位置高度匹配
b1e3ed3d-5f90-4cc8-bee5-b7b7a6b5a40d,OPPO,OPPO授权专营店(焦作武陟县红旗路3店),省焦作市,河南省焦作市武陟县木城,MALL_01225C0A,焦作市武陟县9万里商贸城,302.1,70.58823529411764,MALL_01225C0A,high,距离最近（302米），且门店地址在红旗路南头，与商场位置（朝阳一路与红旗路交叉口）地理位置匹配度高
8a7713c7-a2e5-4c9a-bb00-4a17ca6c44bf,OPPO,OPPO授权专营店(济南钢城区金水路店),省济南市,OPPO授权专营店(济南钢城,MALL_0D580CFA,银座商城,387.0,62.5,MALL_0D580CFA,high,银座商城距离最近（387米），且作为知名连锁商场更符合OPPO专营店的定位
3f85d468-3cad-4d7f-b057-cfcfd3eaa7f6,OPPO,OPPO官方授权体验店(德州陵城区政府路店),德州市,OPPO官方授权体验店(德州陵城,MALL_592C4609,银座商城,434.0,62.5,MALL_C5666351,high,距离最近（342.8米），且'家庭号购物中心'作为综合性购物中心适合OPPO官方授权体验店入驻
3fa9a865-23ae-48d5-b7f1-ea25dd3b862e,OPPO,OPPO官方授权体验店(抚州临川区金巢大道店),省抚州市,江西省抚州市临川区钟岭街道金巢大道电信5G智能生活广场,MALL_4D6DC5F0,荟萃生活广场,549.7,80.0,MALL_E1C07F3D,high,门店地址明确位于'金巢大道电信5G智能生活广场'，与硕果时代购物中心地址'金巢大道777号'高度匹配，且距离最近仅374米
b3390447-4915-40eb-8b0f-25d4ef0006a7,OPPO,OPPO官方授权体验店(福州连江县万星广场店),省福州市,OPPO官方授权体验店(福州连江县万星广场,MALL_D82846AA,时代广场,454.8,66.66666666666667,none,high,门店名明确标注为'万星广场店'，但候选商场中无'万星广场'，所有商场名称均不匹配
e972d945-3d73-4be4-8d3e-babaa5cbe47f,On,内蒙 七星,包头市,内蒙古包头市昆都伦区神华蓝天亿佰购物中心,MALL_BDE1A5D5,神华亿佰蓝天购物中心,467.9,80.0,MALL_BDE1A5D5,high,门店地址中明确提到位于'神华蓝天亿佰购物中心'，与候选商场'神华亿佰蓝天购物中心'名称高度匹配，且距离最近仅467.9米
f0fb6866-3c58-4a28-8e33-bb60a194b307,On,三亚 海棠湾国际免税城专卖店,三亚市,三亚 海棠湾国际免税城,MALL_17B5B493,三亚国际免税城,358.6,83.33333333333334,MALL_17B5B493,high,门店地址明确位于'三亚国际免税城L3-A F318'，与候选商场'MALL_17B5B493'名称'三亚国际免税城'完全匹配，且距离仅358.6米，地址一致
7acb5ca7-745c-4732-ad22-7671f93c9c00,On,On昂跑 北京合生汇店,北京,On昂跑 北京合生汇,MALL_443759AB,北京朝阳合生汇,464.7,83.33333333333334,MALL_443759AB,high,门店地址明确包含'朝阳合生汇'，与商场名称'北京朝阳合生汇'完全匹配，且距离最近仅464.7米
e9ee4ba4-4df5-4eb4-80b4-f9e41b8f9fe9,On,厦门SM广场,厦门市,厦门SM广场,MALL_F1E4143F,SM城市广场,606.4,80.0,MALL_E766FA65,high,门店名称'厦门SM广场'与候选商场'sm新生活广场2期'名称高度匹配，且地址完全一致（嘉禾路399号），距离最近（611.6米）
c1e942a3-af7c-4be7-8b67-0f4fe6a19ff3,Polo Ralph Lauren,无锡八佰伴(PRL),无锡市,无锡八佰伴商贸中心,MALL_40CFC3AE,无锡八佰伴(中山路),569.3,75.0,MALL_40CFC3AE,high,门店地址明确位于无锡八佰伴商贸中心，与候选商场'无锡八佰伴(中山路)'名称和地址完全匹配，且距离最近
34e45171-6339-4b0b-85db-e4dee377b94b,Polo Ralph Lauren,昆明顺城购物中心Polo Ralph Lauren,昆明市,昆明顺城,MALL_7702BA73,昆明百货大楼,579.7,66.66666666666667,none,high,门店名称中明确包含'顺城购物中心'，但候选商场列表中无此商场，所有候选商场名称均与门店位置不匹配
6c159c7e-2034-4155-ae95-004180ac9504,Polo Ralph Lauren,北京金源燕莎购物中心(PRL-M),北京市,北京金源燕莎购物中心,MALL_72C48CEE,世纪金源购物中心,731.6,75.0,MALL_72C48CEE,high,门店名称和地址与世纪金源购物中心完全匹配，且距离最近
7693ba32-0cc0-44fd-a83a-1c7dcf1e99a2,Polo Ralph Lauren,南京德基广场(RL-LUX),南京市,南京德基广场,MALL_5E006CAB,南京新百,477.3,66.66666666666667,none,high,门店地址明确指向德基广场，但候选商场列表中无德基广场，其他商场名称与门店位置不匹配
354df0de-152f-421f-b1e1-03c038d8d750,Polo Ralph Lauren,Hangzhou Bailian Outlet杭州百联奥特莱斯,杭州市,Hangzhou Bailian Outlet杭州百联奥特莱斯,MALL_4C7FF299,百联奥特莱斯广场(浙江杭州),439.3,60.0,MALL_4C7FF299,high,门店名称与商场名称高度匹配（均为百联奥特莱斯），距离仅439米，地址完全一致
1ebf432e-e8b8-4267-be85-7d7c67c53f77,Polo Ralph Lauren,京津名品奥特莱斯 (FO),天津市,京津名品奥特莱斯,MALL_7A8CA63E,佛罗伦萨小镇(京津名品奥特莱斯),426.2,100.0,MALL_7A8CA63E,high,门店名称'京津名品奥特莱斯'与商场'佛罗伦萨小镇(京津名品奥特莱斯)'完全匹配，且距离最近仅426米
