store_id,brand,name,address,city,province,corrected_lat,corrected_lng,mall_name,mall_id,phone,business_hours,wechat_qr_code,store_type,opened_at,status,change_type
932014ab-72b0-47cf-b01a-6a85b712db67,DJI,莆田城厢万达授权体验店,福建省莆田市城厢区霞林街道荔华东大道8号莆田万达广场1022B、1023号铺位,莆田市,福建省,25.416247,118.998947,莆田万达广场,MALL_00604,0594-2997616 / 18950720359,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1669_04-20250923193458.jpeg,授权体验店,historical,营业中,
934336a7-8095-4653-87ce-22ce5ff4bba9,DJI,沈阳长白万象汇授权体验店,辽宁省沈阳市和平区长白北路199号一楼L137,沈阳市,辽宁省,41.750017,123.400918,沈阳长白万象汇,MALL_00006,15712478801,10:00-21:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B2%88%E9%98%B3%E9%95%BF%E7%99%BD-20240507225841.png,授权体验店,historical,营业中,
937b9530-a4df-424a-a7fa-54541e3b146e,DJI,绵阳佰腾数码广场照材售点,四川省绵阳市涪城区临园东路78-3号,绵阳市,四川省,31.467438,104.748202,,,0816-6969663 / 18981109956,09:00-20:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/7-20250227165513.jpg,新型照材,historical,营业中,
93f8c555-fd9f-4f44-8b72-79bb9e45fe7b,Insta360,潍坊羽中照材店,南关街道青年路威尼斯2F62,潍坊市,山东省,36.712077,119.123311,,,15336363466,,,合作体验点,historical,营业中,
94380776-94ba-427b-9aa5-b32b19aa96ca,DJI,DJI 大疆|哈苏 昆明恒隆广场概念店,拓东街道办事处东风东路21号昆明恒隆广场商场2楼L219、L221A,昆明市,云南省,25.034628,102.723796,昆明恒隆广场,MALL_00194,0871-64591839,周一至周四 10:00-22:00 / 周五至周日 10:00-22:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20251110120251.png,授权体验店,historical,营业中,
94975184-db45-4cc2-b510-3980b30a4165,DJI,苏州久光百货专营店,江苏省苏州市吴中区旺墩路268号久光百货一楼1A-M07C+D,苏州市,江苏省,31.320671,120.720271,,,18913798042,10:00-21:40,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%8B%8F%E5%B7%9E%E4%B9%85%E5%85%89%E7%99%BE%E8%B4%A7-20230308102817.png,新型照材,historical,营业中,
94a32be0-44d0-4ee2-9959-65d733a6c106,Insta360,影石Insta360保定爱情广场授权体验店,河北省保定市莲池区朝阳南大街2188号保定爱情广场一层影石,保定市,河北省,38.821117,115.463474,保定爱情广场,MALL_00656,16630290058,10：00-22：00,,授权专卖店,2025-11-27,营业中,
94acba8c-8e14-4a17-a981-07e02543774b,Insta360,大悦城购物中心店,小东路10号大悦城购物中心C1D52商铺京东手机数码店（东中街地铁A口-门市）,沈阳市,辽宁省,41.811267,123.479678,,,,,,合作体验点,historical,营业中,
94b5c284-e43f-4f45-ba4a-010b4e9e2d35,Insta360,影石Insta360昆明五华吾悦授权体验店,云南省昆明市五华区新城吾悦广场一楼1012-1,昆明市,云南省,25.096942,102.661321,,,18083895715,10：00-22：00,,授权专卖店,2025-11-27,营业中,
94da5c29-9087-40a7-be0f-c3bd506ac839,DJI,北京创世飞翔首钢园专营店,北京市石景山区五一剧场路1号院2号楼B2座1层DJI大疆店,北京市,北京市,39.92662,116.168839,,,13601248598,10:00-20:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/3-20250320111746.png,新型照材,historical,营业中,
95053157-c4e2-4ce6-9e65-6d4cf620cbc2,Insta360,福州茗航毅站,福建省福州市台江区白马南路63号  ,福州市,福建省,26.053129,119.312376,,,18150799246,,,合作体验点,historical,营业中,
956d41cc-0c13-4671-a249-a6785a18000e,DJI,成都金牛万达授权体验店,四川省成都市金牛区一环路北三段1号1栋1层1072号,成都市,四川省,30.68392,104.077241,万达广场(成都金牛店),MALL_00491,19150373280,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%BC%A0%E6%82%A6-20251029183339.png,授权体验店,historical,营业中,
9595069f-b3be-4c8d-a17f-adee7a6f2727,DJI,广元利州万达授权体验专区,四川省广元市利州区万缘路与万缘大桥交叉口东南角广元万达广场一号门,广元市,四川省,32.42191,105.879626,广元利州万达,MALL_00519,19180164358,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%B1%BC%E6%B4%8B-20251030105709.png,授权体验店,historical,营业中,
959c67d7-cc32-40c0-bab4-9889267ca99c,DJI,广州百信广场授权体验店,广东省广州市白云区机场路1399号百信广场西区一楼L1007DJI大疆创新,广州市,广东省,23.190745,113.26742,广东省广州市白云区机场,MALL_00469,19102064145 / 020-36487549,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%B9%BF%E5%B7%9E%E7%99%BE%E4%BF%A1-20240829171906.png,授权体验店,historical,营业中,
95d6802e-5c03-468b-b8a7-57bc9268f0fa,Insta360,影石Insta360重庆国泰广场授权专卖店,重庆市渝中区邹容路108号国泰广场第 负2层（B2层）钻石中庭C,重庆市,重庆市,29.567114,106.583687,协信星光广场,MALL_00199,18983617081,10:00-22:00,,授权专卖店,historical,营业中,
95edf424-8760-4592-ba32-d2578eefb924,Insta360,电脑城道通店,新疆伊宁市迎宾路铜锣湾电脑城一楼1-08号,伊犁哈萨克自治州,新疆维吾尔自治区,43.92552,81.336697,,,,,,合作体验点,historical,营业中,
95fb50e2-2f6c-408f-956b-a398a4f21f71,DJI,郑州正弘城授权体验店,河南省郑州市金水区花园路正弘城负一楼LB05,郑州市,河南省,34.795753,113.68672,郑州正弘城,MALL_00057,18530052315,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E9%83%91%E5%B7%9E%E6%AD%A3%E5%BC%98%E5%9F%8E-20240621212150.png,授权体验店,historical,营业中,
960bddb1-2f19-44df-a54e-9939976bf6f6,DJI,无锡荟聚授权体验店,江苏省无锡市锡山区团结中路3号无锡荟聚购物中心02D04大疆,无锡市,江苏省,31.580542,120.400006,Livat荟聚,MALL_00171,18921301506,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20241224171045.png,授权体验店,historical,营业中,
96312567-9826-40cf-bf8e-e9449470d774,DJI,中山石岐万象汇授权体验店,广东省中山市石岐区孙文东路28号LG层148号,中山市,广东省,22.520698,113.388177,石岐万象汇,MALL_00439,15362947328,周日-周四 10:00-22:00 / 周五周六 10:00-22:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%B8%AD%E5%B1%B1%E7%9F%B3%E5%B2%90%E4%B8%87%E8%B1%A1%E6%B1%87%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240426110447.png,授权体验店,historical,营业中,
963e1f0a-9a7b-4749-9b1f-ce480ccf4147,DJI,乌鲁木齐吾悦广场授权体验店,乌鲁木齐市水磨沟区红光山路1666号 会展吾悦广场一楼1013号,乌鲁木齐市,新疆维吾尔自治区,43.881203,87.632194,吾悦广场(乌鲁木齐会展店),MALL_00214,18690230517,11:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%96%B0%E7%96%86-20240924210002.png,授权体验店,historical,营业中,
96485e42-004c-4b5e-8951-d34eb6664a61,Insta360,影石Insta360重庆观音桥赛博数码广场照材专卖店,重庆市江北区观音桥步行街5号芯赛博1F-1014,重庆市,重庆市,29.577182,106.543742,,,18723385175,10:00-21:00,,授权专卖店,historical,营业中,
9662f534-b4ea-4644-81a4-a0eb306b4112,DJI,济南领秀城贵和授权体验专区,山东省济南市市中区二环南路与英雄山路交叉口贵和购物中心（领秀城店）一楼中厅大疆,济南市,山东省,36.593639,117.008288,贵和购物中心(领秀城店),MALL_00239,13001739375,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B5%8E%E5%8D%97%E8%B4%B5%E5%92%8C-20240801103902.png,授权体验店,historical,营业中,
970cecbf-5ec0-4bc7-a84e-52312d4e924c,DJI,西安曲江金地授权体验店,陕西省西安市曲江新区曲江池东路999号金住地广场F1楼F117A-F117B号商铺,西安市,陕西省,34.201904,108.993254,西安曲江金池,MALL_00631,15399462902,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250827150009.png,授权体验店,historical,营业中,
973ad498-8025-46d6-a993-a8fdf99fdd80,DJI,海口友谊阳光城授权体验店,海南省海口市龙华区金龙路2号友谊阳光城1层1022号商铺,海口市,海南省,20.022045,110.328365,友谊阳光城,MALL_00516,19907667725,周日~周四 10:00-22:30 / 周五和周六 10:00-23:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B5%B7%E5%8F%A3%E5%8F%8B%E8%B0%8A%E9%98%B3%E5%85%89-20240927164127.jpeg,授权体验店,historical,营业中,
979ed994-6e7f-495f-a161-dbcc6bc6dc13,Insta360,天津冰峰店,海河东路棉三创意园8号楼1541冰峰极限滑雪装备店,天津市,天津市,39.097242,117.258807,,,,,,合作体验点,historical,营业中,
97e9e53b-e873-43ab-bbaf-9c0e3f98c753,DJI,厦门湾悦城授权体验店,福建省厦门市湖里区日圆二里1号厦门湾悦城一层L1-028A商铺,厦门市,福建省,24.515562,118.161869,厦门湾悦城,MALL_00602,0592-2092268 / 18059859064,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%8E%A6%E9%97%A8%E6%B9%BE%E6%82%A6%E5%9F%8E-20251119163158.png,授权体验店,historical,营业中,
97fda3dd-a413-42bd-8353-c118445c1483,DJI,深圳笋岗万象食家授权体验店,广东省深圳市罗湖区梅园路71号万象食家L3层KL326号,深圳市,广东省,22.557182,114.11571,深圳万象食家,MALL_00327,0755-82491692 / 18124148809,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1523_06-20250905174055.jpeg,授权体验店,historical,营业中,
980eea90-8b62-470f-bfb6-8706b67df71e,Insta360,南京艺风授权体验点,珠江路333号百脑汇1楼1C10 ,南京市,江苏省,32.053554,118.805111,,,,,,合作体验点,historical,营业中,
98726a43-e8e8-407e-b86b-acbd8ae0e8fa,DJI,泰安万达授权体验店,山东省泰安市泰山区财源街道泰山大街566号泰安万达大疆店铺一楼1003B,泰安市,山东省,36.18016,117.088079,泰安万达广场,MALL_00316,15610300301,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_260_06-20250207171303.jpeg,授权体验店,historical,营业中,
990c3780-88c0-465a-b4ab-e64c18076629,DJI,伊宁庄航解放西路照材售点,伊宁市解放西路225号望景华庭3号楼1-002室,伊犁哈萨克自治州,新疆维吾尔自治区,43.939327,81.312151,,,13779152648 / 18299258758,10:30-21:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/GTScreenshot_20231211_170832-20231211170841.png,新型照材,historical,营业中,
993040db-8105-47ea-8c53-44761454f4ba,DJI,杭州滨江宝龙城授权体验店,浙江省杭州市滨江区诚业路125号M1-L1-069铺位,杭州市,浙江省,30.197638,120.174644,滨江宝龙城,MALL_00147,18968068381,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_2163_06-20251031185106.png,授权体验店,historical,营业中,
9969f6bf-f3e0-4b01-ac08-baee5aad3272,DJI,洛阳长申国际授权体验店,河南省洛阳市涧西区辽宁路与丽新路交叉口长申国际负一楼B1F-001商铺,洛阳市,河南省,34.652972,112.412541,长申国际,MALL_00402,15238354734,09:30-21:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%A7%E7%96%86-%E9%BB%84%E5%91%A8%E6%9B%A6%EF%BC%88%E6%B4%9B%E9%98%B3%E9%95%BF%E7%94%B3%E5%9B%BD%E9%99%85%E5%BA%97%EF%BC%89-20230116104918.png,授权体验店,historical,营业中,
99c558b1-ba0b-49d0-87bd-03fab8d3db1a,DJI,成都迪比特A世界6楼照材店,武侯区A世界资讯广场6楼6012,成都市,四川省,30.637414,104.076517,,,028-68687221 / 13679000666,9:30-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/GTScreenshot_20231123_151637-20231123151650.png,新型照材,historical,营业中,
99c5650f-6f34-44ca-b723-952c3a382a8a,Insta360,影石Insta360泰州万象城授权体验店,江苏省泰州市医药高新区永定东路399号泰州万象城C122,泰州市,江苏省,32.447784,119.934738,泰州万象城,MALL_00314,18115232316,周一至周五 10:00-21:30 / 周六至周日 10:00-22:00,,授权专卖店,historical,营业中,
9a46df61-67f6-442a-b286-faee76df510d,Insta360,苏摄影像,干将西路91号,苏州市,江苏省,31.309574,120.630133,,,,,,授权专卖店,historical,营业中,
9a47ac6c-b418-4041-b9d1-ce3982a79f47,Insta360,毅光年影像路桥数码城店,电子数码城3楼3509号（E7柱子）,台州市,浙江省,28.593417,121.380487,,,,,,合作体验点,historical,营业中,
9b15a70d-f3ac-4d4e-a4e3-f25dc089825f,DJI,福州懿昇长鸿数码授权体验专区,福州市鼓楼区津泰路18号,福州市,福建省,26.078191,119.305852,,,0591-88595329,9:00-21:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/image%20(1)-20251030143926.png,新型照材,historical,营业中,
9b2f8780-c97c-491e-8e1e-9e82f1948304,DJI,福州金融街万达授权体验店,福州市台江区鳌江路8号万达广场福州金融街店F1-1060,福州市,福建省,26.0496,119.347527,万达广场(福州金融街店),MALL_00102,18050779807 / 0591-87721761,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1346_06-20250818161706.jpeg,授权体验店,historical,营业中,
9b80be35-3fb2-48d3-9eec-d4f3c0415a72,DJI,成都世豪广场授权体验店,四川省成都市高新区天府二街998号世豪广场1F-C117号,成都市,四川省,30.548244,104.047886,世豪广场,MALL_00074,18381003994 / 028-61556172,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_7-20250507150636.jpeg,授权体验店,historical,营业中,
9be5f96f-7d2a-4ced-b2fe-322652c35364,DJI,上海兴业太古汇授权体验店,上海市静安区石门一路288号兴业太古汇3层L390DJI,上海市,上海市,31.226588,121.467806,兴业太古汇,MALL_00178,13122627192,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E4%B8%8A%E6%B5%B7%E5%85%B4%E4%B8%9A%E5%A4%AA%E5%8F%A4%E6%B1%87%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109180153.png,授权体验店,historical,营业中,
9c028999-aff6-4a91-b4e8-83e4e945071f,DJI,深圳深业上城授权体验专区,深圳市福田区皇岗路5001号深业上城(南区)一期商业L1层中庭体验专区,深圳市,广东省,22.556064,114.07035,深业上城商场,MALL_00476,0755-23488157 / 18925204730,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1478_06-20250902115753.jpeg,授权体验店,historical,营业中,
9ca248ce-c2c9-4183-96e4-fca1ecf23b50,Insta360,影石Insta360西安万象城授权体验店,陕西省西安市雁塔区长安南路街道2899号万象城2楼,西安市,陕西省,34.198428,108.964707,西安万象城,MALL_00036,17792900579,10:00-22:00,,授权专卖店,historical,营业中,
9ccc3fad-76ef-46de-9e61-4018c1929c3d,Insta360,北京燕莎金源店,远大路1号金源燕莎友谊商城B1层（鹰巢数码）,北京市,北京市,39.966274,116.303903,,,,,,合作体验点,historical,营业中,
9cf39026-0190-4845-9d60-b71d31d7a770,DJI,西安曲江大悦城授权体验店,陕西省西安市曲江新区大悦城购物中心L1-16/2号铺,西安市,陕西省,34.215604,108.966255,西安大悦城,MALL_00232,15399463051,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250903110815.png,授权体验店,historical,营业中,
9d38914c-6e35-4a96-9868-999ae07f8af2,DJI,南京雨花万象天地授权体验店,江苏省南京市雨花台区雨花万象天地K座L138店铺（DJI大疆）,南京市,江苏省,31.958354,118.738012,南京雨花万象天地,MALL_00255,025-52201829 / 18915929213,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_3-20250430113927.png,授权体验店,historical,营业中,
9d85b0be-a5d9-4bbf-8bbb-7a7d54325ea7,DJI,重庆灵丹东原1891照材店,重庆市南岸区南滨路83号东原1891D馆L1-8-9-10,重庆市,重庆市,29.332311,106.355133,,,15823947569,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_660_06-20250418115913.png,新型照材,historical,营业中,
9dcf48dc-f8ba-4454-bc58-e388bc81bc81,DJI,西安龙首印象城授权体验店,陕西省西安市未央区未央路33号西安龙首印象城L1-18,西安市,陕西省,34.292085,108.952457,西安龙首印象城,MALL_00081,17316679522,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20241101140733.png,授权体验店,historical,营业中,
9dd4d421-b5b4-4189-944f-a61b33a543d4,Insta360,影石Insta360绵阳数码广场照材专卖店,四川省绵阳市涪城区数码广场1楼B2,绵阳市,四川省,31.467806,104.752786,,,13778147661,09:00-18:30,,授权专卖店,historical,营业中,
9dd58771-f335-4891-a905-76e4e9a8db12,Insta360,大连多隆多商贸有限公司,奥林匹克电子城东1326-1327号,大连市,辽宁省,38.915632,121.621252,,,,,,合作体验点,historical,营业中,
9e35a935-56c6-4af3-bb3b-6e5f259b3ddb,DJI,武汉汉街授权高级体验店,湖北省武汉市武昌区汉街第三街区J4-2-10A，J4-2-10B号商铺,武汉市,湖北省,30.554571,114.346748,楚河汉街,MALL_00628,027-87811286 / 13477416471,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%AD%A6%E6%B1%89%E6%B1%89%E8%A1%97%E6%8E%88%E6%9D%83%E9%AB%98%E7%BA%A7%E4%BD%93%E9%AA%8C%E5%BA%97K-20240109180602.png,授权体验店,historical,营业中,
9e849737-616d-4316-bece-d54995f1c7db,Insta360,影石Insta360成都科华王府井授权体验店,四川省成都市武侯区科华路王府井1楼-B13,成都市,四川省,30.617579,104.082527,成都科华王府井,MALL_00499,19180684465,10:00-22:00,,授权专卖店,historical,营业中,
9ec43b88-2517-4580-8d62-93faeb8130d1,DJI,广州东方宝泰授权体验店,广东省广州市天河区林和中路63号东方宝泰购物广场B1-1020铺,广州市,广东省,23.145188,113.330164,PO PARK东方宝泰,MALL_00174,18902265334 / 020-31151524,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_054_06-20241226165613.png,授权体验店,historical,营业中,
9f9df380-c5c7-4f01-a713-1ec3ba2776e7,DJI,大同魏之都云中路照材店,山西省大同市平城区云中路849号大疆创新专营店,大同市,山西省,40.084751,113.296026,,,13934455223,09:00-19:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%A7%E5%90%8C%E9%AD%8F-20240814205853.jpeg,新型照材,historical,营业中,
9fd2aeec-32b0-41a5-b323-f28c8e508838,Insta360,影石Insta360深圳KK ONE授权体验店,广东省深圳市福田区滨河大道9289号福田KKONE商场（京基滨河时代广场）L103,深圳市,广东省,22.531407,114.038345,KKONE购物中心北区,MALL_00568,18570265225,10:00-22:00,,授权专卖店,historical,营业中,
a07f470f-7a90-4386-8077-e5dd5e6b09c8,DJI,南宁五象万象汇授权体验专区,广西南宁市良庆区平乐大道37号五象万象汇1楼1号门入口处,南宁市,广西壮族自治区,22.722183,108.389072,五象万象汇,MALL_00449,19195637049,周一至周四 10:00-22:00 / 周五至周六 10:00-22:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20250923190552.jpg,授权体验店,historical,营业中,
a0883f66-c733-4591-8fe8-596cb8ec6327,DJI,武汉梦时代授权体验店,湖北省武汉市武昌区武珞路598号武商梦时代负一层a020a铺位,武汉市,湖北省,30.526958,114.344167,武商梦时代,MALL_00506,027-87888925 / 13349902592,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%AD%A6%E6%B1%89%E6%A2%A6%E6%97%B6%E4%BB%A3%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109180732.png,授权体验店,historical,已闭店,
a0b5a3c8-7798-4f40-9a38-b987cb0b011e,DJI,泉州三眼航空领秀天地专营店,福建省泉州市丰泽区泉秀路领秀天地办公区D座1楼,泉州市,福建省,24.881094,118.612352,,,0595-22200327,09:00-21:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250218195739.png,新型照材,historical,营业中,
a0dee6f0-00d9-4519-ae46-a399845e66da,DJI,绍兴柯桥万达广场授权体验店,浙江省绍兴市柯桥镇柯桥街道钱陶路799号L1052铺位,绍兴市,浙江省,30.097483,120.524243,万达广场(绍兴柯桥店),MALL_00187,18106830508,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A7%9A%E6%99%9F%E6%97%B8-20251114184555.png,授权体验店,historical,营业中,
a0f2a1e5-e51f-4cc2-9852-3728466e96fe,DJI,盐城金鹰聚龙湖授权体验店,江苏省盐城市盐都区新都街道268号盐城聚龙湖金鹰购物中心一楼A-F1138,盐城市,江苏省,33.338373,120.168634,金鹰购物中心(盐城聚龙湖店),MALL_00520,13365197685,周一至周四 10:00-21:30 / 周五至周日 10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E7%9B%90%E5%9F%8E-20240704220847.png,授权体验店,historical,营业中,
a180f2d7-b4fd-45b5-b5b3-348d5581c2d8,DJI,桂林高新万达授权体验店,广西壮族自治区桂林市七星区穿山东路43号高新万达广场1楼1号门1002店铺,桂林市,广西壮族自治区,25.244642,110.331015,桂林高新万达广场,MALL_00084,0773-2994563 / 19144346810,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_086_06-20241227111632.jpeg,授权体验店,historical,营业中,
a1aa145a-b5c6-46c2-a212-e8104f09fe4f,Insta360,玖伍文化城店,太原北街玖伍文化城一楼京东手机数码店,沈阳市,辽宁省,41.80111,123.414622,,,,,,合作体验点,historical,营业中,
a1b0b23e-c090-4348-b81d-a0e2f683b942,Insta360,影石Insta济南华强电子科技照材专卖店,山东省济南市历下区157号华强电子世界二层Q2015A铺位,济南市,山东省,36.670418,117.066068,,,13210541165,09:00-18:00,,授权专卖店,historical,营业中,
a21c89f6-91cb-4a4c-973e-24d0600a9f4a,DJI,重庆龙湖金沙天街授权体验店,重庆市沙坪坝区小龙坎新街龙湖金沙天街B馆3号门1F-35商铺,重庆市,重庆市,29.553584,106.462605,龙湖重庆金沙天街B馆,MALL_00173,023-65403766 / 15998905921,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_921_06-20250604113301.jpeg,授权体验店,historical,营业中,
a22af3bf-ad49-4548-aa37-57df344e93c6,DJI,郑州探十里授权体验专区,河南省郑州市中原区陇海路与桐柏路交叉口探十里购物中心1楼L167z铺位 DJI 大疆,郑州市,河南省,34.734315,113.622393,探十里(升龙金中环财富中心店),MALL_00492,15738409299,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_457_06-20250313195015.png,授权体验店,historical,营业中,
a22def8a-8b44-48e7-99fa-1f335d05af29,DJI,天津滨海万达广场授权体验专区,天津滨海新区洞庭路4572号滨海万达广场一层JY-BX-108,天津市,天津市,39.037588,117.698197,万达广场(天津滨海店),MALL_00017,18649095215,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/DJI%E5%A4%A7%E7%96%86%E5%A4%A9%E6%B4%A5%E6%BB%A8%E6%B5%B7%E4%B8%87%E8%BE%BE%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20251119163551.png,授权体验店,historical,营业中,
a24834cc-fcca-4bdd-9b84-f334eb9eecb6,DJI,南京建邺吾悦授权体验店,江苏省南京市建邺区汉中门大街299号南京建邺吾悦广场1层-1010号,南京市,江苏省,32.03483,118.743441,吾悦广场(南京建邺店),MALL_00268,17701580031,周一至周四 10:00-22:00 / 周五至周日 10:00-22:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_4-20250430114006.png,授权体验店,historical,营业中,
a2c78708-955d-4839-af5b-e23f74cc04ad,DJI,成都天府大悦城授权体验店,中国四川省成都市双流区夔州大道5号天府大悦城商场1F-A-50,成都市,四川省,30.429617,104.091289,成都天府大悦城A馆,MALL_00502,028-81199532,周一至周四 10:00-22:00 / 周五至周日 10:00-22:30,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_836_06-20241204164238.png,授权体验店,historical,营业中,
a2d0041f-bfa2-42f8-8c0d-51c4a092469e,DJI,DJI大疆|哈苏 南宁万象城概念店,华润万象城2楼L296号铺,南宁市,广西壮族自治区,22.814343,108.402715,南宁万象城,MALL_00041,0771-5589578,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1170_06-20250724193441.png,授权体验店,historical,营业中,
a2dcebb9-2f76-4818-87b9-6458835e86fe,DJI,广州凯德乐峰广场授权体验店,广东省广州市海珠区工业大道北106-108号乐峰广场B1-S31/S32,广州市,广东省,23.052071,113.767887,乐峰广场,MALL_00212,13316111813 / 020-34479460,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E7%9F%B3%E5%87%AF%E9%AA%8F-20230114113004.png,授权体验店,historical,营业中,
a2e1e20a-dad4-4fac-aafa-b38ac63f6e4e,DJI,福州东百中心授权体验店,福建省福州市鼓楼区八一七北路128号东百中心C2馆C2-102,福州市,福建省,26.083311,119.299904,东百中心,MALL_00514,13306922779 / 0591-83721923,10:00-22:00,https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1174_06-20250724193817.jpeg,授权体验店,historical,营业中,
a30cf490-2015-454a-bdc3-b07ca077e1b5,Insta360,影石Insta360大连奥林匹克照材专卖店,中山路奥电未来城地下二层东2001（地铁口第一家）,大连市,辽宁省,38.915707,121.621207,,,18940998830,09:30-17:30,,授权专卖店,historical,营业中,
