uuid,brand,brand_slug,name,address,province,city,district,lat,lng,store_location_type,match_method,match_confidence,candidate_malls
23b5bca3-a0a4-4c06-a453-ec4cd845e3bf,Li Auto,li-auto,理想汽车郑州经开交付中心,郑州市经开区航海路1689号,河南,郑州,管城回族区,34.719306,113.80692,mall_store_no_match,,,"[{""mall_id"": ""MALL_00761"", ""mall_name"": ""\u4e39\u5c3c\u65af\u767e\u8d27(\u4eba\u6c11\u8def\u5e97)"", ""mall_city"": ""\u90d1\u5dde"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 12807.7, ""city_matched"": true}]"
5e566708-32df-4ecc-a3c9-a0134ddd114f,Li Auto,li-auto,理想汽车南阳卧龙临时交付中心,河南省南阳市卧龙区北京路与麒麟路交叉口向南200米路西15号,河南,南阳,卧龙区,32.989951,112.498247,mall_store_no_match,no_candidate_but_has_hint,,"[{""mall_id"": ""MALL_00064"", ""mall_name"": ""\u4e07\u60a6\u57ce"", ""mall_city"": ""\u5357\u9633\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 8084.9, ""city_matched"": false}, {""mall_id"": ""MALL_00718"", ""mall_name"": ""\u6c11\u53d1\u4e16\u7eaa\u5e7f\u573a"", ""mall_city"": ""\u8944\u9633\u5e02"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 104086.6, ""city_matched"": false}, {""mall_id"": ""MALL_00324"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u5e73\u9876\u5c71\u536b\u4e1c\u5e97)"", ""mall_city"": ""\u5e73\u9876\u5c71\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 113131.8, ""city_matched"": false}, {""mall_id"": ""MALL_00712"", ""mall_name"": ""\u7396\u9686\u8302\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u9a7b\u9a6c\u5e97"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 142732.5, ""city_matched"": false}, {""mall_id"": ""MALL_00303"", ""mall_name"": ""\u80d6\u4e1c\u6765\u5929\u4f7f\u57ce"", ""mall_city"": ""\u8bb8\u660c\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 170747.1, ""city_matched"": false}]"
ad55fbd2-7d0b-42e1-823b-5b52a5aa9ba6,Li Auto,li-auto,理想汽车信阳平桥临时交付中心,河南省信阳市平桥区南京大道东段与工十路交叉口西140米理想汽车零售中心,河南,信阳,平桥区,32.124214,114.174721,mall_store_no_match,,,"[{""mall_id"": ""MALL_00711"", ""mall_name"": ""\u897f\u4e9a\u548c\u7f8e\u5e7f\u573a"", ""mall_city"": ""\u4fe1\u9633"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 9985.1, ""city_matched"": true}]"
92afadf9-5fa5-4606-bade-7f7233baf492,Li Auto,li-auto,开封龙亭临时交付中心,开封金明大道与周天路交叉口东30米路南,河南,开封,禹王台区,34.782163,114.302903,mall_store_no_match,no_candidate_but_has_hint,,"[{""mall_id"": ""MALL_00009"", ""mall_name"": ""\u65b0\u7530360\u5e7f\u573a(\u90d1\u5dde\u7eff\u5730\u5e97)"", ""mall_city"": ""\u90d1\u5dde\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 48908.7, ""city_matched"": false}, {""mall_id"": ""MALL_00467"", ""mall_name"": ""\u90d1\u5dde\u90d1\u4e1c\u4e07\u8c61\u57ce"", ""mall_city"": ""\u90d1\u5dde\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 49237.2, ""city_matched"": false}, {""mall_id"": ""MALL_00466"", ""mall_name"": ""\u6cb3\u5357\u7701\u90d1\u5dde\u5e02\u65b0\u90d1\u56fd\u9645\u673a\u573aT2"", ""mall_city"": ""\u90d1\u5dde\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 50079.9, ""city_matched"": false}, {""mall_id"": ""MALL_00144"", ""mall_name"": ""CityOn\u7199\u5730\u6e2f(\u90d1\u5dde)\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u90d1\u5dde\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 53464.8, ""city_matched"": false}, {""mall_id"": ""MALL_00885"", ""mall_name"": ""\u65b0\u7530360\u5e7f\u573a(\u90d1\u5dde\u56fd\u8d38\u5e97)"", ""mall_city"": ""\u90d1\u5dde\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 56316.5, ""city_matched"": false}]"
0d94faf2-ed0c-45ff-a501-a5a1f1442cf7,Li Auto,li-auto,理想汽车商丘梁园交付中心,河南省商丘市梁园区金桥北路与景何路交叉口东南角,河南,商丘,梁园区,34.449628,115.595734,mall_store_no_match,no_candidate_but_has_hint,,"[{""mall_id"": ""MALL_00230"", ""mall_name"": ""UDV \u6cb3\u5357\u5546\u4e18\u6b63\u5f18\u6c47"", ""mall_city"": ""\u5546\u4e18\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 5751.2, ""city_matched"": false}, {""mall_id"": ""MALL_00487"", ""mall_name"": ""\u4f73\u548c\u57ce"", ""mall_city"": ""\u83cf\u6cfd\u5e02"", ""mall_province"": ""\u5c71\u4e1c\u7701"", ""distance_m"": 88062.2, ""city_matched"": false}, {""mall_id"": ""MALL_00284"", ""mall_name"": ""\u4e07\u987a\u8fbe\u767e\u8d27"", ""mall_city"": ""\u5468\u53e3\u5e02"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 127131.8, ""city_matched"": false}, {""mall_id"": ""MALL_00887"", ""mall_name"": ""\u6d4e\u5b81\u9f99\u8d35\u8d2d\u7269\u5e7f\u573a"", ""mall_city"": ""\u6d4e\u5b81\u5e02"", ""mall_province"": ""\u5c71\u4e1c\u7701"", ""distance_m"": 141703.4, ""city_matched"": false}, {""mall_id"": ""MALL_00248"", ""mall_name"": ""\u6d4e\u5b81\u4e07\u8c61\u6c47"", ""mall_city"": ""\u6d4e\u5b81\u5e02"", ""mall_province"": ""\u5c71\u4e1c\u7701"", ""distance_m"": 147170.3, ""city_matched"": false}]"
227add67-d2a5-49db-a162-8fb7836307e4,Li Auto,li-auto,理想汽车驻马店驿城临时交付中心,驻马店驿城区开源大道与前进大道交叉口向东50m路北理想汽车开源大道零售中心,河南,驻马店,驿城区,33.012378,114.053395,mall_store_no_match,,,"[{""mall_id"": ""MALL_00712"", ""mall_name"": ""\u7396\u9686\u8302\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u9a7b\u9a6c\u5e97"", ""mall_province"": ""\u6cb3\u5357\u7701"", ""distance_m"": 2543.4, ""city_matched"": true}]"
2d673447-646f-435c-ad35-340e43da1c89,Li Auto,li-auto,理想汽车武汉江夏交付中心,湖北省武汉市江夏区工业二路与星光大道交汇处,湖北,武汉,江夏区,30.404471,114.265267,mall_store_no_match,,,"[{""mall_id"": ""MALL_00810"", ""mall_name"": ""\u51ef\u5fb71818"", ""mall_city"": ""\u6b66\u6c49"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 17993.8, ""city_matched"": true}, {""mall_id"": ""MALL_00714"", ""mall_name"": ""\u6b66\u6c49\u6469\u5c14\u57ce"", ""mall_city"": ""\u6b66\u6c49"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 18081.0, ""city_matched"": true}, {""mall_id"": ""MALL_00811"", ""mall_name"": ""\u6b66\u6c49K11\u8d2d\u7269\u827a\u672f\u4e2d\u5fc3"", ""mall_city"": ""\u6b66\u6c49"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 19406.2, ""city_matched"": true}]"
c1f90bd5-eabd-4e43-9f3d-740592a320d3,Li Auto,li-auto,理想汽车中山南区交付中心,广东省中山市先施二路30号,广东,中山,南区街道,22.46749,113.345499,mall_store_no_match,,,"[{""mall_id"": ""MALL_00439"", ""mall_name"": ""\u77f3\u5c90\u4e07\u8c61\u6c47"", ""mall_city"": ""\u4e2d\u5c71\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 7360.2, ""city_matched"": false}, {""mall_id"": ""MALL_00209"", ""mall_name"": ""\u5927\u4fe1\u65b0\u90fd\u6c47B\u5ea7"", ""mall_city"": ""\u4e2d\u5c71\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 7966.9, ""city_matched"": false}, {""mall_id"": ""MALL_00452"", ""mall_name"": ""\u5bcc\u9038\u57ceTopPark"", ""mall_city"": ""\u4e2d\u5c71\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 9684.9, ""city_matched"": false}, {""mall_id"": ""MALL_00219"", ""mall_name"": ""\u6d77\u96c5\u7f24\u7eb7\u5929\u5730"", ""mall_city"": ""\u4e2d\u5c71\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 28157.4, ""city_matched"": false}, {""mall_id"": ""MALL_00445"", ""mall_name"": ""\u4e07\u8c61\u6c47"", ""mall_city"": ""\u73e0\u6d77\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 30368.5, ""city_matched"": false}]"
f850d141-73c1-4267-a962-4bab35c28bff,Li Auto,li-auto,理想汽车汕头金平交付中心,广东省汕头市金平区潮汕路136号岐山客运站,广东,汕头,金平区,23.410782,116.686921,mall_store_no_match,,,"[{""mall_id"": ""MALL_00299"", ""mall_name"": ""\u6c55\u5934\u4e07\u8c61\u57ce"", ""mall_city"": ""\u6c55\u5934\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 6149.8, ""city_matched"": false}, {""mall_id"": ""MALL_00891"", ""mall_name"": ""\u63ed\u9633\u6995\u57ce\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u63ed\u9633\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 33996.0, ""city_matched"": false}, {""mall_id"": ""MALL_00457"", ""mall_name"": ""\u4e07\u6cf0\u6c47\u8d2d\u7269\u4e2d\u5fc3"", ""mall_city"": ""\u63ed\u9633\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 54643.7, ""city_matched"": false}, {""mall_id"": ""MALL_00724"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u6885\u5dde\u6885\u6c5f\u5e97)"", ""mall_city"": ""\u6885\u5dde"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 110898.3, ""city_matched"": false}, {""mall_id"": ""MALL_00702"", ""mall_name"": ""\u543e\u60a6\u5e7f\u573a(\u6f33\u5dde\u9f99\u6587\u5e97)"", ""mall_city"": ""\u6f33\u5dde"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 159623.6, ""city_matched"": false}]"
5feeed77-608d-47bc-9a62-66231892311b,Li Auto,li-auto,理想汽车佛山南海交付中心,佛山市南海区大沥镇盐步穗盐西路118号臻盛车生活广场商业楼12一层101-105铺,广东,佛山,荔湾区,23.086433,113.166709,mall_store_no_match,,,"[{""mall_id"": ""MALL_00317"", ""mall_name"": ""\u4e2d\u6d77\u5bf0\u5b87\u5929\u5730(\u5343\u706f\u6e56\u73af\u5b87\u57ce\u5e97)"", ""mall_city"": ""\u4f5b\u5c71\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 4869.8, ""city_matched"": false}, {""mall_id"": ""MALL_00197"", ""mall_name"": ""\u5343\u706f\u6e56\u73af\u5b87\u57ce"", ""mall_city"": ""\u4f5b\u5c71\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 4907.8, ""city_matched"": false}, {""mall_id"": ""MALL_00167"", ""mall_name"": ""\u91d1\u6c99\u6d32\u91d1\u94c2\u5929\u5730"", ""mall_city"": ""\u4f5b\u5c71\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 7121.0, ""city_matched"": false}, {""mall_id"": ""MALL_00617"", ""mall_name"": ""\u5e7f\u5dde\u8354\u6e7e\u9886\u5c55\u5e7f\u573a"", ""mall_city"": ""\u5e7f\u5dde\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 7986.6, ""city_matched"": false}, {""mall_id"": ""MALL_00038"", ""mall_name"": ""\u6c38\u5e86\u574a"", ""mall_city"": ""\u5e7f\u5dde\u5e02"", ""mall_province"": ""\u5e7f\u4e1c\u7701"", ""distance_m"": 8246.6, ""city_matched"": false}]"
e0b3768f-3d4a-4c7f-911e-81bcb41b5807,Li Auto,li-auto,理想汽车深圳南山交付中心,南山区松白路1051号百旺创意工厂第6栋2号室,广东,深圳,宝安区,22.628809,113.934427,mall_store_no_match,,,"[{""mall_id"": ""MALL_00757"", ""mall_name"": ""\u89c2\u6f9c\u6e56\u65b0\u57ceMH MALL"", ""mall_city"": ""\u6df1\u5733"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 17868.1, ""city_matched"": true}, {""mall_id"": ""MALL_00760"", ""mall_name"": ""\u8302\u4e1a\u5929\u5730(\u534e\u5f3a\u5317\u5e97)"", ""mall_city"": ""\u6df1\u5733"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 18112.7, ""city_matched"": true}, {""mall_id"": ""MALL_00759"", ""mall_name"": ""\u6df1\u5733\u576a\u5c71\u76ca\u7530\u5047\u65e5\u4e16\u754c"", ""mall_city"": ""\u6df1\u5733"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 42086.9, ""city_matched"": true}]"
f885083d-5791-4844-8fbc-e069f1a291fd,Li Auto,li-auto,理想汽车深圳龙岗交付中心,深圳市龙岗区南湾街道平吉大道平朗路9号万国城A座一楼1FA21单元,广东,深圳,龙华区,22.652188,114.130793,mall_store_no_match,,,"[{""mall_id"": ""MALL_00757"", ""mall_name"": ""\u89c2\u6f9c\u6e56\u65b0\u57ceMH MALL"", ""mall_city"": ""\u6df1\u5733"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 9646.5, ""city_matched"": true}, {""mall_id"": ""MALL_00760"", ""mall_name"": ""\u8302\u4e1a\u5929\u5730(\u534e\u5f3a\u5317\u5e97)"", ""mall_city"": ""\u6df1\u5733"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 12701.5, ""city_matched"": true}, {""mall_id"": ""MALL_00759"", ""mall_name"": ""\u6df1\u5733\u576a\u5c71\u76ca\u7530\u5047\u65e5\u4e16\u754c"", ""mall_city"": ""\u6df1\u5733"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 21802.9, ""city_matched"": true}]"
056a511e-22a5-4355-a27f-6011112b3043,Li Auto,li-auto,理想汽车广州黄埔交付中心,广州市黄埔区新阳东路63号,广东,广州,黄埔区,23.168274,113.488523,mall_store_no_match,no_candidate_but_has_hint,,"[{""mall_id"": ""MALL_00780"", ""mall_name"": ""\u6c38\u65fa\u68a6\u4e50\u57ce(\u65b0\u5858\u5e97)"", ""mall_city"": ""\u5e7f\u5dde"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 13945.9, ""city_matched"": true}, {""mall_id"": ""MALL_00723"", ""mall_name"": ""\u4e91\u95e8New Park"", ""mall_city"": ""\u5e7f\u5dde"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 21505.0, ""city_matched"": true}]"
b1f493b4-0c7a-4378-903b-8617a84b82ed,Li Auto,li-auto,理想汽车广州荔湾交付中心,广东省广州市荔湾区龙溪大道293号,广东,广州,荔湾区,23.068601,113.212074,mall_store_no_match,,,"[{""mall_id"": ""MALL_00723"", ""mall_name"": ""\u4e91\u95e8New Park"", ""mall_city"": ""\u5e7f\u5dde"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 20414.2, ""city_matched"": true}, {""mall_id"": ""MALL_00780"", ""mall_name"": ""\u6c38\u65fa\u68a6\u4e50\u57ce(\u65b0\u5858\u5e97)"", ""mall_city"": ""\u5e7f\u5dde"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 43380.7, ""city_matched"": true}]"
975456c9-e0d3-48d6-8b34-1cb177d3762c,Li Auto,li-auto,理想汽车珠海金湾交付中心,珠海市金湾区红旗镇珠海大道6698号8号厂房1楼105（1-5轴交G-N轴）、2楼205（1-5轴交G-N轴）,广东,珠海,金湾区,22.119243,113.330232,mall_store_no_match,,,"[{""mall_id"": ""MALL_00823"", ""mall_name"": ""\u73e0\u6d77\u6597\u95e8\u4e16\u8363\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u73e0\u6d77"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 5886.4, ""city_matched"": true}]"
b14edc7c-dabc-405a-9b84-e8f0be235df9,Li Auto,li-auto,理想汽车桂林灵川临时交付中心,广西桂林市灵川八里七路66号中通新能源汽车文化城1-1号,广西,桂林,灵川县,25.352286,110.320752,mall_store_no_match,,,"[{""mall_id"": ""MALL_00405"", ""mall_name"": ""\u6842\u6797\u4e07\u8c61\u57ce"", ""mall_city"": ""\u6842\u6797\u5e02"", ""mall_province"": ""\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"", ""distance_m"": 11213.6, ""city_matched"": false}, {""mall_id"": ""MALL_00084"", ""mall_name"": ""\u6842\u6797\u9ad8\u65b0\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u6842\u6797\u5e02"", ""mall_province"": ""\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"", ""distance_m"": 12244.9, ""city_matched"": false}, {""mall_id"": ""MALL_00085"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a\u5546\u5708"", ""mall_city"": ""\u67f3\u5dde\u5e02"", ""mall_province"": ""\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"", ""distance_m"": 144224.2, ""city_matched"": false}, {""mall_id"": ""MALL_00507"", ""mall_name"": ""\u67f3\u5dde\u4e07\u8c61\u57ce"", ""mall_city"": ""\u67f3\u5dde\u5e02"", ""mall_province"": ""\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"", ""distance_m"": 144270.3, ""city_matched"": false}, {""mall_id"": ""MALL_00721"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u6c38\u5dde\u5e97)"", ""mall_city"": ""\u6c38\u5dde"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 176229.2, ""city_matched"": false}]"
6d4bdded-39c5-4f85-b273-0826c4e3dd34,Li Auto,li-auto,理想汽车柳州西江路临时交付中心,柳州市西江路86号往东100米处,广西,柳州,鱼峰区,24.313893,109.463537,mall_store_no_match,,,"[{""mall_id"": ""MALL_00507"", ""mall_name"": ""\u67f3\u5dde\u4e07\u8c61\u57ce"", ""mall_city"": ""\u67f3\u5dde\u5e02"", ""mall_province"": ""\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"", ""distance_m"": 1641.9, ""city_matched"": false}, {""mall_id"": ""MALL_00085"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a\u5546\u5708"", ""mall_city"": ""\u67f3\u5dde\u5e02"", ""mall_province"": ""\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"", ""distance_m"": 2592.8, ""city_matched"": false}, {""mall_id"": ""MALL_00405"", ""mall_name"": ""\u6842\u6797\u4e07\u8c61\u57ce"", ""mall_city"": ""\u6842\u6797\u5e02"", ""mall_province"": ""\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"", ""distance_m"": 133226.9, ""city_matched"": false}, {""mall_id"": ""MALL_00084"", ""mall_name"": ""\u6842\u6797\u9ad8\u65b0\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u6842\u6797\u5e02"", ""mall_province"": ""\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"", ""distance_m"": 134658.4, ""city_matched"": false}, {""mall_id"": ""MALL_00726"", ""mall_name"": ""\u9f99\u6e56\u5357\u5b81\u9752\u79c0\u5929\u8857"", ""mall_city"": ""\u5357\u5b81"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 198036.4, ""city_matched"": false}]"
16dafbf5-5e8c-4efd-89b7-80bf0bf4dbfe,Li Auto,li-auto,理想汽车海口江东交付中心,海口市琼山大道海瑞大桥公交站西80米,海南,海口,琼山区,19.99207,110.408742,mall_store_no_match,,,"[{""mall_id"": ""MALL_00822"", ""mall_name"": ""\u543e\u60a6\u5e7f\u573a(\u6d77\u53e3\u5e97)"", ""mall_city"": ""\u6d77\u53e3\u5e02"", ""mall_province"": ""\u6d77\u5357\u7701"", ""distance_m"": 7419.7, ""city_matched"": false}, {""mall_id"": ""MALL_00503"", ""mall_name"": ""\u9f99\u6e56\u6d77\u5357\u6d77\u53e3\u5929\u8857"", ""mall_city"": ""\u6d77\u53e3\u5e02"", ""mall_province"": ""\u6d77\u5357\u7701"", ""distance_m"": 8026.8, ""city_matched"": false}, {""mall_id"": ""MALL_00516"", ""mall_name"": ""\u53cb\u8c0a\u9633\u5149\u57ce"", ""mall_city"": ""\u6d77\u53e3\u5e02"", ""mall_province"": ""\u6d77\u5357\u7701"", ""distance_m"": 9534.7, ""city_matched"": false}, {""mall_id"": ""MALL_00279"", ""mall_name"": ""\u6d77\u53e3\u4e07\u8c61\u57ce"", ""mall_city"": ""\u6d77\u53e3\u5e02"", ""mall_province"": ""\u6d77\u5357\u7701"", ""distance_m"": 10556.6, ""city_matched"": false}, {""mall_id"": ""MALL_00185"", ""mall_name"": ""\u53cb\u8c0a\u00b7\u5357\u6d77\u57ce"", ""mall_city"": ""\u6d77\u53e3\u5e02"", ""mall_province"": ""\u6d77\u5357\u7701"", ""distance_m"": 11760.4, ""city_matched"": false}]"
7b50a02b-1e08-44ad-a5cf-a64e16ab3fe1,Li Auto,li-auto,理想汽车三亚吉阳交付中心,海南省三亚市吉阳区海润路46号,海南,三亚,天涯区,18.309009,109.500491,mall_store_no_match,,,"[{""mall_id"": ""MALL_00728"", ""mall_name"": ""\u592a\u53e4\u91cc(\u5efa\u8bbe\u4e2d)"", ""mall_city"": ""\u4e09\u4e9a\u5e02"", ""mall_province"": ""\u6d77\u5357\u7701"", ""distance_m"": 26716.3, ""city_matched"": false}, {""mall_id"": ""MALL_00329"", ""mall_name"": ""\u4e09\u4e9a\u56fd\u9645\u514d\u7a0e\u57ce1\u671f"", ""mall_city"": ""\u4e09\u4e9a\u5e02"", ""mall_province"": ""\u6d77\u5357\u7701"", ""distance_m"": 27340.0, ""city_matched"": false}, {""mall_id"": ""MALL_00822"", ""mall_name"": ""\u543e\u60a6\u5e7f\u573a(\u6d77\u53e3\u5e97)"", ""mall_city"": ""\u6d77\u53e3\u5e02"", ""mall_province"": ""\u6d77\u5357\u7701"", ""distance_m"": 205332.7, ""city_matched"": false}, {""mall_id"": ""MALL_00185"", ""mall_name"": ""\u53cb\u8c0a\u00b7\u5357\u6d77\u57ce"", ""mall_city"": ""\u6d77\u53e3\u5e02"", ""mall_province"": ""\u6d77\u5357\u7701"", ""distance_m"": 205416.6, ""city_matched"": false}, {""mall_id"": ""MALL_00151"", ""mall_name"": ""\u65b0\u6d77\u6e2f\u6d77\u53e3\u56fd\u9645\u514d\u7a0e\u57ce"", ""mall_city"": ""\u6d77\u53e3\u5e02"", ""mall_province"": ""\u6d77\u5357\u7701"", ""distance_m"": 205556.0, ""city_matched"": false}]"
5df2ccd4-0502-422e-a4d2-c90bd539c046,Li Auto,li-auto,理想汽车重庆渝北交付中心,重庆市两江新区金山街道出口加工区八路2号,重庆,重庆,两江新区,29.625255,106.575968,mall_store_no_match,no_candidate_but_has_hint,,"[{""mall_id"": ""MALL_00788"", ""mall_name"": ""\u56fd\u6cf0\u4f18\u6d3b\u57ce\u5e02\u5e7f\u573a\u5317\u533a"", ""mall_city"": ""\u91cd\u5e86"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 7355.9, ""city_matched"": true}, {""mall_id"": ""MALL_00789"", ""mall_name"": ""\u91d1\u9e70\u8d22\u5bcc\u4e2d\u5fc3"", ""mall_city"": ""\u91cd\u5e86"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 7559.7, ""city_matched"": true}, {""mall_id"": ""MALL_00791"", ""mall_name"": ""\u9f99\u6e56\u91cd\u5e86\u516c\u56ed\u5929\u8857A\u9986"", ""mall_city"": ""\u91cd\u5e86"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 10758.9, ""city_matched"": true}, {""mall_id"": ""MALL_00745"", ""mall_name"": ""\u4e07\u8fbe\u5e7f\u573a(\u91cd\u5e86\u5df4\u5357\u5e97)"", ""mall_city"": ""\u91cd\u5e86"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 25315.2, ""city_matched"": true}]"
92efb887-9f58-4db1-94ea-6a377986bb4e,Li Auto,li-auto,理想汽车成都龙泉驿交付中心,四川省成都市龙泉经开区南四路323号,四川,成都,龙泉驿区,30.529978,104.198484,mall_store_no_match,,,"[{""mall_id"": ""MALL_00752"", ""mall_name"": ""\u6210\u90fd\u4e16\u8302\u5e7f\u573a"", ""mall_city"": ""\u6210\u90fd"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 5872.4, ""city_matched"": true}, {""mall_id"": ""MALL_00749"", ""mall_name"": ""\u73af\u7403\u4e2d\u5fc3"", ""mall_city"": ""\u6210\u90fd"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 13634.8, ""city_matched"": true}, {""mall_id"": ""MALL_00750"", ""mall_name"": ""\u7fa4\u5149\u5e7f\u573a"", ""mall_city"": ""\u6210\u90fd"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 18054.7, ""city_matched"": true}, {""mall_id"": ""MALL_00753"", ""mall_name"": ""\u6210\u90fd\u91d1\u725b\u4e07\u8fbe\u5e7f\u573a"", ""mall_city"": ""\u6210\u90fd"", ""mall_province"": ""\u56db\u5ddd\u7701"", ""distance_m"": 21067.9, ""city_matched"": true}, {""mall_id"": ""MALL_00754"", ""mall_name"": ""\u4f0a\u85e4\u6d0b\u534e\u5802(\u53cc\u6960\u5e97)"", ""mall_city"": ""\u6210\u90fd"", ""mall_province"": ""\u672a\u77e5\u7701\u4efd"", ""distance_m"": 21317.7, ""city_matched"": true}]"
