uuid,brand,name,address,city,lat,lng,store_location_type,is_mall_store,match_method,token,candidate_mall_id,candidate_mall_name,distance_m,similarity,confidence,reason,candidates
03954244-9533-468c-be81-745102c6c1bd,Li Auto,理想汽车慈溪爱琴海零售展厅,宁波市慈溪市浙江省宁波市慈溪市爱琴海购物公园一层F1093~F1095号商铺,宁波,30.19428,121.273444,mall_store,True,auto_medium,宁波市慈溪市浙江省宁波市慈溪市爱琴海购物公园,MALL_F119F438,慈溪环创爱琴海购物中心,348.4,66.66666666666667,mid,token=宁波市慈溪市浙江省宁波市慈溪市爱琴海购物公园,"[{""mall_id"": ""MALL_F119F438"", ""mall_name"": ""慈溪环创爱琴海购物中心"", ""distance_m"": 348.4, ""mall_city"": ""宁波市"", ""mall_addr"": ""新城大道北路与北三环东路交汇处""}, {""mall_id"": ""MALL_C410B773"", ""mall_name"": ""慈溪新河坊·云泰Park"", ""distance_m"": 1322.9, ""mall_city"": ""宁波市"", ""mall_addr"": ""白沙路街道影清路350号""}, {""mall_id"": ""MALL_20B21DD6"", ""mall_name"": ""商都商场"", ""distance_m"": 3246.9, ""mall_city"": ""宁波市"", ""mall_addr"": ""慈甬路573号""}, {""mall_id"": ""MALL_AEA17DF4"", ""mall_name"": ""银泰百货-南区"", ""distance_m"": 3657.9, ""mall_city"": ""宁波市"", ""mall_addr"": ""青少年宫南路99号银泰百货(慈溪店)""}, {""mall_id"": ""MALL_A84910E9"", ""mall_name"": ""金黄商厦"", ""distance_m"": 3895.9, ""mall_city"": ""宁波市"", ""mall_addr"": ""浒山街道南门大街117号""}]"
94c9349e-4674-4f5f-936a-d7e6321b44e2,Li Auto,理想汽车揭阳环市北路零售展厅,广东省揭阳市榕城区揭阳市榕城区环市北路揭阳楼广场西侧约70米,揭阳,23.563668,116.393552,mall_store,True,auto_medium,广东省揭阳市榕城,MALL_1176C358,揭阳榕城万达广场,407.6,66.66666666666667,mid,token=广东省揭阳市榕城,"[{""mall_id"": ""MALL_1176C358"", ""mall_name"": ""揭阳榕城万达广场"", ""distance_m"": 407.6, ""mall_city"": ""揭阳市"", ""mall_addr"": ""榕东街道许厝巷南汇金中心旁""}, {""mall_id"": ""MALL_89703878"", ""mall_name"": ""东兴商场"", ""distance_m"": 1980.6, ""mall_city"": ""揭阳市"", ""mall_addr"": ""西二街244号""}, {""mall_id"": ""MALL_BFB1F4DE"", ""mall_name"": ""永弘亨购物商场"", ""distance_m"": 2336.4, ""mall_city"": ""揭阳市"", ""mall_addr"": ""黄岐山大道北段联通大厦正对面""}, {""mall_id"": ""MALL_EE69EBE7"", ""mall_name"": ""东方盛世广场"", ""distance_m"": 2363.5, ""mall_city"": ""揭阳市"", ""mall_addr"": ""黄岐山大道皇家酒店对面""}, {""mall_id"": ""MALL_CC8A2C54"", ""mall_name"": ""金叶汇"", ""distance_m"": 2611.9, ""mall_city"": ""揭阳市"", ""mall_addr"": ""黄岐山大道""}]"
2a99c951-4595-4811-88a0-b5914f0eab82,Li Auto,理想汽车九江花园城零售展厅,江西省九江市八里湖新区长虹西大道101号招商花园城F1,九江,29.684324,115.973402,mall_store,True,auto_medium,理想汽车九江花园城,MALL_D3532B77,招商花园城,404.9,75.0,mid,token=理想汽车九江花园城,"[{""mall_id"": ""MALL_D3532B77"", ""mall_name"": ""招商花园城"", ""distance_m"": 404.9, ""mall_city"": ""九江市"", ""mall_addr"": ""长虹西大道101号""}, {""mall_id"": ""MALL_EEE99197"", ""mall_name"": ""浔阳区联泰·万泰城"", ""distance_m"": 1187.1, ""mall_city"": ""九江市"", ""mall_addr"": ""规划路与十里河北路交叉口北100米""}, {""mall_id"": ""MALL_47BD6962"", ""mall_name"": ""九江·联盛快乐城"", ""distance_m"": 1969.7, ""mall_city"": ""九江市"", ""mall_addr"": ""京九路9号""}, {""mall_id"": ""MALL_CE25404E"", ""mall_name"": ""万达广场"", ""distance_m"": 3273.7, ""mall_city"": ""九江市"", ""mall_addr"": ""前进东路818号""}, {""mall_id"": ""MALL_54461D15"", ""mall_name"": ""颐高广场"", ""distance_m"": 4199.8, ""mall_city"": ""九江市"", ""mall_addr"": ""九江学院""}]"
e127a5bf-0cf0-447c-938b-5e26ea27b3a3,Li Auto,理想汽车宿州苏宁广场零售展厅,安徽省宿州市埇桥区汴河中路399号苏宁广场,宿州,33.630082,116.985087,mall_store,True,auto_medium,理想汽车宿州苏宁广场,MALL_28D3DB49,国购广场,468.2,66.66666666666667,mid,token=理想汽车宿州苏宁广场,"[{""mall_id"": ""MALL_F36EA23B"", ""mall_name"": ""华夏商场"", ""distance_m"": 352.4, ""mall_city"": ""宿州市"", ""mall_addr"": ""汴河中路376号""}, {""mall_id"": ""MALL_28D3DB49"", ""mall_name"": ""国购广场"", ""distance_m"": 468.2, ""mall_city"": ""宿州市"", ""mall_addr"": ""汴河东路与东昌路交汇处东北角""}, {""mall_id"": ""MALL_31518105"", ""mall_name"": ""安厦时代广场"", ""distance_m"": 486.3, ""mall_city"": ""宿州市"", ""mall_addr"": ""汴河中路181号""}, {""mall_id"": ""MALL_E7DF80A0"", ""mall_name"": ""东仙桥市场"", ""distance_m"": 725.3, ""mall_city"": ""宿州市"", ""mall_addr"": ""中山街与环城东路交叉口西20米""}, {""mall_id"": ""MALL_B721213B"", ""mall_name"": ""国贸"", ""distance_m"": 886.4, ""mall_city"": ""宿州市"", ""mall_addr"": ""淮海中路63号""}]"
2f5e2885-1561-45bc-b5a9-a4d0afe3ccfb,Li Auto,理想汽车济南西城龙湖零售展厅,济南市槐荫区济南市槐荫区经十路29299号,济南,36.653881,116.903531,mall_store,True,auto_medium,理想汽车济南西城,MALL_02AFDD43,龙湖济南西城天街,422.5,66.66666666666667,mid,token=理想汽车济南西城,"[{""mall_id"": ""MALL_02AFDD43"", ""mall_name"": ""龙湖济南西城天街"", ""distance_m"": 422.5, ""mall_city"": ""济南市"", ""mall_addr"": ""经十路29299号(经十路与腊山河东路交叉口)""}, {""mall_id"": ""MALL_6620301C"", ""mall_name"": ""弘阳广场"", ""distance_m"": 2315.6, ""mall_city"": ""济南市"", ""mall_addr"": ""张庄路街道兴福寺路2660号""}, {""mall_id"": ""MALL_99C11EAD"", ""mall_name"": ""幸福市集"", ""distance_m"": 2812.4, ""mall_city"": ""济南市"", ""mall_addr"": ""青岛路3316号中建幸福MALL一层47号""}, {""mall_id"": ""MALL_E7B35F60"", ""mall_name"": ""汇邦邻里中心"", ""distance_m"": 3013.5, ""mall_city"": ""济南市"", ""mall_addr"": ""魏华西路与党杨路辅路交叉口东200米""}, {""mall_id"": ""MALL_A461FD72"", ""mall_name"": ""欢乐颂"", ""distance_m"": 3247.6, ""mall_city"": ""济南市"", ""mall_addr"": ""刘长山路与腊山西路交叉口东80米(腊山南地铁站C口旁)""}]"
adc5167a-856a-46e9-a43a-f2ff82a50ad4,Li Auto,理想汽车南京弘阳广场零售展厅,江苏省南京市江北新区大桥北路48号弘阳广场AB馆过道理想汽车,南京,32.137266,118.726626,mall_store,True,auto_medium,理想汽车南京弘阳广场,MALL_72C19E4E,南京弘阳广场C馆,338.6,85.71428571428572,mid,token=理想汽车南京弘阳广场,"[{""mall_id"": ""MALL_DF48735B"", ""mall_name"": ""大洋百货"", ""distance_m"": 320.9, ""mall_city"": ""南京市"", ""mall_addr"": ""大桥北路48号华东茂C1栋""}, {""mall_id"": ""MALL_72C19E4E"", ""mall_name"": ""南京弘阳广场C馆"", ""distance_m"": 338.6, ""mall_city"": ""南京市"", ""mall_addr"": ""大桥北路48号(毛纺厂路地铁站2B口步行300米)""}, {""mall_id"": ""MALL_1B26A3B0"", ""mall_name"": ""印象汇"", ""distance_m"": 540.1, ""mall_city"": ""南京市"", ""mall_addr"": ""大桥北路58号""}, {""mall_id"": ""MALL_3E685810"", ""mall_name"": ""太平商场"", ""distance_m"": 582.8, ""mall_city"": ""南京市"", ""mall_addr"": ""大桥北路24号金盛国际家居F1-F4层""}, {""mall_id"": ""MALL_D9F219A0"", ""mall_name"": ""诚宇城生活广场"", ""distance_m"": 1136.0, ""mall_city"": ""南京市"", ""mall_addr"": ""江北新区百润路1号天润城五街区诚宇城生活广场""}]"
0b94e367-97dc-4aff-808b-ee737c69980a,Huawei,北京市石景山区鸿蒙智行授权用户中心北京首钢园中益德诚店,北京市石景山区古城大街(特钢公司厂内）北京国际汽车贸易服务园区F20号,Beijing,39.92212787756967,116.1855192666813,mall_store_uncertain,True,auto_low,北京市石景山区鸿蒙智行授权用户中心,MALL_286CCC10,购物中心,691.2,66.66666666666667,mid,token=北京市石景山区鸿蒙智行授权用户中心,"[{""mall_id"": ""MALL_4990C308"", ""mall_name"": ""京西大悦城"", ""distance_m"": 415.9, ""mall_city"": ""北京城区"", ""mall_addr"": ""阜石路173号院1号楼(苹果园地铁站J口步行100米)""}, {""mall_id"": ""MALL_286CCC10"", ""mall_name"": ""购物中心"", ""distance_m"": 691.2, ""mall_city"": ""北京城区"", ""mall_addr"": ""苹果汇(苹果园地铁站F口旁)""}, {""mall_id"": ""MALL_B589E93B"", ""mall_name"": ""远洋春秋里购物中心"", ""distance_m"": 724.0, ""mall_city"": ""北京城区"", ""mall_addr"": ""苹果园大街122号(杨庄地铁站A西北口步行140米)""}, {""mall_id"": ""MALL_ABF36FDE"", ""mall_name"": ""当代商城"", ""distance_m"": 977.5, ""mall_city"": ""北京城区"", ""mall_addr"": ""阜石路165号""}, {""mall_id"": ""MALL_6A826194"", ""mall_name"": ""喜隆多XIRONDO PLAZA"", ""distance_m"": 1176.8, ""mall_city"": ""北京城区"", ""mall_addr"": ""金顶街街道阜石路300号""}]"
b994f9b2-1025-480a-a651-9ad54658e0de,Huawei,上海市静安区晶品购物中心直值华为授权体验店,静安区愚园路8号CP静安购物中心1层06号,Shanghai,31.23188363112172,121.45353386357588,mall_store,True,auto_medium,上海市静安区晶品购物中心,MALL_85425620,金鹰国际购物中心,399.6,66.66666666666667,mid,token=上海市静安区晶品购物中心,"[{""mall_id"": ""MALL_85425620"", ""mall_name"": ""金鹰国际购物中心"", ""distance_m"": 399.6, ""mall_city"": ""上海城区"", ""mall_addr"": ""陕西北路278号""}, {""mall_id"": ""MALL_D9E8B108"", ""mall_name"": ""中信泰富广场"", ""distance_m"": 448.9, ""mall_city"": ""上海城区"", ""mall_addr"": ""南京西路1168号""}, {""mall_id"": ""MALL_D6E1735B"", ""mall_name"": ""上海恒隆广场"", ""distance_m"": 449.1, ""mall_city"": ""上海城区"", ""mall_addr"": ""南京西路1266号""}, {""mall_id"": ""MALL_9F19DCBA"", ""mall_name"": ""湟普汇商场"", ""distance_m"": 637.2, ""mall_city"": ""上海城区"", ""mall_addr"": ""吴江路与茂名北路交叉口东60米""}, {""mall_id"": ""MALL_DC25D55E"", ""mall_name"": ""818广场"", ""distance_m"": 706.7, ""mall_city"": ""上海城区"", ""mall_addr"": ""南京西路818号""}]"
0e842753-f843-4b07-9a16-aacfeca07437,Huawei,上海市长宁区南丰城耀煜华为授权体验店,上海市长宁区遵义路100号南丰城1层,Shanghai,31.213322678392338,121.414423120172,mall_store,True,auto_medium,上海市长宁区南丰城,MALL_49234E35,上海长宁来福士广场-西区,408.1,61.53846153846154,mid,token=上海市长宁区南丰城,"[{""mall_id"": ""MALL_989EC289"", ""mall_name"": ""长宁来福士广场东区"", ""distance_m"": 324.6, ""mall_city"": ""上海城区"", ""mall_addr"": ""长宁路1189号(中山公园地铁站3号口步行60米)""}, {""mall_id"": ""MALL_CBAF893F"", ""mall_name"": ""长宁来福士"", ""distance_m"": 337.5, ""mall_city"": ""上海城区"", ""mall_addr"": ""长宁路1189号(中山公园地铁站3号口步行70米)""}, {""mall_id"": ""MALL_49234E35"", ""mall_name"": ""上海长宁来福士广场-西区"", ""distance_m"": 408.1, ""mall_city"": ""上海城区"", ""mall_addr"": ""长宁路1191号(中山公园地铁站3号口步行220米)""}, {""mall_id"": ""MALL_20F709E7"", ""mall_name"": ""龙之梦城市生活中心"", ""distance_m"": 680.8, ""mall_city"": ""上海城区"", ""mall_addr"": ""长宁路1018号""}, {""mall_id"": ""MALL_6B92DB5C"", ""mall_name"": ""玫瑰坊"", ""distance_m"": 767.9, ""mall_city"": ""上海城区"", ""mall_addr"": ""长宁路890号(中山公园地铁站出入口旁)""}]"
753b81d1-4dd2-48cd-a1f2-a679d75c484d,Huawei,重庆市江北区观音桥步行街赛博数码广场茂欣灵合作店,重庆市江北区观音桥步行街赛博数码一楼,Chongqing,29.57901090664769,106.53805421442208,mall_store_uncertain,True,auto_low,重庆市江北区观音桥步行街赛博数码广场,MALL_1903C46F,星天广场,496.8,66.66666666666667,mid,token=重庆市江北区观音桥步行街赛博数码广场,"[{""mall_id"": ""MALL_75E160FB"", ""mall_name"": ""龙湖重庆北城天街"", ""distance_m"": 437.1, ""mall_city"": ""重庆城区"", ""mall_addr"": ""北城天街10号北城天街购物广场""}, {""mall_id"": ""MALL_1903C46F"", ""mall_name"": ""星天广场"", ""distance_m"": 496.8, ""mall_city"": ""重庆城区"", ""mall_addr"": ""观音桥东环路59号附2号(观音桥地铁站4号口步行370米)""}, {""mall_id"": ""MALL_CB5255AD"", ""mall_name"": ""大融城"", ""distance_m"": 614.5, ""mall_city"": ""重庆城区"", ""mall_addr"": ""观音桥步行街8号""}, {""mall_id"": ""MALL_905739D4"", ""mall_name"": ""茂业天地"", ""distance_m"": 685.5, ""mall_city"": ""重庆城区"", ""mall_addr"": ""两江新区建新北路16号(观音桥地铁站5号口步行440米)""}, {""mall_id"": ""MALL_FF5A443B"", ""mall_name"": ""新世界百货"", ""distance_m"": 735.0, ""mall_city"": ""重庆城区"", ""mall_addr"": ""观音桥步行街6号""}]"
6ef4b3cf-e286-40d0-8c32-9709a493d31e,Huawei,广州市天河区颐高数码畅通合作店,广东省广州市天河区天河路490颐高数码广场一楼189铺位,Guangzhou,23.13867132352092,113.34111437095434,mall_store_uncertain,True,auto_low,广东省广州市天河区天河路490颐高数码广场,MALL_A6593B89,天娱广场,349.3,66.66666666666667,mid,token=广东省广州市天河区天河路490颐高数码广场,"[{""mall_id"": ""MALL_A6593B89"", ""mall_name"": ""天娱广场"", ""distance_m"": 349.3, ""mall_city"": ""广州市"", ""mall_addr"": ""天河路621-625号(岗顶地铁站A口旁)""}, {""mall_id"": ""MALL_E20BBD56"", ""mall_name"": ""太古汇"", ""distance_m"": 1012.4, ""mall_city"": ""广州市"", ""mall_addr"": ""天河路383号(地铁3号线石牌桥站C出口)""}, {""mall_id"": ""MALL_F4C638F6"", ""mall_name"": ""万菱汇"", ""distance_m"": 1283.8, ""mall_city"": ""广州市"", ""mall_addr"": ""天河路230-232号""}, {""mall_id"": ""MALL_B6389DE0"", ""mall_name"": ""正佳广场"", ""distance_m"": 1613.7, ""mall_city"": ""广州市"", ""mall_addr"": ""天河路228号""}, {""mall_id"": ""MALL_289E9008"", ""mall_name"": ""天河领展广场"", ""distance_m"": 1695.8, ""mall_city"": ""广州市"", ""mall_addr"": ""马场路36号""}]"
ccaa8a68-d827-4107-a088-2b7e7d9fc161,Huawei,鸿蒙智行尚界用户中心•佛山桂澜路,广东省佛山市南海区桂城街道桂澜路7号,Foshan,23.00956803479738,113.1605067129048,mall_store_uncertain,True,auto_low,鸿蒙智行尚界用户中心,MALL_C38EE53C,金铂中心,451.4,66.66666666666667,mid,token=鸿蒙智行尚界用户中心,"[{""mall_id"": ""MALL_C38EE53C"", ""mall_name"": ""金铂中心"", ""distance_m"": 451.4, ""mall_city"": ""佛山市"", ""mall_addr"": ""桂城街道桂业路88号""}, {""mall_id"": ""MALL_88B3C59B"", ""mall_name"": ""鹏瑞利季华广场"", ""distance_m"": 759.6, ""mall_city"": ""佛山市"", ""mall_addr"": ""桂澜南路45号""}, {""mall_id"": ""MALL_A162FD56"", ""mall_name"": ""GO GO PARK购物中心"", ""distance_m"": 2308.8, ""mall_city"": ""佛山市"", ""mall_addr"": ""祖庙街道季华六路11号(季华六路地铁站A口步行60米)""}, {""mall_id"": ""MALL_54AEB3A8"", ""mall_name"": ""南海万科广场"", ""distance_m"": 3064.9, ""mall_city"": ""佛山市"", ""mall_addr"": ""桂城街道桂澜中路23号(近南桂路地铁站B出口)""}, {""mall_id"": ""MALL_E0F71E1A"", ""mall_name"": ""南海印象汇"", ""distance_m"": 3314.9, ""mall_city"": ""佛山市"", ""mall_addr"": ""南海大道北75号(桂城地铁站D2口旁)""}]"
6f4d3cdb-df2f-4deb-9284-acfc7390e049,Huawei,南京市鼓楼区南瑞路宜悦里都比比合作店,江苏省南京市鼓楼区南瑞路7-2号宜悦里一楼,Nanjing,32.08546607728812,118.77953571076816,mall_store_uncertain,True,auto_low,南京市鼓楼区南瑞路宜悦里,MALL_CD33E6FD,南京商厦,799.4,66.66666666666667,mid,token=南京市鼓楼区南瑞路宜悦里,"[{""mall_id"": ""MALL_45F2FAB0"", ""mall_name"": ""先锋奥特莱斯商场"", ""distance_m"": 422.0, ""mall_city"": ""南京市"", ""mall_addr"": ""中央路417号""}, {""mall_id"": ""MALL_0C1A9A4D"", ""mall_name"": ""玉桥商业广场"", ""distance_m"": 648.0, ""mall_city"": ""南京市"", ""mall_addr"": ""建宁路8号""}, {""mall_id"": ""MALL_7631D0DA"", ""mall_name"": ""玉桥商业广场B座"", ""distance_m"": 725.6, ""mall_city"": ""南京市"", ""mall_addr"": ""建宁路8号""}, {""mall_id"": ""MALL_CD33E6FD"", ""mall_name"": ""南京商厦"", ""distance_m"": 799.4, ""mall_city"": ""南京市"", ""mall_addr"": ""龙蟠路1号(近中央门立交桥)""}, {""mall_id"": ""MALL_843E85C1"", ""mall_name"": ""喜年花生唐"", ""distance_m"": 1365.4, ""mall_city"": ""南京市"", ""mall_addr"": ""北祥路58号花样喜年中心L2-30""}]"
bb1f032f-454a-47a8-9396-19dd638e607b,Huawei,华为旗舰店•南京万象天地,南京市秦淮区中山南路666号L1-L2层L188+L285+L286号商铺,Nanjing,32.02701003449887,118.78699362183669,mall_store_uncertain,True,auto_low,华为旗舰店•南京万象天地,MALL_27BB828C,茂业天地,539.1,66.66666666666667,mid,token=华为旗舰店•南京万象天地,"[{""mall_id"": ""MALL_820276D5"", ""mall_name"": ""南京鹏欣·水游城"", ""distance_m"": 375.2, ""mall_city"": ""南京市"", ""mall_addr"": ""建康路1号""}, {""mall_id"": ""MALL_F2242946"", ""mall_name"": ""水平方"", ""distance_m"": 385.1, ""mall_city"": ""南京市"", ""mall_addr"": ""建康路3号(夫子庙地铁站6号口步行310米)""}, {""mall_id"": ""MALL_27BB828C"", ""mall_name"": ""茂业天地"", ""distance_m"": 539.1, ""mall_city"": ""南京市"", ""mall_addr"": ""中华路与建康路交汇处(三山街地铁站出入口步行430米)""}, {""mall_id"": ""MALL_39C7E31A"", ""mall_name"": ""太平商场"", ""distance_m"": 893.2, ""mall_city"": ""南京市"", ""mall_addr"": ""太平南路279号(常府街地铁站1号口步行90米)""}, {""mall_id"": ""MALL_09584308"", ""mall_name"": ""南京九宜城N91"", ""distance_m"": 1128.9, ""mall_city"": ""南京市"", ""mall_addr"": ""太平南路168号(常府街地铁站4号口步行180米)""}]"
18029016-9119-4f34-8949-29d7c52b145d,Huawei,南京市浦口区泰山街道柳州东路飞豹苏宁环球电信合作厅,江苏省南京市浦口区柳州东路1号苏宁环球百货一楼门面移动飞豹手机连锁（天润广场公交站台旁）,Nanjing,32.14889231925935,118.7304756038214,mall_store_uncertain,True,auto_low,江苏省南京市浦口区柳州东路1号苏宁环球百货一楼门面移动飞豹手机连锁（天润广场,MALL_FBE2C721,鸿利广场,422.8,66.66666666666667,mid,token=江苏省南京市浦口区柳州东路1号苏宁环球百货一楼门面移动飞豹手机连锁（天润广场,"[{""mall_id"": ""MALL_D9F219A0"", ""mall_name"": ""诚宇城生活广场"", ""distance_m"": 371.2, ""mall_city"": ""南京市"", ""mall_addr"": ""江北新区百润路1号天润城五街区诚宇城生活广场""}, {""mall_id"": ""MALL_16700724"", ""mall_name"": ""天悦城"", ""distance_m"": 407.5, ""mall_city"": ""南京市"", ""mall_addr"": ""百润路9号(天润城地铁站1号口步行60米)""}, {""mall_id"": ""MALL_FBE2C721"", ""mall_name"": ""鸿利广场"", ""distance_m"": 422.8, ""mall_city"": ""南京市"", ""mall_addr"": ""百润路天润城地铁3号线2号出口""}, {""mall_id"": ""MALL_72C19E4E"", ""mall_name"": ""南京弘阳广场C馆"", ""distance_m"": 1200.3, ""mall_city"": ""南京市"", ""mall_addr"": ""大桥北路48号(毛纺厂路地铁站2B口步行300米)""}, {""mall_id"": ""MALL_1B26A3B0"", ""mall_name"": ""印象汇"", ""distance_m"": 1213.0, ""mall_city"": ""南京市"", ""mall_addr"": ""大桥北路58号""}]"
8b77b5b0-dde9-40fa-bd15-cb26fd951787,Huawei,江苏省南京市栖霞区仙林金鹰都比比华为授权体验店,江苏省南京市栖霞区学海路1号仙林金鹰湖滨天地B区1F华为授权体验店,Nanjing,32.105815111420426,118.92951311091171,mall_store_uncertain,True,auto_low,江苏省南京市栖霞区学海路1号仙林金鹰湖滨天地,MALL_42E8832B,金鹰湖滨天地,731.4,100.0,mid,token=江苏省南京市栖霞区学海路1号仙林金鹰湖滨天地,"[{""mall_id"": ""MALL_761E401A"", ""mall_name"": ""金鹰湖滨天地A区A馆"", ""distance_m"": 359.9, ""mall_city"": ""南京市"", ""mall_addr"": ""仙林学海路1号金鹰奥莱城""}, {""mall_id"": ""MALL_5F572EDE"", ""mall_name"": ""金鹰湖滨天地A区"", ""distance_m"": 456.0, ""mall_city"": ""南京市"", ""mall_addr"": ""学海路1号""}, {""mall_id"": ""MALL_42E8832B"", ""mall_name"": ""金鹰湖滨天地"", ""distance_m"": 731.4, ""mall_city"": ""南京市"", ""mall_addr"": ""仙林学津路1号""}, {""mall_id"": ""MALL_8875C5BC"", ""mall_name"": ""大成名店公园"", ""distance_m"": 830.1, ""mall_city"": ""南京市"", ""mall_addr"": ""文苑路3号""}, {""mall_id"": ""MALL_B4B10393"", ""mall_name"": ""金鹰湖滨天地B区"", ""distance_m"": 862.6, ""mall_city"": ""南京市"", ""mall_addr"": ""学津路1号""}]"
f1168628-9d59-46ff-aaa3-6e9df7efe62f,Huawei,南京市浦口区江浦街道中圣街亚欧移动卖场,江苏省南京市浦口区江浦街道中圣街文峰购物中心一楼中国移动,Nanjing,32.061521475705746,118.63202804403036,mall_store_uncertain,True,auto_low,江苏省南京市浦口区江浦街道中圣街文峰购物中心,MALL_0F0D5B79,金浦购物中心,405.0,80.0,mid,token=江苏省南京市浦口区江浦街道中圣街文峰购物中心,"[{""mall_id"": ""MALL_0F0D5B79"", ""mall_name"": ""金浦购物中心"", ""distance_m"": 405.0, ""mall_city"": ""南京市"", ""mall_addr"": ""珠江镇文德路3号(文德路地铁站1号口步行220米)""}, {""mall_id"": ""MALL_4AB7986F"", ""mall_name"": ""江北虹悦城"", ""distance_m"": 980.8, ""mall_city"": ""南京市"", ""mall_addr"": ""龙华路1号""}, {""mall_id"": ""MALL_7034CD33"", ""mall_name"": ""城南茂商业广场"", ""distance_m"": 1030.8, ""mall_city"": ""南京市"", ""mall_addr"": ""新浦路128号""}, {""mall_id"": ""MALL_1BD33DC8"", ""mall_name"": ""金盛田广场"", ""distance_m"": 1144.3, ""mall_city"": ""南京市"", ""mall_addr"": ""龙华路8号""}, {""mall_id"": ""MALL_7D47755A"", ""mall_name"": ""白马生活广场"", ""distance_m"": 1655.5, ""mall_city"": ""南京市"", ""mall_addr"": ""狮山路与白马路交叉口东南150米""}]"
29e74bae-f043-48de-b9a3-636033815667,Huawei,湖北省武汉市东西湖区中百广场广通华为授权体验店,湖北省武汉市东西湖区田园街240号,Wuhan,30.626609064344137,114.14086177214922,mall_store,True,auto_medium,湖北省武汉市东西湖区中百广场,MALL_8095FD15,东西湖中心广场,442.4,71.42857142857143,mid,token=湖北省武汉市东西湖区中百广场,"[{""mall_id"": ""MALL_B856BA9E"", ""mall_name"": ""东星商城"", ""distance_m"": 434.3, ""mall_city"": ""武汉市"", ""mall_addr"": ""5丰街73号""}, {""mall_id"": ""MALL_8095FD15"", ""mall_name"": ""东西湖中心广场"", ""distance_m"": 442.4, ""mall_city"": ""武汉市"", ""mall_addr"": ""东吴大道888号""}, {""mall_id"": ""MALL_D902755A"", ""mall_name"": ""仟那生活广场"", ""distance_m"": 490.3, ""mall_city"": ""武汉市"", ""mall_addr"": ""吴家山四明路106号""}, {""mall_id"": ""MALL_30A3D461"", ""mall_name"": ""海林广场"", ""distance_m"": 552.8, ""mall_city"": ""武汉市"", ""mall_addr"": ""东吴大道1116号""}, {""mall_id"": ""MALL_2D18E5E8"", ""mall_name"": ""鸿达乐活城"", ""distance_m"": 935.2, ""mall_city"": ""武汉市"", ""mall_addr"": ""临空港大道鸿达中央广场""}]"
ad90ceed-a788-4506-9457-fb632872e768,Huawei,成都市锦江区创意山商业中心云熙合作店,四川省成都市锦江区锦江大道368号创意山商业中心1期,Chengdu,30.608752103026404,104.15246487608324,mall_store,True,auto_medium,成都市锦江区创意山商业中心,MALL_8968ADC8,成都锦江大融城,496.4,66.66666666666667,mid,token=成都市锦江区创意山商业中心,"[{""mall_id"": ""MALL_8968ADC8"", ""mall_name"": ""成都锦江大融城"", ""distance_m"": 496.4, ""mall_city"": ""成都市"", ""mall_addr"": ""驿都大道喜树街35号(洪河地铁站A1口步行60米)""}, {""mall_id"": ""MALL_B5202FFA"", ""mall_name"": ""华熙LIVE•528•商业"", ""distance_m"": 1982.9, ""mall_city"": ""成都市"", ""mall_addr"": ""雨树巷27号附1111号""}, {""mall_id"": ""MALL_73388B1B"", ""mall_name"": ""凯德广场"", ""distance_m"": 1992.8, ""mall_city"": ""成都市"", ""mall_addr"": ""万科路9号""}, {""mall_id"": ""MALL_F6599860"", ""mall_name"": ""卓锦曼购中心"", ""distance_m"": 2119.1, ""mall_city"": ""成都市"", ""mall_addr"": ""枫树街2号""}, {""mall_id"": ""MALL_8E1A5899"", ""mall_name"": ""成都鹏瑞利健康城"", ""distance_m"": 2871.4, ""mall_city"": ""成都市"", ""mall_addr"": ""中环路锦绣大道段5333号""}]"
48b6b8cf-6ffd-421a-96a6-ead4e7810f4f,Huawei,华为智能生活馆•成都泛悦广场,四川省成都市成华区中环路昭觉寺横路段12-附24号,Chengdu,30.71021813112776,104.10552519720416,mall_store_uncertain,True,auto_low,华为智能生活馆•成都泛悦广场,MALL_6BA4870D,青龙广场,455.6,66.66666666666667,mid,token=华为智能生活馆•成都泛悦广场,"[{""mall_id"": ""MALL_6BA4870D"", ""mall_name"": ""青龙广场"", ""distance_m"": 455.6, ""mall_city"": ""成都市"", ""mall_addr"": ""东丽街与东紫路交汇处(动物园后门)""}, {""mall_id"": ""MALL_6741B17D"", ""mall_name"": ""城中汇购物中心"", ""distance_m"": 2442.0, ""mall_city"": ""成都市"", ""mall_addr"": ""二环路北四段89号(驷马桥地铁站C口步行490米)""}, {""mall_id"": ""MALL_A25CC47B"", ""mall_name"": ""Discovery王府井"", ""distance_m"": 2494.7, ""mall_city"": ""成都市"", ""mall_addr"": ""二环路北四段33号(李家沱地铁站B1口步行380米)""}, {""mall_id"": ""MALL_62ACA4A6"", ""mall_name"": ""荷花金池市场"", ""distance_m"": 3029.5, ""mall_city"": ""成都市"", ""mall_addr"": ""北站东二路18号""}, {""mall_id"": ""MALL_49EE8897"", ""mall_name"": ""荷花池16区"", ""distance_m"": 3338.9, ""mall_city"": ""成都市"", ""mall_addr"": ""北站东一路与肖家村四巷交叉口北100米""}]"
