uuid,brand,name,lat,lng,address,province,city,phone,business_hours,opened_at,status,raw_source
28d54d43-38ae-4625-9180-51ef4f83c54d,DJI,银川凤凰幻城授权体验专区,38.487018,106.207821,宁夏银川市金凤区北京中路街道银川文化城B区4号楼一层东,宁夏回族自治区,银川市,18395293185,周一至周五：10:00-19:00 周六至周日：10:00-20:00,2025-12-03,营业中,"{""token"": ""60028521"", ""name"": ""银川凤凰幻城授权体验专区"", ""state"": ""宁夏回族自治区"", ""city"": ""银川市"", ""district"": ""金凤区"", ""address"": ""宁夏银川市金凤区北京中路街道银川文化城B区4号楼一层东"", ""google_lon"": 106.203389, ""google_lat"": 38.486528, ""baidu_lon"": 106.203389, ""baidu_lat"": 38.486528, ""business_hour"": ""周一至周五：10:00-19:00 周六至周日：10:00-20:00"", ""contact_number"": ""18395293185"", ""email"": ""1365424735@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250331153738.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
0d4225df-5f98-48bc-9d89-9df6aaf15d13,DJI,焦作众邦和诚外滩授权体验专区,35.21617,113.238734,河南省焦作市解放区王褚街道新安路与政一街交叉口1828号DJI大疆无人机,河南省,焦作市,"18530053340,15978790376",9:00-20:00,2025-12-03,营业中,"{""token"": ""A1000116"", ""name"": ""焦作众邦和诚外滩授权体验专区"", ""state"": ""河南省"", ""city"": ""焦作市"", ""district"": ""解放区"", ""address"": ""河南省焦作市解放区王褚街道新安路与政一街交叉口1828号DJI大疆无人机"", ""google_lon"": 113.232365, ""google_lat"": 35.216677, ""baidu_lon"": 113.232365, ""baidu_lat"": 35.216677, ""business_hour"": ""9:00-20:00"", ""contact_number"": ""18530053340,15978790376"", ""email"": ""2282914197@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250519121339.png"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
9cec13f0-1454-415f-8db7-cb2b932c0833,DJI,成都思享蓝天温江大南街照材店,30.698765,103.844903,四川省成都市温江区大南街155号,四川省,成都市,18349459306,周一至周日 09：00-21：00,2025-12-03,营业中,"{""token"": ""60022875"", ""name"": ""成都思享蓝天温江大南街照材店"", ""state"": ""四川省"", ""city"": ""成都市"", ""district"": ""温江区"", ""address"": ""四川省成都市温江区大南街155号"", ""google_lon"": 103.842765, ""google_lat"": 30.701453, ""baidu_lon"": 103.842765, ""baidu_lat"": 30.701453, ""business_hour"": ""周一至周日 09：00-21：00"", ""contact_number"": ""18349459306"", ""email"": ""3930044187@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_0991_06-20250620181312.jpeg"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
8d1397ff-88f2-4984-b57e-c2141566e6d3,DJI,昆明恒隆广场授权体验店,25.033964,102.724181,云南省昆明市盘龙区东风东路21号恒隆广场5楼L512商铺,云南省,昆明市,0871-65129339,"周日~周四10:00~22:00,周五~周六10:00~22:30",2025-12-03,营业中,"{""token"": ""A10000006"", ""name"": ""昆明恒隆广场授权体验店"", ""state"": ""云南省"", ""city"": ""昆明市"", ""district"": ""盘龙区"", ""address"": ""云南省昆明市盘龙区东风东路21号恒隆广场5楼L512商铺"", ""google_lon"": 102.722721, ""google_lat"": 25.036925, ""baidu_lon"": 102.72789, ""baidu_lat"": 25.043948, ""business_hour"": ""周日~周四10:00~22:00,周五~周六10:00~22:30"", ""contact_number"": ""0871-65129339"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20251110115552.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
90e50e12-78f1-4675-8240-42cf71fbfbf1,DJI,深圳壹方城授权体验店,22.549447,113.892563,深圳市宝安区新湖路99号壹方城B1层B1-003A号商铺,广东省,深圳市,"0755-23223547,17796305912","周日~周四:10:00~22:00   
周五~周六:10:00~22:30",2025-12-03,营业中,"{""token"": ""A0400080"", ""name"": ""深圳壹方城授权体验店"", ""state"": ""广东省"", ""city"": ""深圳市"", ""district"": ""宝安区"", ""address"": ""深圳市宝安区新湖路99号壹方城B1层B1-003A号商铺"", ""google_lon"": 113.887683, ""google_lat"": 22.552495, ""baidu_lon"": 113.894865, ""baidu_lat"": 22.558754, ""business_hour"": ""周日~周四:10:00~22:00   \n周五~周六:10:00~22:30"", ""contact_number"": ""0755-23223547,17796305912"", ""email"": null, ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_948_06-20250609122734.jpeg"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
a13a3346-491a-4037-804c-cf809883fc43,DJI,临沂万象汇授权体验店,35.068077,118.348683,山东省临沂市兰山区银雀山街道沂蒙路159号临沂万象汇L146号大疆DJI,山东省,临沂市,13280527670,10:00~22:00,2025-12-03,营业中,"{""token"": ""A10000003"", ""name"": ""临沂万象汇授权体验店"", ""state"": ""山东省"", ""city"": ""临沂市"", ""district"": ""兰山区"", ""address"": ""山东省临沂市兰山区银雀山街道沂蒙路159号临沂万象汇L146号大疆DJI"", ""google_lon"": 118.342956, ""google_lat"": 35.068533, ""baidu_lon"": 118.350088, ""baidu_lat"": 35.06317, ""business_hour"": ""10:00~22:00"", ""contact_number"": ""13280527670"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%A7%E7%96%86-%E5%BC%A0%E6%80%9D%E9%9B%A8%EF%BC%88%E4%B8%B4%E6%B2%82%E4%B8%87%E8%B1%A1%E6%B1%87%E5%BA%97%EF%BC%89-20230116104839.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
0c408264-21fa-46da-9cbb-c9594f949ead,DJI,天津西青大悦汇授权体验店,39.141618,117.097158,天津市西青区西青大悦汇A馆1F-19,天津市,天津市,13132019943,10:00-22:00,2025-12-03,营业中,"{""token"": ""60016611"", ""name"": ""天津西青大悦汇授权体验店"", ""state"": ""天津市"", ""city"": ""天津市"", ""district"": ""西青区"", ""address"": ""天津市西青区西青大悦汇A馆1F-19"", ""google_lon"": 117.090734, ""google_lat"": 39.140439, ""baidu_lon"": 117.090734, ""baidu_lat"": 39.140439, ""business_hour"": ""10:00-22:00"", ""contact_number"": ""13132019943"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%A9%E6%B4%A5-20240927104034.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
3f433e10-199d-422d-9fc1-16695fdd88b4,DJI,大庆萨尔图万达授权体验店,46.596659,125.101529,大庆市萨尔图区东风路15号万达广场一层（1035铺）,黑龙江省,大庆市,18546665256,10:00-22:00,2025-12-03,营业中,"{""token"": ""60023758"", ""name"": ""大庆萨尔图万达授权体验店"", ""state"": ""黑龙江省"", ""city"": ""大庆市"", ""district"": ""萨尔图区"", ""address"": ""大庆市萨尔图区东风路15号万达广场一层（1035铺）"", ""google_lon"": 125.094478, ""google_lat"": 46.594554, ""baidu_lon"": 125.094478, ""baidu_lat"": 46.594554, ""business_hour"": ""10:00-22:00"", ""contact_number"": ""18546665256"", ""email"": ""1241378827@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20241120144037.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
2545fb19-a8e0-4acd-8555-f2cb6cf2368c,DJI,杭州西溪印象城授权体验店,30.245208,120.0562,杭州市余杭区五常大道一号西溪印象城一期L160-161,浙江省,杭州市,0571-85857197,10:00~22:00,2025-12-03,营业中,"{""token"": ""A0400332"", ""name"": ""杭州西溪印象城授权体验店"", ""state"": ""浙江省"", ""city"": ""杭州市"", ""district"": ""余杭区"", ""address"": ""杭州市余杭区五常大道一号西溪印象城一期L160-161"", ""google_lon"": 120.051406, ""google_lat"": 30.247529, ""baidu_lon"": 120.05575, ""baidu_lat"": 30.25272, ""business_hour"": ""10:00~22:00"", ""contact_number"": ""0571-85857197"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%9D%AD%E5%B7%9E%E8%A5%BF%E6%BA%AA%E5%8D%B0%E8%B1%A1%E5%9F%8E%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240109174713.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
9d389687-0b38-4927-ad4b-f80c7f3834ed,DJI,呼和浩特摩尔城授权体验店,40.832713,111.717088,内蒙古自治区呼和浩特市赛罕区摩尔城A座一层F01017X商铺,内蒙古自治区,呼和浩特市,15247170607,9:30~21:30,2025-12-03,营业中,"{""token"": ""A0400351"", ""name"": ""呼和浩特摩尔城授权体验店"", ""state"": ""内蒙古自治区"", ""city"": ""呼和浩特市"", ""district"": ""赛罕区"", ""address"": ""内蒙古自治区呼和浩特市赛罕区摩尔城A座一层F01017X商铺"", ""google_lon"": 111.710212, ""google_lat"": 40.831304, ""baidu_lon"": 111.709935, ""baidu_lat"": 40.830449, ""business_hour"": ""9:30~21:30"", ""contact_number"": ""15247170607"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%91%BC%E5%92%8C%E6%B5%A9%E7%89%B9%E7%BB%B4%E5%A4%9A%E5%88%A9%E6%91%A9%E5%B0%94%E5%9F%8E%E6%8E%88%E6%9D%83%E4%BD%93%E9%AA%8C%E5%BA%97-20240317212249.jpeg"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
ff5b34b8-b3cf-473c-9898-4d545fae0447,DJI,深圳深业上城授权体验专区,22.556064,114.07035,深圳市福田区皇岗路5001号深业上城(南区)一期商业L1层中庭体验专区,广东省,深圳市,"0755-23488157,18925204730",10:00-22:00,2025-12-03,营业中,"{""token"": ""60002534"", ""name"": ""深圳深业上城授权体验专区"", ""state"": ""广东省"", ""city"": ""深圳市"", ""district"": ""福田区"", ""address"": ""深圳市福田区皇岗路5001号深业上城(南区)一期商业L1层中庭体验专区"", ""google_lon"": 114.065228, ""google_lat"": 22.558768, ""baidu_lon"": 114.065228, ""baidu_lat"": 22.558768, ""business_hour"": ""10:00-22:00"", ""contact_number"": ""0755-23488157,18925204730"", ""email"": null, ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1478_06-20250902115753.jpeg"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
dc93d684-0b82-49a8-9a4e-f5b41bc26038,DJI,天津天河城授权体验店,39.131021,117.216291,和平路263号1楼112铺,天津市,天津市,18222618721,10：00—22：00,2025-12-03,营业中,"{""token"": ""60036101"", ""name"": ""天津天河城授权体验店"", ""state"": ""天津市"", ""city"": ""天津市"", ""district"": ""和平区"", ""address"": ""和平路263号1楼112铺"", ""google_lon"": 117.21, ""google_lat"": 39.13, ""baidu_lon"": 117.21, ""baidu_lat"": 39.13, ""business_hour"": ""10：00—22：00"", ""contact_number"": ""18222618721"", ""email"": ""1308931819@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1659_06-20250922143347.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
d7d4013b-f17c-4188-af65-eb7fdb6ce9c4,DJI,福州金融街万达授权体验店,26.0496,119.347527,福州市台江区鳌江路8号万达广场福州金融街店F1-1060,福建省,福州市,"18050779807,0591-87721761",10:00~22:00,2025-12-03,营业中,"{""token"": ""A0400344"", ""name"": ""福州金融街万达授权体验店"", ""state"": ""福建省"", ""city"": ""福州市"", ""district"": ""台江区"", ""address"": ""福州市台江区鳌江路8号万达广场福州金融街店F1-1060"", ""google_lon"": 119.342644, ""google_lat"": 26.052604, ""baidu_lon"": 119.349295, ""baidu_lat"": 26.058193, ""business_hour"": ""10:00~22:00"", ""contact_number"": ""18050779807,0591-87721761"", ""email"": null, ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1346_06-20250818161706.jpeg"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
3cf9d900-1026-4ced-9965-675c536b72e5,DJI,深圳笋岗万象食家授权体验店,22.557182,114.11571,广东省深圳市罗湖区梅园路71号万象食家L3层KL326号,广东省,深圳市,"0755-82491692,18124148809",10:00-22:00,2025-12-03,营业中,"{""token"": ""A400331"", ""name"": ""深圳笋岗万象食家授权体验店"", ""state"": ""广东省"", ""city"": ""深圳市"", ""district"": ""罗湖区"", ""address"": ""广东省深圳市罗湖区梅园路71号万象食家L3层KL326号"", ""google_lon"": 114.110598, ""google_lat"": 22.559865, ""baidu_lon"": 114.116936, ""baidu_lat"": 22.56851, ""business_hour"": ""10:00-22:00"", ""contact_number"": ""0755-82491692,18124148809"", ""email"": null, ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1523_06-20250905174055.jpeg"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
187b5155-0bc0-4351-bbfc-47e6c451d8a4,DJI,东莞长安万科授权体验店,22.797844,113.805202,广东省东莞市长安镇长青路1号长安万科中心7栋L1-034室,广东省,东莞市,13392373796,10:00-22:00,2025-12-03,营业中,"{""token"": ""60023853"", ""name"": ""东莞长安万科授权体验店"", ""state"": ""广东省"", ""city"": ""东莞市"", ""district"": ""长安镇"", ""address"": ""广东省东莞市长安镇长青路1号长安万科中心7栋L1-034室"", ""google_lon"": 113.8001, ""google_lat"": 22.8007, ""baidu_lon"": 113.8001, ""baidu_lat"": 22.8007, ""business_hour"": ""10:00-22:00"", ""contact_number"": ""13392373796"", ""email"": ""2550604770@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1545_06-20250911152244.jpeg"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
bd9b5947-2422-4a45-989e-abe76ad52a25,DJI,深圳光明大仟里授权体验店,22.772714,113.898084,深圳市光明新区马田街道合水口社区松白路4699号光明大仟里购物中心A区一楼L122号,广东省,深圳市,"0755-21061013,13312902019",周日~周四:10:00~22:00   周五~周六:10:00~22:30,2025-12-03,营业中,"{""token"": ""A400339"", ""name"": ""深圳光明大仟里授权体验店"", ""state"": ""广东省"", ""city"": ""深圳市"", ""district"": ""光明新区"", ""address"": ""深圳市光明新区马田街道合水口社区松白路4699号光明大仟里购物中心A区一楼L122号"", ""google_lon"": 113.893196, ""google_lat"": 22.775717, ""baidu_lon"": 113.901631, ""baidu_lat"": 22.781414, ""business_hour"": ""周日~周四:10:00~22:00   周五~周六:10:00~22:30"", ""contact_number"": ""0755-21061013,13312902019"", ""email"": null, ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_1479_06-20250902115854.jpeg"", ""website"": null, ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
ed1e0eae-ae12-41a5-a581-feb322ffe2f5,DJI,广州K11授权体验店,23.12442,113.338064,广州市天河区珠江东路6号广州K11购物艺术中心B210,广东省,广州市,18024005865,10:00~22:00,2025-12-03,营业中,"{""token"": ""A0400205"", ""name"": ""广州K11授权体验店"", ""state"": ""广东省"", ""city"": ""广州市"", ""district"": ""天河区"", ""address"": ""广州市天河区珠江东路6号广州K11购物艺术中心B210"", ""google_lon"": 113.332625, ""google_lat"": 23.126998, ""baidu_lon"": 113.332491, ""baidu_lat"": 23.123664, ""business_hour"": ""10:00~22:00"", ""contact_number"": ""18024005865"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%9B%BE%E7%89%87_538_06-20250325184828.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
dcae8ce0-31f7-4e32-ab76-6af62570ae45,DJI,洛阳长申国际授权体验店,34.652972,112.412541,河南省洛阳市涧西区辽宁路与丽新路交叉口长申国际负一楼B1F-001商铺,河南省,洛阳市,15238354734,9:30~21:30,2025-12-03,营业中,"{""token"": ""A0400349"", ""name"": ""洛阳长申国际授权体验店"", ""state"": ""河南省"", ""city"": ""洛阳市"", ""district"": ""涧西区"", ""address"": ""河南省洛阳市涧西区辽宁路与丽新路交叉口长申国际负一楼B1F-001商铺"", ""google_lon"": 112.406216, ""google_lat"": 34.65391, ""baidu_lon"": 112.412929, ""baidu_lat"": 34.659915, ""business_hour"": ""9:30~21:30"", ""contact_number"": ""15238354734"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E5%A4%A7%E7%96%86-%E9%BB%84%E5%91%A8%E6%9B%A6%EF%BC%88%E6%B4%9B%E9%98%B3%E9%95%BF%E7%94%B3%E5%9B%BD%E9%99%85%E5%BA%97%EF%BC%89-20230116104918.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
6f945c7a-6c95-4a75-b318-2f4af76ec1cc,DJI,大庆极客德威电脑城授权体验专区,46.604709,125.026772,黑龙江省大庆市萨尔图区会站大街德威电脑城1楼1号,黑龙江省,大庆市,15845827797,周一至周日8:30-17:00,2025-12-03,营业中,"{""token"": ""60037280"", ""name"": ""大庆极客德威电脑城授权体验专区"", ""state"": ""黑龙江省"", ""city"": ""大庆市"", ""district"": ""萨尔图区"", ""address"": ""黑龙江省大庆市萨尔图区会站大街德威电脑城1楼1号"", ""google_lon"": 125.019935, ""google_lat"": 46.602729, ""baidu_lon"": 125.019935, ""baidu_lat"": 46.602729, ""business_hour"": ""周一至周日8:30-17:00"", ""contact_number"": ""15845827797"", ""email"": ""303667163@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/2-20251113162616.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""7"", ""channel_type"": ""New type of lighting material"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
b1b3c137-ed19-4337-8668-e824a05283b6,DJI,南京京东MALL授权体验店,31.590204,118.47959,江苏省南京市秦淮区大明路288号南京京东MALL,江苏省,南京市,18352795640,10：00-22：00,2025-12-03,营业中,"{""token"": ""60029648"", ""name"": ""南京京东MALL授权体验店"", ""state"": ""江苏省"", ""city"": ""南京市"", ""district"": ""秦淮区"", ""address"": ""江苏省南京市秦淮区大明路288号南京京东MALL"", ""google_lon"": 118.4743, ""google_lat"": 31.5921, ""baidu_lon"": 118.4743, ""baidu_lat"": 31.5921, ""business_hour"": ""10：00-22：00"", ""contact_number"": ""18352795640"", ""email"": ""wuqianwei.3@jd.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250513165700.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
f766f69d-521a-4d65-8faa-1049e3f18758,DJI,阿克苏太百购物中心授权体验店,41.174125,80.264016,阿克苏地区阿克苏市新华东路13号阿克苏太百购物中心1F-1,新疆维吾尔自治区,阿克苏地区,15899109512,"周天至周四11:00-9:30, 周五至周六11:00-22:00",2025-12-03,营业中,"{""token"": ""60036211"", ""name"": ""阿克苏太百购物中心授权体验店"", ""state"": ""新疆维吾尔自治区"", ""city"": ""阿克苏地区"", ""district"": ""阿克苏市"", ""address"": ""阿克苏地区阿克苏市新华东路13号阿克苏太百购物中心1F-1"", ""google_lon"": 80.261847, ""google_lat"": 41.173139, ""baidu_lon"": 80.261847, ""baidu_lat"": 41.173139, ""business_hour"": ""周天至周四11:00-9:30, 周五至周六11:00-22:00"", ""contact_number"": ""15899109512"", ""email"": ""320232404@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/1-20250922191901.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
c46b249f-03ab-4764-b673-0cd001108815,DJI,沈阳中兴授权体验店,41.801458,123.413627,辽宁省沈阳市和平区太原北街86号中兴商业方城五楼,辽宁省,沈阳市,13470095951,9:30-21:30,2025-12-03,营业中,"{""token"": ""60010731"", ""name"": ""沈阳中兴授权体验店"", ""state"": ""辽宁省"", ""city"": ""沈阳市"", ""district"": ""和平区"", ""address"": ""辽宁省沈阳市和平区太原北街86号中兴商业方城五楼"", ""google_lon"": 123.407478, ""google_lat"": 41.799012, ""baidu_lon"": 123.407478, ""baidu_lat"": 41.799012, ""business_hour"": ""9:30-21:30"", ""contact_number"": ""13470095951"", ""email"": ""1263902727@qq.com"", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E6%B2%88%E9%98%B3%E4%B8%AD%E5%85%B4-20240528211306.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
175cfc8e-af95-4c17-9230-9d7ff3e94e17,DJI,西安益田假日世界授权体验店,34.268225,108.978119,西安市新城区长乐西路益田假日世界购物中心1F,陕西省,西安市,029-83220126/17392540513,10:00~22:00,2025-12-03,营业中,"{""token"": ""A0400381"", ""name"": ""西安益田假日世界授权体验店"", ""state"": ""陕西省"", ""city"": ""西安市"", ""district"": ""新城区"", ""address"": ""西安市新城区长乐西路益田假日世界购物中心1F"", ""google_lon"": 108.973356, ""google_lat"": 34.269737, ""baidu_lon"": 108.979982, ""baidu_lat"": 34.275103, ""business_hour"": ""10:00~22:00"", ""contact_number"": ""029-83220126/17392540513"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%A5%BF%E5%AE%89%E7%9B%8A%E7%94%B0-20240709120936.png"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
d090a720-b5c8-4fdf-8a21-7a3e8c8829d1,DJI,茂名东荟城授权体验店,21.6617,110.955722,广东省茂名市茂南区油城十路东汇城一楼1286-1287号,广东省,茂名市,18144931580,"周日~周四10:00~22:00 ,周五周六10:00~22:30",2025-12-03,营业中,"{""token"": ""A400343"", ""name"": ""茂名东荟城授权体验店"", ""state"": ""广东省"", ""city"": ""茂名市"", ""district"": ""茂南区"", ""address"": ""广东省茂名市茂南区油城十路东汇城一楼1286-1287号"", ""google_lon"": 110.951144, ""google_lat"": 21.664435, ""baidu_lon"": 110.957696, ""baidu_lat"": 21.670283, ""business_hour"": ""周日~周四10:00~22:00 ,周五周六10:00~22:30"", ""contact_number"": ""18144931580"", ""email"": """", ""wechat"": ""https://terra-1-g.djicdn.com/ca21b7ff69f8434293e0bd434b8d4a54/customer/%E8%8C%82%E5%90%8D-20240723210440.jpeg"", ""website"": """", ""has_test_flight"": true, ""has_trade_in"": true, ""has_repair"": false, ""categories"": [""Offline_store""], ""store_type"": ""6"", ""channel_type"": ""ARS"", ""business_level"": null, ""distance"": null, ""sellable_products"": []}"
